Id_Obra,Año,Clave_Obra,Nombre,Tipo_Precio,Id_Sub_Programa,Id_Localidad,Beneficiarios,Id_Convenio,Tipo_Obra_Proyecto,Id_Sub_Tipo_Obra,Observaciones,Enviar_Para,Id_Oficio_Asignacion_Obra
232,2015,236,"BACHEO SUPERFICIAL EN LA ZONA DEL POLIGONO III, DEFINIDO AL SUR DEL BLVD. ADOLFO LOPEZ MATEOS Y AL O",Unitario,1,1,0,NULL,Obra,1,CAPTURADO 22/11/2015 ALMA,CONTRATADO,0
233,2015,239,REHABILITACIÓN DE MURO DE CONTENCIÓN CON GAVIONES UBICADO EN EL RIO DE LOS GOMEZ ENTRE BLVD. TIMOTEO,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 22/11/2015 ALMA,CONTRATADO,0
234,2015,245,"SUMINISTRO Y COLOCACIÓN DE CUARTO ADICIONAL URBANO DE LAS COLONIAS JARDINES DE LOMAS DE MEDINA, MEDI",Unitario,1,1,0,NULL,Obra,1,CAPTURADO 22/11/2015 ALMA,CONTRATADO,0
235,2015,199,PROYECTO EJECUTIVO DE LAS CALLES: 1. JEREZ DE LUCERNA TRAMO: JEREZ DE MENORCA - JEREZ DE BESAYA COL.,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 22/11/2015 ALMA,CONTRATADO,0
236,2015,234,PAVIMENTACIÓN DE LA CALLE PRIVADA BURGOS TRAMO: MURCIA A FRENTE # 708 COL. SAN JUAN BOSCO,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 22/11/2015 ALMA,CONTRATADO,0
237,2015,225,PAVIMENTACIÓN DE CONCRETO HIDRAULICO Y REHABILITACIÓN DE AGUA POTABLE Y DRENAJE SANITARIO DE LA CALL,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 22/11/2015 ALMA,CONTRATADO,0
238,2015,228,REHABILITACIÓN DE MÓDULO SANITARIO EN EL JARDIN DE NIÑOS MIGUEL DE CERVANTES SAAVEDRA AV. AGRICULTOR,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 22/11/2015 ALMA,CONTRATOS,0
239,2015,232,REHABILITACIÓN DE BAÑOS EN TELESECUNDARIA # 10 CALLE NICOLAS CALVO # 700 COL. PRESIDENTES DE MÉXICO;,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 22/11/2015 ALMA,CONTRATADO,0
240,2015,241,CONSTRUCCIÓN DE LAS OBRAS COMPLEMENTARIAS DE PAVIMENTACIÓN Y ALUMBRADO DEL FRACCIONAMIENTO CIUDAD IN,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 22/11/2015 ALMA,CONTRATADO,0
241,2015,238,"BACHEO SUPERFICIAL EN LA ZONA DEL POLIGONO II, DEFINIDO AL PONIENTE DEL BLVD. ADOLFO LOPEZ MATEOS Y",Unitario,1,1,0,NULL,Obra,1,CAPTURADO 23/11/2015 ALMA,CONTRATADO,0
242,2015,247,TRABAJOS PROVISIONALES PARA EL MANTENIMIENTO DEL INMUEBLE UBICADO EN LA CALLE JUARÉZ # 316-318 CONOC,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 23/11/2015 ALMA,CONTRATADO,0
243,2015,246,REHABILITACION DE LOS PAVIMENTOS DE LA CALLE POTRILLO TRAMO: PASEO DE LA PRESA A ARROYO BLANCO,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 03/12/2015 ALMA,CONTRATADO,0
244,2015,249,PAVIMENTACION DE LA CALLE LUIS SUÁREZ ZAMBRANO TRAMO: BLVD. MARIANO ESCOBEDO A FRANCISCO MATHEY COL.,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 03/12/2015 ALMA,CONTRATADO,0
245,2015,89,REVISIÓN A ESTIMACIONES Y TRABAJOS EJECUTADOS EN CAMPO EN LA OBRA: POAVIMENTACIÓN DEL BLVD. CALCOPIR,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 04/12/2015 ALMA,CONTRATADO,0
246,2015,251,REUBICAR POSTE DE CONCRETO EN BLVD. MORELOS ESQ. PRIVADA GARDENIA Y SUBESTACIÓN PARA PANTALLA DE TRÁ,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 06/12/2015 ALMA,CONTRATADO,0
247,2015,253,REHABILITACIÓN DE MÓDULO SANITARIO ESCUELA PRIMARIA JOSE ROSAS MORENO CALLE FRAY FELIPE S/N ANTES DE,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 06/12/2015 ALMA,CONTRATADO,0
248,2015,248,OBRAS EXTRAS DE CCTV EN EL EDIFICIO CENTRAL DE POLICIA PONIENTE,Unitario,1,1,0,NULL,Obra,1,CAPTUTADO 06/12/2015 ALMA,CONTRATADO,0
249,2015,237,"BACHEO SUPERFICIAL EN LA ZONA DEL POLIGONO I, DEFINIDO AL NORTE Y ORIENTE DEL BLVD. ADOLFO LOPEZ MAT",Unitario,1,1,0,NULL,Obra,1,CAPTURADO 06/12/2015 ALMA,CONTRATADO,0
250,2015,242,RETIRO DE GRAFITIS EN PUENTE DEL BLVD. MORELOS VS. MADRAZO Y EN ZONA DE LAS JOYAS,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 06/12/2015 ALMA,CONTRATADO,0
251,2015,7415,AMPLIACIÓN DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEON (SIT OPTIBÚS) 3A. Y 4A. ETAPA CORREDOR TRONCA,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 06/12/2015 ALMA,CONTRATADO,0
252,2015,8815,PAVIMENTACIÓN DE LA CALLE BONIFACIO COLLAZO TRAMO: JULIAN CARRILLO - CRISTINA ORTEGA COL. CASA BLANC,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 06/12/2015 ALMA,CONTRATADO,0
253,2015,256,REHABILITACIÓN DE MODULO SANITARIO EN TELESECUNDARIA # 38 SANTA ANA DEL CONDE,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 08/12/2015 ALMA,CONTRATADO,0
254,2015,258,CONSTRUCCION DE CENTRO INTEGRAL  DE PREVENCION SOCIAL (SAN PEDRO) FRACCIONAMIENTO RESIDENCIAL SAN PE,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 09/12/2015 ALMA,CONTRATADO,0
255,2015,259,"CONSTRUCCION DE CENTRO INTEGRAL DE PREVENCION SOCIAL (SANTA CECILIA) FRACCIONAMIENTO SANTA CECILIA,",Unitario,1,1,0,NULL,Obra,1,CAPTURADO 09/12/2015 ALMA,CONTRATADO,0
256,2015,250,COMEDOR COMUNITARIO DIF LAS JOYAS,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 18/12/2015 ALMA,CONTRATADO,0
257,2015,252,REHABILITACIÓN DE COMEDOR COMUNITARIO DIF 10 DE MAYO,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 18/12/2015 ALMA,CONTRATADO,0
258,2015,254,"PROYECTO EJECUTIVO PARQUES URBANOS ""SIT"" 1. EN CALLE MISIÓN DE LOS ARCOS Y OXIGENO COL. VALLE DE LAS",Unitario,1,1,0,NULL,Obra,1,CAPTURADO 18/12/2015 ALMA,CONTRATADO,0
259,2015,255,"PROYECTO EJECUTIVO PARQUES URBANOS 1. ""SIT"" FRACCIONAMIENTO DEL SOL, CALLE TOKYO-YOKOHAMA, EN LA COL",Unitario,1,1,0,NULL,Obra,1,CAPTURADO 18/12/2015 ALMA,CONTRATADO,0
260,2015,261,PROYECTO EJECUTIVO DE LA PAVIMENTACCIÓN DE LAS CALLES: MONTE ALEGRE TRAMO: TRES - CINCO Y CINCO - MA,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 21/12/2015 ALMA,CONTRATADO,0
261,2015,262,"ESTUDIO DE MECÁNICA DE SUELOS EN DIFERENTES ESCUELAS DE LA CIUDAD DE LEÓN, GTO.",Unitario,1,1,0,NULL,Obra,1,CAPTURADO 04/01/2015 ALMA,CONTRATADO,0
262,2015,266,"REMODELACIÓN DE 4 CANCHAS DE BASQUETBOL DE PRÁCTICAS EN LA UNIDAD DEPORTIVA LUIS I RODRIGUEZ, COL. S",Unitario,1,1,0,NULL,Obra,1,CAPTURADO 04/01/2016 ALMA,CONTRATADO,0
263,2015,257,PROYECTO EJECUTIVO DE LA PAVIMENTACION DE LAS CALLES: MEDIAS BLANCAS TRAMO: NICOLAS CALVO A ATLETICO,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 04/01/2016 ALMA,CONTRATADO,0
264,2015,286,REHABILITACIÓND DE CUARTEL DE POLICIA MONTADA 1ERA ETAPA BARDA PERIMETRAL IBARRILLA,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 08/01/2016 ALMA,CONTRATADO,0
265,2015,264,LA SUPERVISION DEL PROYECTO EJECUTIVO PLAZA DE GALLOS (1RA ETAPA REHABILITACION DEL HOTEL) UBICACIÓN,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 08/01/2016 ALMA,CONTRATADO,0
266,2015,297,REPARACIÓN Y LIMPIEZA DE KIOSKO UBICADO EN JARDIN DEL BARRIO ARRIBA,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 10/01/2016 ALMA,CONTRATADO,0
267,2015,281,DIAGNÓSTICO CENSAL. CREACIÓN Y REPRESENTACIÓN DIGITAL DE LA INFRAESTRUCTURA DE ALUMBRADO PÚBLICO DEL,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 10/01/2016 ALMA,CONTRATADO,0
268,2015,283,REHABILITACIÓN DE MURETES DE CONRENCIÓN EN MALECÓN DEL RÍO DE LOS GOMEZ,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 10/01/2016 ALMA,CONTRATADO,0
269,2015,260,"REHABILITACIÓN DEL PATIO DE LA ESCUELA PRIMARIA URBANA NO. 62 ""GENERAL FRANCISCO VILLA"" DE LA COLONI",Unitario,1,1,0,NULL,Obra,1,CAPTURADO 10/01/2016 ALMA,CONTRATADO,0
270,2015,269,INFRAESTRUCTURA MUNICIPAL EN LEÓN (REMODELACIÓN DE DEPORTIVO VILLAS DE SAN JUAN II),Unitario,1,1,0,NULL,Obra,1,CAPTURADO 10/01/2016 ALMA,CONTRATADO,0
