Id_Contrato_Fianza,Id_Contrato,Id_Fianza,Numero_Fianza,Fecha_Emision,Fecha_Recepcion,Nombre_Afianzadora,Fecha_Liberacion,Id_Contrato_Ampliacion,Descripcion_Fianza,Importe_Fianza,Observaciones_Fianza
484,253,2,88116787,04/08/2011 00:00,04/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,04/08/2012 00:00,,CUMPLIMIENTO,98317.72,
485,253,1,88116788,04/08/2011 00:00,04/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,04/08/2012 00:00,,30% ANTICIPO,294953.16,
486,246,2,1091710,05/08/2011 00:00,05/08/2011 00:00,"PRIMERO FIANZAS, S.A. DE C.V.",05/08/2012 00:00,,CUMPLIMIENTO,25194.75,
487,246,1,1091709,05/08/2011 00:00,05/08/2011 00:00,"PRIMERO FIANZAS, S.A. DE C.V.",05/08/2012 00:00,,30% ANTICIPO,75584.28,
488,247,2,88117111,05/08/2011 00:00,05/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,05/08/2012 00:00,,CUMPLIMIENTO,19174.41,
489,255,1,1262457,12/08/2011 00:00,12/08/2011 00:00,"FIANZAS MONTERREY, S.A.",12/08/2012 00:00,,30% ANTICIPO,371945.64,
490,255,2,1262462,12/08/2011 00:00,12/08/2011 00:00,"FIANZAS MONTERREY, S.A.",12/08/2012 00:00,,CUMPLIMIENTO,123981.88,
491,254,2,1277-03838-7,04/08/2011 00:00,04/08/2011 00:00,"AFIANZADORA ASERTA, S.A. DE C.",04/08/2012 00:00,,CUMPLIMIENTO,117177.97,
492,256,1,88117161,04/08/2011 00:00,04/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,04/08/2012 00:00,,30% ANTICIPO,243329.94,
493,256,2,88117160,04/08/2011 00:00,04/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,04/08/2012 00:00,,CUMPLIMIENTO,81109.98,
494,257,1,88117185,10/08/2011 00:00,10/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,10/08/2012 00:00,,30% ANTICIPO,1065197.39,
495,257,2,88117183,10/08/2011 00:00,10/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,10/08/2012 00:00,,CUMPLIMIENTO,355065.79,
496,257,2,88117183  AMP,05/12/2011 00:00,05/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,05/12/2012 00:00,,CUMPLIMIENTO,30782,
497,258,2,88117162,10/08/2011 00:00,10/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,10/08/2012 00:00,,CUMPLIMIENTO,171353.86,
498,258,1,88117163,10/08/2011 00:00,10/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,10/08/2012 00:00,,30% ANTICIPO,514061.59,
499,298,2,88117305,10/08/2011 00:00,10/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,10/08/2012 00:00,,CUMPLIMIENTO,188521.56,
500,298,1,88117307,10/08/2011 00:00,10/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,10/08/2012 00:00,,30% ANTICIPO,565564.57,
501,299,2,88117305,10/08/2011 00:00,10/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,10/08/2012 00:00,,CUMPLIMIENTO,188521.56,
502,299,1,88117307,10/08/2011 00:00,10/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,10/08/2012 00:00,,30% ANTICIPO,565564.67,
503,262,2,3323-00208-9,12/08/2011 00:00,12/08/2011 00:00,"AFIANZADORA ASERTA, S.A. DE C.",12/08/2012 00:00,,CUMPLIMIENTO,19711.74,
504,262,1,3323-00207-0,12/08/2011 00:00,12/08/2011 00:00,"AFIANZADORA ASERTA, S.A. DE C.",12/08/2012 00:00,,30% ANTICIPO,59135.21,
505,261,2,88117595,12/08/2011 00:00,12/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,12/08/2012 00:00,,CUMPLIMIENTO,175436.98,
506,261,1,88117597,12/08/2011 00:00,12/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,12/08/2012 00:00,,30% ANTICIPO,526310.96,
507,261,2,88117595 AMP,06/02/2012 00:00,06/02/2012 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,06/02/2013 00:00,,CUMPLIMIENTO,39884.4,
508,260,1,1100452,15/08/2011 00:00,15/08/2011 00:00,"PRIMERO FIANZAS, S.A. DE C.V.",15/08/2012 00:00,,30% ANTICIPO,119338.7,
509,260,2,1100453,15/08/2011 00:00,15/08/2011 00:00,"PRIMERO FIANZAS, S.A. DE C.V.",15/08/2012 00:00,,CUMPLIMIENTO,39779.57,
510,260,2,1128274,26/10/2011 00:00,26/10/2011 00:00,PRIMERO FIANZAS S.A. DE C.V.,26/10/2012 00:00,,CUMPLIMIENTO,19495.61,
511,260,2,88122812,19/12/2011 00:00,19/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,19/12/2012 00:00,,CUMPLIMIENTO AMP,25970.41,
512,296,2,3277-00321-5,16/08/2011 00:00,16/08/2011 00:00,"AFIANZADORA ASERTA, SA DE CV",16/08/2012 00:00,,CUMPLIMIENTO,40778.31,
513,296,1,3277-00320-0,16/08/2011 00:00,16/08/2011 00:00,"AFIANZADORA ASERTA, SA DE CV",16/08/2012 00:00,,30% ANTICIPO,122334.92,
514,263,1,285364,16/08/2011 00:00,16/08/2011 00:00,"FIANZAS DORAMA, S.A.",16/08/2012 00:00,,30% ANTICIPO,681235.6,
515,263,2,285372,16/08/2011 00:00,16/08/2011 00:00,"FIANZAS DORAMA, S.A.",16/08/2012 00:00,,CUMPLIMIENTO,227078.53,
516,293,2,88118079,23/08/2011 00:00,23/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,23/08/2012 00:00,,CUMPLIMIENTO,345621.24,
517,293,1,88118076,23/08/2011 00:00,23/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,23/08/2012 00:00,,30% ANTICIPO,1036863.72,
518,293,2,88118079 AMP,30/11/2011 00:00,30/11/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,30/11/2012 00:00,,CUMPLIMIENTO,36368.45,
519,295,2,1104707,23/08/2011 00:00,23/08/2011 00:00,"PRIMERO FIANZAS, SA DE CV",23/08/2012 00:00,,CUMPLIMIENTO,320027.16,
520,295,1,1104706,23/08/2011 00:00,23/08/2011 00:00,"PRIMERO FIANZAS, SA DE CV",23/08/2012 00:00,,30% ANTICIPO,960081.5,
521,297,2,88118395,26/08/2011 00:00,26/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,26/08/2012 00:00,,CUMPLIMIENTO,743908.79,
522,297,1,88118392,26/08/2011 00:00,26/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,26/08/2012 00:00,,30% ANTICIPO,2231726.37,
523,297,2,88118395 AMP,05/12/2011 00:00,05/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,05/12/2012 00:00,,CUMPLIMIENTO,189424.5,
524,266,1,88118222,24/08/2011 00:00,24/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,24/08/2012 00:00,,30% ANTICIPO,55709.74,
525,266,2,88118220,24/08/2011 00:00,24/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,24/08/2012 00:00,,CUMPLIMIENTO,18569.91,
526,267,1,88118229,24/08/2011 00:00,24/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,24/08/2012 00:00,,30% ANTICIPO,82171.7,
527,267,2,88118227,24/08/2011 00:00,24/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,24/08/2012 00:00,,CUMPLIMIENTO,27390.56,
528,268,1,88119428,24/08/2011 00:00,24/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,24/08/2012 00:00,,30% ANTICIPO,75942.49,
529,268,2,88118346,24/08/2011 00:00,24/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,24/08/2012 00:00,,CUMPLIMIENTO,25314.16,
530,269,2,288212,24/08/2011 00:00,24/08/2011 00:00,FIANZAS DORAMA S.A.,24/08/2012 00:00,,CUMPLIMIENTO,19743.01,
531,270,1,1104665,24/08/2011 00:00,24/08/2011 00:00,PRIMERO FIANZAS S.A. DE C.V.,24/08/2012 00:00,,30% ANTICIPO,71036.64,
532,270,2,1104666,24/08/2011 00:00,24/08/2011 00:00,PRIMERO FIANZAS S.A. DE C.V.,24/08/2012 00:00,,CUMPLIMIENTO,23678.88,
533,271,2,88118275,25/08/2011 00:00,25/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,25/08/2012 00:00,,CUMPLIMIENTO,34336.58,
534,271,1,88118274,25/08/2011 00:00,25/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,25/08/2012 00:00,,30% ANTICIPO,103009.74,
535,272,2,1266098,29/08/2011 00:00,29/08/2011 00:00,"FIANZAS MONTERREY, S.A.",29/08/2012 00:00,,CUMPLIMIENTO,23271.42,
536,272,1,1266100,29/08/2011 00:00,29/08/2011 00:00,"FIANZAS MONTERREY, S.A.",29/08/2012 00:00,,30%  ANTICIPO,69814.27,
537,273,2,1267179,23/08/2011 00:00,23/08/2011 00:00,"FINAZAS MONTERREY, S.A.",23/08/2012 00:00,,CUMPLIMIENTO,25132.17,
538,276,2,1265720,23/08/2011 00:00,23/08/2011 00:00,"FIANZAS MONTERREY, S.A.",23/08/2012 00:00,,CUMPLIMIENTO,43041.49,
539,276,1,1265722,23/08/2011 00:00,23/08/2011 00:00,"FIANZAS MONTERREY, S.A.",23/08/2012 00:00,,30% ANTICIPO,129124.46,
540,277,2,288171,23/08/2011 00:00,23/08/2011 00:00,"FIANZAS DORAMA, S.A.",23/08/2012 00:00,,CUMPLIMIENTO,21463.68,
541,277,1,288175,23/08/2011 00:00,23/08/2011 00:00,"FIANZAS DORAMA, S.A.",23/08/2012 00:00,,30% ANTICIPO,64391.07,
542,322,2,88119516,24/08/2011 00:00,24/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,24/08/2012 00:00,,CUMPLIMIENTO,18331.71,
543,279,2,88118529,25/08/2011 00:00,25/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,25/08/2012 00:00,,CUMPLIMIENTO,23745.42,
544,279,1,88118531,25/08/2011 00:00,25/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,25/08/2012 00:00,,30% ANTICIPO,71236.28,
545,280,2,1378875,24/08/2011 00:00,24/08/2011 00:00,AFIANZADORA SOFIMEX S.A.,24/08/2012 00:00,,CUMPLIMIENTO,18040.03,
546,280,1,1378872,24/08/2011 00:00,24/08/2011 00:00,AFIANZADORA SOFIMEX S.A.,24/08/2012 00:00,,30% ANTICIPO,54120.1,
547,281,2,88118535,24/08/2011 00:00,24/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,24/08/2012 00:00,,CUMPLIMIENTO,26865.06,
548,281,1,88118538,24/08/2011 00:00,24/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,24/08/2012 00:00,,30% ANTICIPO,80595.21,
549,283,2,88118693,24/08/2011 00:00,24/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,24/08/2012 00:00,,CUMPLIMIENTO,23874,
550,283,1,88118694,24/08/2011 00:00,24/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,24/08/2012 00:00,,30% ANTICIPO,71621.99,
551,284,2,3270008709,24/08/2011 00:00,24/08/2011 00:00,"AFIANZADORA ASERTA, S.A DE C.V",24/08/2012 00:00,,CUMPLIMIENTO,25057.29,
552,284,1,3270008774,24/08/2011 00:00,24/08/2011 00:00,"AFIANZADORA ASERTA, S.A DE C.V",24/08/2012 00:00,,30% ANTICIPO,75171.87,
553,285,2,1384266,24/08/2011 00:00,24/08/2011 00:00,"AFIANZADORA SOFIMEX, S.A.",24/08/2012 00:00,,CUMPLIMIENTO,23171.28,
554,285,1,1384257,24/08/2011 00:00,24/08/2011 00:00,"AFIANZADORA SOFIMEX, S.A.",24/08/2012 00:00,,30% ANTICIPO,69513.85,
555,286,2,1266840,30/08/2011 00:00,30/08/2011 00:00,FIANZAS MONTERREY S.A.,30/08/2012 00:00,,CUMPLIMIENTO,22051.08,
556,287,2,88118363,24/08/2011 00:00,24/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,24/08/2012 00:00,,CUMPLIMIENTO,21281.09,
557,287,1,88118371,24/08/2011 00:00,24/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,24/08/2012 00:00,,30% ANTICIPO,63843.29,
558,265,2,88118409,24/08/2011 00:00,24/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,24/08/2012 00:00,,CUMPLIMIENTO,20235.02,
559,265,1,88118410,24/08/2011 00:00,24/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,24/08/2012 00:00,,30% ANTICIPO,60705.07,
560,303,2,1086432,25/08/2011 00:00,25/08/2011 00:00,PRIMERO FIANZAS S.A. DE C.V.,25/08/2012 00:00,,CUMPLIMIENTO,41766.77,
561,303,1,1086431,25/08/2011 00:00,25/08/2011 00:00,PRIMERO FIANZAS S.A. DE C.V.,25/08/2012 00:00,,30% ANTICIPO,125300.32,
562,305,2,88118704,25/08/2011 00:00,25/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,25/08/2012 00:00,,CUMPLIMIENTO,36796.46,
563,305,1,88118706,25/08/2011 00:00,25/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,25/08/2012 00:00,,30% ANTICIPO,110389.37,
564,306,2,88119673,25/08/2011 00:00,25/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,25/08/2012 00:00,,CUMPLIMIENTO,40580.63,
565,306,1,88119676,25/08/2011 00:00,25/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,25/08/2012 00:00,,30% ANTICIPO,121741.89,
566,306,2,88119673 AMP,03/12/2011 00:00,03/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,03/12/2012 00:00,,CUMPLIMIENTO,19226.58,
567,310,2,88119387,29/08/2011 00:00,29/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,29/08/2012 00:00,,CUMPLIMIENTO,89262.1,
568,310,1,88119384,29/08/2011 00:00,29/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,29/08/2012 00:00,,30% ANTICIPO,267786.33,
569,309,2,88119265,29/08/2011 00:00,29/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,29/08/2012 00:00,,CUMPLIMIENTO,34005.14,
570,309,1,88119268,29/08/2011 00:00,29/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,29/08/2012 00:00,,30% ANTICIPO,102015.43,
571,320,2,1270053,07/09/2011 00:00,07/09/2011 00:00,FIANZAS MONTERREY S.A.,07/09/2012 00:00,,CUMPLIMIENTO,204447.67,
572,320,1,1271370,13/09/2011 00:00,13/09/2011 00:00,FIANZAS MONTERREY S.A.,13/09/2012 00:00,,30% ANTICIPO,613343.02,
573,311,2,1267254,01/09/2011 00:00,01/09/2011 00:00,FIANZAS MONTERREY S.A.,01/09/2012 00:00,,CUMPLIMIENTO,199261.2,
574,311,2,1267254 AMP,30/11/2011 00:00,30/11/2011 00:00,FIANZAS MONTERREY S.A. DE C.V.,30/11/2012 00:00,,CUMPLIMIENTO,31734.99,
575,311,2,1267254 AMP,30/11/2011 00:00,30/11/2011 00:00,FIANZAS MONTERREY S.A. DE C.V.,30/11/2012 00:00,,CUMPLIMIENTO,31734.5,
576,312,2,1267254,01/09/2011 00:00,01/09/2011 00:00,FIANZAS MONTERREY S.A.,01/09/2012 00:00,,CUMPLIMIENTO,199261.2,
577,312,1,1267250,01/09/2011 00:00,01/09/2011 00:00,FIANZAS MONTERREY S.A.,01/09/2012 00:00,,30% ANTICIPO,597783.62,
578,312,2,1267254 AMP,30/11/2011 00:00,30/11/2011 00:00,FIANZAS MONTERREY S.A. DE C.VF,30/11/2012 00:00,,CUMPLIMIENTO,31734.9,
579,313,2,88119306,30/08/2011 00:00,30/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,30/08/2012 00:00,,CUMPLIMIENTO,41497.4,
580,313,1,88119310,30/08/2011 00:00,30/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,30/08/2012 00:00,,30% ANTICIPO,124492.2,
581,291,2,88118772,30/08/2011 00:00,30/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,30/08/2012 00:00,,CUMPLIMIENTO,150712.99,
582,291,1,88118776,30/08/2011 00:00,30/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,30/08/2012 00:00,,30% ANTICIPO,452138.98,
583,314,2,88119277,31/08/2011 00:00,31/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,31/08/2012 00:00,,CUMPLIMIENTO,219998.33,
584,314,1,88119276,31/08/2011 00:00,31/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,31/08/2012 00:00,,30% ANTICIPO,659995,
585,315,2,88119275,31/08/2011 00:00,31/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,31/08/2012 00:00,,CUMPLIMIENTO,162799.89,
586,315,1,88119274,31/08/2011 00:00,31/08/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,31/08/2012 00:00,,30% ANTICIPO,488399.7,
587,315,2,88119275   AMP,04/11/2011 00:00,04/11/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,04/11/2012 00:00,,CUMPLIMIENTO  AMP,267410.9,
588,319,2,88119652,02/09/2011 00:00,02/09/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,02/09/2012 00:00,,CUMPLIMIENTO,54234.99,
589,319,1,88119653,02/09/2011 00:00,02/09/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,02/09/2012 00:00,,30% ANTICIPO,162704.98,
590,294,2,88119659,05/09/2011 00:00,05/09/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,05/09/2012 00:00,,CUMPLIMIENTO,370974.11,
591,294,1,8811966,05/09/2011 00:00,05/09/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,05/09/2012 00:00,,30% ANTICIPO,1112922.35,
592,294,2,88119659 AMP,01/02/2012 00:00,01/02/2012 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,01/02/2013 00:00,,CUMPLIMIENTO,48544.96,
593,292,2,1268555,05/09/2011 00:00,05/09/2011 00:00,FIANZAS MONTERREY S.A.,05/09/2012 00:00,,CUMPLIMIENTO,244911.57,
594,292,1,1268553,05/09/2011 00:00,05/09/2011 00:00,FIANZAS MONTERREY S.A.,05/09/2012 00:00,,30% ANTICIPO,734734.71,
595,307,2,1384476,05/09/2011 00:00,05/09/2011 00:00,AFIANZADORA SOFIMEX S.A.,05/09/2012 00:00,,CUMPLIMIENTO,35447.2,
596,307,1,1384483,05/09/2011 00:00,05/09/2011 00:00,AFIANZADORA SOFIMEX S.A.,05/09/2012 00:00,,30% ANTICIPO,106341.62,
597,304,2,88120255,09/09/2011 00:00,09/09/2011 00:00,CHUBB DE MEXICO CAMPAÑIA AFIAN,09/09/2012 00:00,,CUMPLIMIENTO,217000,
598,304,1,88120260,09/09/2011 00:00,09/09/2011 00:00,CHUBB DE MEXICO CAMPAÑIA AFIAN,09/09/2012 00:00,,30% ANTICIPO,651000,
599,304,2,88120255  AMP,16/01/2012 00:00,16/01/2012 00:00,CHUBB DE MEXICO CAMPAÑIA AFIAN,16/01/2013 00:00,,CUMPLIMIENTO,44976.44,
600,325,2,1272140,14/09/2011 00:00,14/09/2011 00:00,FIANZAS MONTERREY S.A.,14/09/2012 00:00,,CUMPLIMIENTO,693922.84,
601,325,1,1272143,14/09/2011 00:00,14/09/2011 00:00,FIANZAS MONTERREY S.A.,14/09/2012 00:00,,30% ANTICIPO,2081768.53,
602,327,2,1121522,19/09/2011 00:00,19/09/2011 00:00,PRIMERO FIANZAS S.A. DE C.V.,19/09/2012 00:00,,CUMPLIMIENTO,186188.83,
603,327,1,1121523,19/09/2011 00:00,19/09/2011 00:00,PRIMERO FIANZAS S.A. DE C.V.,19/09/2012 00:00,,30% ANTICIPO,558566.51,
604,328,2,1121522,19/09/2011 00:00,19/09/2011 00:00,PRIMERO FIANZAS S.A. DE C.V.,19/09/2012 00:00,,CUMPLIMIENTO,186188.83,
605,328,1,1121523,19/09/2011 00:00,19/09/2011 00:00,PRIMERO FIANZAS S.A. DE C.V.,19/09/2012 00:00,,30% ANTICIPO,558566.51,
606,330,2,3270008820,22/09/2011 00:00,22/09/2011 00:00,"ASERTA, S.A. DE C.V.",22/09/2012 00:00,,CUMPLIMIENTO,82668.35,
607,330,1,3270008817,22/09/2011 00:00,22/09/2011 00:00,"ASERTA, S.A. DE C.V.",22/09/2012 00:00,,30% ANTICIPO,248005.05,
608,332,1,3270008790,22/09/2011 00:00,22/09/2011 00:00,"ASERTA, S.A. DE C.V.",22/09/2012 00:00,,30% ANTICIPO,241588.78,
609,332,2,3270008808,22/09/2011 00:00,22/09/2011 00:00,"ASERTA, S.A. DE C.V.",22/09/2012 00:00,,CUMPLIMIENTO,80529.59,
610,333,2,1111832,22/09/2011 00:00,22/09/2011 00:00,PRIMERO FINANZAS S.A. DE C.V.,22/09/2012 00:00,,CUMPLIMIENTO,54938.74,
611,333,1,1111833,22/09/2011 00:00,22/09/2011 00:00,PRIMERO FINANZAS S.A. DE C.V.,22/09/2012 00:00,,30% ANTICIPO,164816.24,
612,334,2,88121112,23/09/2011 00:00,23/09/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,23/09/2012 00:00,,CUMPLIMIENTO,92749.22,
613,334,1,88121110,23/09/2011 00:00,23/09/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,23/09/2012 00:00,,30% ANTICIPO,278247.68,
614,336,2,1121544,26/09/2011 00:00,26/09/2011 00:00,PRIMERO FIANZAS S.A. DE C.V.,26/09/2012 00:00,,CUMPLIMIENTO,136847.08,
615,336,1,1121545,26/09/2011 00:00,26/09/2011 00:00,PRIMERO FIANZAS S.A. DE C.V.,26/09/2012 00:00,,30% ANTICIPO,410541.26,
616,337,2,1121542,26/09/2011 00:00,26/09/2011 00:00,PRIMERO FIANZAS S.A. DE C.V.,26/09/2012 00:00,,CUMPLIMIENTO,77912.54,
617,337,1,1121543,26/09/2011 00:00,26/09/2011 00:00,PRIMERO FIANZAS S.A. DE C.V.,26/09/2012 00:00,,30% ANTICIPO,231577.62,
618,329,2,88121338,26/09/2011 00:00,26/09/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,26/09/2012 00:00,,CUMPLIMIENTO,37325.15,
619,329,1,88121345,26/09/2011 00:00,26/09/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,26/09/2012 00:00,,30% ANTICIPO,111975.46,
620,352,2,88121329,26/09/2011 00:00,26/09/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,26/09/2012 00:00,,CUMPLIMIENTO,1955845.64,
621,352,1,88121330,26/09/2011 00:00,26/09/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,26/09/2012 00:00,,30% ANTICIPO,5867536.91,
622,335,2,88121363,26/09/2011 00:00,26/09/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,26/09/2012 00:00,,CUMPLIMIENTO,84145.31,
623,335,1,88121364,26/09/2011 00:00,26/09/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,26/09/2012 00:00,,30% ANTICIPO,252435.93,
624,341,2,88121656,28/09/2011 00:00,28/09/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,28/09/2012 00:00,,CUMPLIMIENTO,89508.96,
625,341,1,88121657,28/09/2011 00:00,28/09/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,28/09/2012 00:00,,30% ANTICIPO,268526.91,
626,344,2,88121871,30/09/2011 00:00,30/09/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,30/09/2012 00:00,,CUMPLIMIENTO,109056.6,
627,344,1,88121873,30/09/2011 00:00,30/09/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,30/09/2012 00:00,,30% ANTICIPO,327169.81,
628,344,1,88121873 AMP,06/10/2011 00:00,06/10/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,06/10/2012 00:00,,ANTICIPO AMP,327169.81,
629,345,2,88121762,30/09/2011 00:00,30/09/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,30/09/2012 00:00,,CUMPLIMIENTO,194636.04,
630,345,1,88121780,30/09/2011 00:00,30/09/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,30/09/2012 00:00,,30% ANTICIPO,583908.13,
631,355,2,1276148,04/10/2011 00:00,04/10/2011 00:00,FIANZAS MONTERREY S.A.,04/10/2012 00:00,,CUMPLIMIENTO,125794.8,
632,355,1,1276142,04/10/2011 00:00,04/10/2011 00:00,FIANZAS MONTERREY S.A.,04/10/2012 00:00,,30% ANTICIPO,377384.41,
633,343,2,1121631,30/09/2011 00:00,30/09/2011 00:00,PRIMERO FIANZAS S.A. DE C.V.,30/09/2012 00:00,,CUMPLIMIENTO,188111.13,
634,340,2,1395479,04/10/2011 00:00,04/10/2011 00:00,AFIANZADORA SOFIMEX S.A.,04/10/2012 00:00,,CUMPLIMIENTO,24292.5,
635,340,1,1395463,04/10/2011 00:00,04/10/2011 00:00,AFIANZADORA SOFIMEX S.A.,04/10/2012 00:00,,30% ANTICIPO,72877.51,
636,340,2,88138805,09/11/2011 00:00,09/11/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,09/11/2012 00:00,,CUMPLIMIENTO AMP,16891.49,
637,356,2,88122469,30/09/2011 00:00,30/09/2011 00:00,CHUBB DE MEXICO  COMPAÑIA AFIA,30/09/2012 00:00,,CUMPLIMIENTO,18158.52,
638,357,2,1395714,30/09/2011 00:00,30/09/2011 00:00,AFIANZADORA SOFIMEX S.A.,30/09/2012 00:00,,CUMPLIMIENTO,72020.21,
639,357,1,1395767,30/09/2011 00:00,30/09/2011 00:00,AFIANZADORA SOFIMEX S.A.,30/09/2012 00:00,,30% ANTICIPO,216060.63,
640,390,2,1395249,30/09/2011 00:00,30/09/2011 00:00,AFIANZADORA SOFIMEX S.A.,30/09/2012 00:00,,CUMPLIMIENTO,196630.42,
641,390,1,1395255,30/09/2011 00:00,30/09/2011 00:00,AFIANZADORA SOFIMEX S.A.,30/09/2012 00:00,,30% ANTICIPO,589891.26,
642,363,2,88121982,03/10/2011 00:00,03/10/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,03/10/2012 00:00,,CUMPLIMIENTO,26628.81,
643,363,1,88122045,03/10/2011 00:00,03/10/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,03/10/2012 00:00,,30%  ANTICIPO,79886.45,
644,360,2,1396860,03/10/2011 00:00,03/10/2011 00:00,AFIANZADORA SOFIMEX S.A.,03/10/2012 00:00,,CUMPLIMIENTO,47289.61,
645,360,1,1396849,03/10/2011 00:00,03/10/2011 00:00,AFIANZADORA SOFIMEX S.A.,03/10/2012 00:00,,30% ANTICIPO,141868.82,
