Id_Estimacion,Id_Contrato,No_Estimacion,Fecha_Estimacion,Avance_Fisico,Avance_Financiero,Fecha_Inicio_Estimacion,Fecha_Termino_Estimacion,Estatus,Tipo_Estimacion,Descripcion,No_Factura,Fecha_Factura,Fecha_Recibo,Fecha_Inicio_Recalendarizacion,Fecha_Termino_Recalendarizacion,Fecha_Suspension,Fecha_Reinicio,Fecha_Ampliacion,Fecha_Prorroga,Fecha_Ultima_Inicio_Contrato,Fecha_Ultima_Termino_Contrato,Caratula_Contrato_Estimado,Caratula_Contrato_IVA,Caratula_Contrato_Total,Caratula_Contrato_Amortizacion,Caratula_Contrato_Suma,Caratula_Contrato_Descuentos,Caratula_Contrato_Deducciones,Caratula_Contrato_Neto,Caratula_Ampliacion_Estimado,Caratula_Ampliacion_IVA,Caratula_Ampliacion_Total,Caratula_Ampliacion_Amortizacion,Caratula_Ampliacion_Suma,Caratula_Ampliacion_Descuentos,Caratula_Ampliacion_Deducciones,Caratula_Ampliacion_Neto,Caratula_Totales_Estimado,Caratula_Totales_IVA,Caratula_Totales_Total,Caratula_Totales_Amortizacion,Caratula_Totales_Suma,Caratula_Totales_Descuentos,Caratula_Totales_Deducciones,Caratula_Totales_Neto,Resumen_Contrato_Importe,Resumen_Contrato_Actual,Resumen_Contrato_Anterior,Resumen_Contrato_Acumulado,Resumen_Contrato_Por_Ejercer,Resumen_Ampliacion_Importe,Resumen_Ampliacion_Actual,Resumen_Ampliacion_Anterior,Resumen_Ampliacion_Acumulado,Resumen_Ampliacion_Por_Ejercer,Resumen_Total_Importe,Resumen_Total_Actual,Resumen_Total_Anterior,Resumen_Total_Acumulado,Resumen_Total_Por_Ejercer,Amortizacion_Contrato_Porcentaje,Amortizacion_Contrato_Importe,Amortizacion_Contrato_Actual,Amortizacion_Contrato_Anterior,Amortizacion_Contrato_Acumulado,Amortizacion_Contrato_Por_Ejercer,Amortizacion_Ampliacion_Porcentaje,Amortizacion_Ampliacion_Importe,Amortizacion_Ampliacion_Actual,Amortizacion_Ampliacion_Anterior,Amortizacion_Ampliacion_Acumulado,Amortizacion_Ampliacion_Por_Ejercer,Importe_Sancion,No_Control,Id_Fuente_Inversion,Numero_Oficio_Excedentes,Fecha_Oficio_Excedentes,Fecha_Registro,Fecha_Pago,Observaciones_Caratula,Observaciones_Generales,Imprime_Observaciones_Generales,Pagada,Fecha_Nuevo_Termino_Por_Reinicio
1622,350,2,14/03/2015 00:00,40.18,40.18,02/03/2015 00:00,14/03/2015 00:00,AUTORIZADA,NORMAL,EST. 2,,14/03/2015 00:00,14/03/2015 00:00,06/02/2015,07/05/2015,,,,,06/02/2015,07/05/2015,75681.57,12109.05,87790.62,26337.19,61453.43,908.18,908.18,60545.25,0,0,0,0,0,0,0,0,75681.57,12109.05,87790.62,26337.19,61453.43,908.18,908.18,60545.25,406599.31,87790.62,75591.17,163381.79,243217.52,0,0,0,0,0,406599.31,87790.62,75591.17,163381.79,243217.52,30,121979.79,26337.19,22677.35,49014.54,72965.25,0,0,0,0,0,0,0,1,,,14/03/2015 00:00,30/03/2015 00:00,31/12/2014 00:00,,,0,0,
1623,127,7,18/10/2014 00:00,100,99.89,01/10/2014 00:00,18/10/2014 00:00,AUTORIZADA,FINIQUITO,7 FINIQUITO,,18/10/2014 00:00,18/10/2014 00:00,,,,,,18/10/2014,30/06/2014,18/10/2014,145808.05,23329.29,169137.34,51286.78,117850.56,1749.7,16634.5,101216.06,0,0,0,0,0,0,0,0,145808.05,23329.29,169137.34,51286.78,117850.56,1749.7,16634.5,101216.06,1658999.68,169137.34,1488043.72,1657181.06,1818.62,0,0,0,0,0,1658999.68,169137.34,1488043.72,1657181.06,1818.62,30,497699.9,51286.78,446413.12,497699.9,0,0,0,0,0,0,0,14884.8,1,,0907/2014,18/10/2014 00:00,30/03/2015 00:00,31/12/2014 00:00,SANCIÓN APLICADA POR ENTREGA ADMINISTRATIVA TARDÍA,,0,0,
1624,102,4,30/09/2014 00:00,38.67,38.67,01/09/2014 00:00,30/09/2014 00:00,AUTORIZADA,NORMAL,EST. 4,,30/09/2014 00:00,30/09/2014 00:00,09/06/2014,07/11/2014,,,,11/12/2014,09/06/2014,11/12/2014,657442.95,105190.87,762633.82,228790.15,533843.67,7889.32,7889.32,525954.35,0,0,0,0,0,0,0,0,657442.95,105190.87,762633.82,228790.15,533843.67,7889.32,7889.32,525954.35,4498415.12,762633.82,977113.57,1739747.39,2758667.73,0,0,0,0,0,4498415.12,762633.82,977113.57,1739747.39,2758667.73,30,1349524.54,228790.15,293134.07,521924.22,827600.32,0,0,0,0,0,0,0,1,,1086/2014,30/09/2014 00:00,31/03/2015 00:00,31/12/2014 00:00,,,0,0,
1625,157,5,31/12/2014 00:00,89.77,89.77,14/12/2014 00:00,31/12/2014 00:00,AUTORIZADA,NORMAL,EST. 5,,31/12/2014 00:00,31/12/2014 00:00,03/09/2014,08/12/2014,,,,31/01/2015,03/09/2014,31/01/2015,1012475.16,161996.03,1174471.19,352341.36,822129.83,12149.7,12149.7,809980.13,0,0,0,0,0,0,0,0,1012475.16,161996.03,1174471.19,352341.36,822129.83,12149.7,12149.7,809980.13,2938886.52,1174471.19,1463770.38,2638241.57,300644.95,0,0,0,0,0,2938886.52,1174471.19,1463770.38,2638241.57,300644.95,30,881665.96,352341.36,439131.11,791472.47,90193.49,0,0,0,0,0,0,0,1,,1087/2014,31/12/2014 00:00,31/03/2015 00:00,31/12/2014 00:00,,,0,0,
1626,41,15,20/02/2015 00:00,54.5,54.5,24/01/2015 00:00,31/01/2015 00:00,AUTORIZADA,COMPLEMENTARIA,15 A COMPLEMENTARIA,,20/02/2015 00:00,20/02/2015 00:00,11/04/2014,16/10/2014,,,28/02/2015,,11/04/2014,28/02/2015,0,0,0,0,0,0,0,0,779964.82,124794.37,904759.19,452379.59,452379.6,9359.58,9359.58,443020.02,779964.82,124794.37,904759.19,452379.59,452379.6,9359.58,9359.58,443020.02,19277322.52,0,19277322.52,19277322.52,0,27575309.69,904759.19,4313379.98,5218139.17,22357170.52,46852632.21,904759.19,23590702.5,24495461.69,22357170.52,50,9638661.26,0,9638661.26,9638661.26,0,80,9682675.79,452379.59,1987992.77,2440372.36,7242303.43,0,1,,0008/2015,20/02/2015 00:00,31/03/2015 00:00,31/12/2014 00:00,,,0,0,
1627,157,6,15/04/2015 00:00,100,99.8,01/01/2015 00:00,31/01/2015 00:00,AUTORIZADA,FINIQUITO,6 FINIQUITO,,15/04/2015 00:00,15/04/2015 00:00,03/09/2014,08/12/2014,,,,31/01/2015,03/09/2014,31/01/2015,254004.79,40640.77,294645.56,90193.49,204452.07,3048.06,3048.06,201404.01,0,0,0,0,0,0,0,0,254004.79,40640.77,294645.56,90193.49,204452.07,3048.06,3048.06,201404.01,2938886.52,294645.56,2638241.57,2932887.13,5999.39,0,0,0,0,0,2938886.52,294645.56,2638241.57,2932887.13,5999.39,30,881665.96,90193.49,791472.47,881665.96,0,0,0,0,0,0,0,0,1,,1089/2014,31/01/2015 00:00,31/03/2015 00:00,31/12/2014 00:00,,,0,0,
1628,279,2,31/01/2015 00:00,12.28,12.28,01/01/2015 00:00,31/01/2015 00:00,AUTORIZADA,NORMAL,EST. 2,,31/01/2015 00:00,31/01/2015 00:00,11/12/2014,03/03/2015,,,,,11/12/2014,03/03/2015,124947.17,19991.55,144938.72,43481.62,101457.1,1499.36,1499.36,99957.74,0,0,0,0,0,0,0,0,124947.17,19991.55,144938.72,43481.62,101457.1,1499.36,1499.36,99957.74,1585372.59,144938.72,49821.68,194760.4,1390612.19,0,0,0,0,0,1585372.59,144938.72,49821.68,194760.4,1390612.19,30,475611.79,43481.62,14946.5,58428.12,417183.67,0,0,0,0,0,0,0,1,,1091/2014,31/01/2015 00:00,01/04/2015 00:00,31/12/2014 00:00,,,0,0,
1629,226,4,31/01/2015 00:00,15.54,15.54,16/01/2015 00:00,31/01/2015 00:00,AUTORIZADA,NORMAL,EST. 4,,31/01/2015 00:00,31/01/2015 00:00,24/11/2014,28/03/2015,29/05/2015,16/05/2016,07/03/2015,03/06/2016,24/11/2014,03/06/2016,284743.25,45558.92,330302.17,99090.65,231211.52,1423.72,1423.72,229787.8,0,0,0,0,0,0,0,0,284743.25,45558.92,330302.17,99090.65,231211.52,1423.72,1423.72,229787.8,15850187.13,330302.17,2947157.96,3277460.13,12572727,5236984.29,0,0,0,5236984.29,21087171.42,330302.17,2947157.96,3277460.13,17809711.29,30,4755056.13,99090.65,884147.39,983238.04,3771818.09,30,1571095.28,0,0,0,1571095.28,0,1,,0919/2014,30/11/2014 00:00,01/04/2015 00:00,31/12/2014 00:00,,,0,0,
1630,58,12,01/02/2015 00:00,98.9,93.7,01/12/2014 00:00,15/12/2014 00:00,AUTORIZADA,COMPLEMENTARIA,12 A COMPLEMENTARIA,,01/02/2015 00:00,01/02/2015 00:00,,,,,,04/02/2015,07/04/2014,04/02/2015,835663.6,133706.18,969369.78,0,969369.78,10027.97,10027.97,959341.81,0,0,0,0,0,0,0,0,835663.6,133706.18,969369.78,0,969369.78,10027.97,10027.97,959341.81,36325876.7,969369.78,33066168.71,34035538.49,2290338.21,0,0,0,0,0,36325876.7,969369.78,33066168.71,34035538.49,2290338.21,30,10897763.01,0,10897763.01,10897763.01,0,0,0,0,0,0,0,0,1,,1093/2014,15/12/2014 00:00,07/04/2015 00:00,31/12/2014 00:00,,,0,0,
1631,145,12,16/03/2015 00:00,42.72,42.31,01/03/2015 00:00,16/03/2015 00:00,AUTORIZADA,NORMAL,EST. 12,,16/03/2015 00:00,16/03/2015 00:00,15/08/2014,25/03/2015,,,25/03/2015,31/08/2015,15/08/2014,31/08/2015,205193.38,32830.94,238024.32,119012.17,119012.15,2462.3198,2462.3198,116549.8302,141335.86,22613.74,163949.6,81974.79,81974.81,1696.0302,1696.0302,80278.7798,346529.24,55444.68,401973.92,200986.96,200986.96,4158.35,4158.35,196828.61,18913286.58,238024.32,18675262.26,18913286.58,0,26180956.14,163949.6,0,163949.6,26017006.54,45094242.72,401973.92,18675262.26,19077236.18,26017006.54,50,9456643.3,119012.17,9337631.13,9456643.3,0,100,13090478.07,81974.79,0,81974.79,13008503.28,0,1,,0620/2014,15/11/2014 00:00,07/04/2015 00:00,31/12/2014 00:00,,,0,0,
1632,338,3,31/03/2015 00:00,97.81,97.81,01/03/2015 00:00,31/03/2015 00:00,AUTORIZADA,NORMAL,EST. 3,,31/03/2015 00:00,31/03/2015 00:00,,,,,,,12/01/2015,12/04/2015,332703.14,53232.5,385935.64,0,385935.64,0,1663.52,384272.12,0,0,0,0,0,0,0,0,332703.14,53232.5,385935.64,0,385935.64,0,1663.52,384272.12,812312.49,385935.64,408604.99,794540.63,17771.86,0,0,0,0,0,812312.49,385935.64,408604.99,794540.63,17771.86,0,0,0,0,0,0,0,0,0,0,0,0,1663.52,1,,,31/03/2015 00:00,07/04/2015 00:00,31/12/2014 00:00,,,0,0,
1633,41,9,21/02/2015 00:00,55.1,55.1,01/10/2014 00:00,15/10/2014 00:00,AUTORIZADA,COMPLEMENTARIA,9 D COMPLEMENTARIA,,21/02/2015 00:00,21/02/2015 00:00,11/04/2014,16/10/2014,,,28/02/2015,,11/04/2014,28/02/2015,0,0,0,0,0,0,0,0,232257.52,37161.2,269418.72,134709.36,134709.36,2787.1,2787.1,131922.26,232257.52,37161.2,269418.72,134709.36,134709.36,2787.1,2787.1,131922.26,19277322.52,0,19277322.52,19277322.52,0,27575309.69,269418.72,5218139.17,5487557.89,22087751.8,46852632.21,269418.72,24495461.69,24764880.41,22087751.8,50,9638661.26,0,9638661.26,9638661.26,0,80,9682675.79,134709.36,2440372.36,2575081.72,7107594.07,0,1,,1095/2014,15/10/2014 00:00,07/04/2015 00:00,31/12/2014 00:00,,,0,0,
1634,68,3,03/02/2015 00:00,100,100,26/01/2015 00:00,03/02/2015 00:00,AUTORIZADA,FINIQUITO,3 FINIQUITO,,03/02/2015 00:00,03/02/2015 00:00,,,30/05/2014,26/01/2015,07/06/2014,24/05/2014,14/04/2014,07/06/2014,130310.63,20849.7,151160.33,45348.1,105812.23,1307.5587,1307.5587,104504.6713,109732.36,17557.18,127289.54,0,127289.54,1572.9613,1572.9613,125716.5787,240042.99,38406.88,278449.87,45348.1,233101.77,2880.52,2880.52,230221.25,204369.96,151160.33,53209.63,204369.96,0,127293.09,127289.54,0,127289.54,3.55,331663.05,278449.87,53209.63,331659.5,3.55,30,61310.99,45348.1,15962.89,61310.99,0,0,0,0,0,0,0,0,1,,1096/2014,03/02/2015 00:00,08/04/2015 00:00,31/12/2014 00:00,,,0,0,
1635,69,3,03/02/2015 00:00,100,90.98,26/01/2015 00:00,03/02/2015 00:00,AUTORIZADA,FINIQUITO,3 FINIQUITO,,03/02/2015 00:00,03/02/2015 00:00,,,30/05/2014,26/01/2015,07/06/2014,24/05/2014,14/04/2014,07/06/2014,0,0,0,0,0,0,0,0,18584.93,2973.59,21558.52,0,21558.52,223.02,223.02,21335.5,18584.93,2973.59,21558.52,0,21558.52,223.02,223.02,21335.5,759105.47,0,759105.47,759105.47,0,525276.51,21558.52,503717.98,525276.5,0.01,1284381.98,21558.52,1262823.45,1284381.97,0.01,30,227731.64,0,227731.64,227731.64,0,0,0,0,0,0,0,0,1,,,03/02/2015 00:00,08/04/2015 00:00,31/12/2014 00:00,,,0,0,
1636,203,7,31/01/2015 00:00,97,96.13,08/01/2015 00:00,31/01/2015 00:00,AUTORIZADA,NORMAL,EST. 7,,31/01/2015 00:00,31/01/2015 00:00,,,27/10/2014,17/11/2014,,27/02/2015,20/10/2014,27/02/2015,8318.81,1331.01,9649.82,0,9649.82,99.83,99.83,9549.99,0,0,0,0,0,0,0,0,8318.81,1331.01,9649.82,0,9649.82,99.83,99.83,9549.99,1402000.71,9649.82,1338039.93,1347689.75,54310.96,0,0,0,0,0,1402000.71,9649.82,1338039.93,1347689.75,54310.96,30,420600.21,0,420600.21,420600.21,0,0,0,0,0,0,0,0,1,,,31/01/2015 00:00,08/04/2015 00:00,31/12/2014 00:00,,,0,0,
1637,217,11,28/02/2015 00:00,14.49,14.49,16/02/2015 00:00,28/02/2015 00:00,AUTORIZADA,NORMAL,EST. 11,,28/02/2015 00:00,28/02/2015 00:00,,,,,29/02/2016,,08/09/2014,30/11/2016,442621.74,70819.48,513441.22,154032.37,359408.85,2213.11,2213.11,357195.74,0,0,0,0,0,0,0,0,442621.74,70819.48,513441.22,154032.37,359408.85,2213.11,2213.11,357195.74,32776508.71,513441.22,4234581.06,4748022.28,28028486.43,8170513.68,0,0,0,8170513.68,40947022.39,513441.22,4234581.06,4748022.28,36199000.11,30,9832952.61,154032.37,1270374.3,1424406.67,8408545.94,30,2451154.1,0,0,0,2451154.1,0,1,,,28/02/2015 00:00,09/04/2015 00:00,31/12/2014 00:00,,,0,0,
1638,217,12,15/03/2015 00:00,14.49,15.57,01/03/2015 00:00,15/03/2015 00:00,AUTORIZADA,NORMAL,EST. 12,,15/03/2015 00:00,15/03/2015 00:00,,,,,29/02/2016,,08/09/2014,30/11/2016,305039.72,48806.36,353846.08,106153.82,247692.26,1525.2,1525.2,246167.06,0,0,0,0,0,0,0,0,305039.72,48806.36,353846.08,106153.82,247692.26,1525.2,1525.2,246167.06,32776508.71,353846.08,4748022.28,5101868.36,27674640.35,8170513.68,0,0,0,8170513.68,40947022.39,353846.08,4748022.28,5101868.36,35845154.03,30,9832952.61,106153.82,1424406.67,1530560.49,8302392.12,30,2451154.1,0,0,0,2451154.1,0,1,,,15/03/2015 00:00,09/04/2015 00:00,31/12/2014 00:00,,,0,0,
1639,202,4,31/12/2014 00:00,59.69,10.93,01/12/2014 00:00,31/12/2014 00:00,AUTORIZADA,NORMAL,EST. 4,,31/12/2014 00:00,31/12/2014 00:00,16/10/2014,17/02/2015,,,18/04/2015,,16/10/2014,18/04/2015,23060.22,3689.64,26749.86,8024.96,18724.9,115.3,115.3,18609.6,0,0,0,0,0,0,0,0,23060.22,3689.64,26749.86,8024.96,18724.9,115.3,115.3,18609.6,3181675.68,26749.86,1872530.76,1899280.62,1282395.06,652234.3,0,0,0,652234.3,3833909.98,26749.86,1872530.76,1899280.62,1934629.36,30,954502.71,8024.96,561759.23,569784.19,384718.52,30,195670.29,0,0,0,195670.29,0,1,,1100/2014,31/12/2014 00:00,08/04/2015 00:00,31/12/2014 00:00,,,0,0,
1640,202,5,31/01/2015 00:00,59.8,10.95,01/01/2015 00:00,31/01/2015 00:00,AUTORIZADA,NORMAL,EST. 5,,31/01/2015 00:00,31/01/2015 00:00,16/10/2014,17/02/2015,,,18/04/2015,,16/10/2014,18/04/2015,2952.06,472.33,3424.39,1712.19,1712.2,14.76,14.76,1697.44,0,0,0,0,0,0,0,0,2952.06,472.33,3424.39,1712.19,1712.2,14.76,14.76,1697.44,3181675.68,3424.39,1899280.62,1902705.01,1278970.67,652234.3,0,0,0,652234.3,3833909.98,3424.39,1899280.62,1902705.01,1931204.97,30,954502.71,1712.19,569784.19,571496.38,383006.33,30,195670.29,0,0,0,195670.29,0,1,,,31/01/2015 00:00,09/04/2015 00:00,31/12/2014 00:00,,,0,0,
1641,202,6,28/02/2015 00:00,66.19,12.12,01/02/2015 00:00,28/02/2015 00:00,AUTORIZADA,NORMAL,EST. 6,,28/02/2015 00:00,28/02/2015 00:00,16/10/2014,17/02/2015,,,18/04/2015,,16/10/2014,18/04/2015,175256.78,28041.08,203297.86,60989.36,142308.5,876.28,876.28,141432.22,0,0,0,0,0,0,0,0,175256.78,28041.08,203297.86,60989.36,142308.5,876.28,876.28,141432.22,3181675.68,203297.86,1902705.01,2106002.87,1075672.81,652234.3,0,0,0,652234.3,3833909.98,203297.86,1902705.01,2106002.87,1727907.11,30,954502.71,60989.36,571496.38,632485.74,322016.97,30,195670.29,0,0,0,195670.29,0,1,,,28/02/2015 00:00,09/04/2015 00:00,31/12/2014 00:00,,,0,0,
1642,202,7,15/03/2015 00:00,72.4,13.26,01/03/2015 00:00,15/03/2015 00:00,AUTORIZADA,NORMAL,EST. 7,,15/03/2015 00:00,15/03/2015 00:00,16/10/2014,17/02/2015,,,18/04/2015,,16/10/2014,18/04/2015,170369.18,27259.07,197628.25,59288.47,138339.78,851.85,851.85,137487.93,0,0,0,0,0,0,0,0,170369.18,27259.07,197628.25,59288.47,138339.78,851.85,851.85,137487.93,3181675.68,197628.25,2106002.87,2303631.12,878044.56,652234.3,0,0,0,652234.3,3833909.98,197628.25,2106002.87,2303631.12,1530278.86,30,954502.71,59288.47,632485.74,691774.21,262728.5,30,195670.29,0,0,0,195670.29,0,1,,1101/2014,15/03/2014 00:00,09/04/2015 00:00,31/12/2014 00:00,,,0,0,
1643,353,2,28/02/2015 00:00,77.04,77.04,01/02/2015 00:00,28/02/2015 00:00,AUTORIZADA,NORMAL,EST. 2,,28/02/2015 00:00,28/02/2015 00:00,,,,,26/06/2015,,12/01/2015,26/06/2015,613441.53,98150.64,711592.17,0,711592.17,7361.3,7361.3,704230.87,0,0,0,0,0,0,0,0,613441.53,98150.64,711592.17,0,711592.17,7361.3,7361.3,704230.87,2245000,711592.17,1018043.82,1729635.99,515364.01,405999.99,0,0,0,405999.99,2650999.99,711592.17,1018043.82,1729635.99,921364,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1094/2014,28/02/2015 00:00,09/04/2015 00:00,31/12/2014 00:00,,,0,0,
1644,324,2,31/12/2014 00:00,21.95,21.95,01/12/2014 00:00,31/12/2014 00:00,AUTORIZADA,NORMAL,EST. 2,,31/12/2014 00:00,31/12/2014 00:00,,,,,,,25/11/2014,30/05/2015,88115.86,14098.54,102214.4,0,102214.4,0,0,102214.4,0,0,0,0,0,0,0,0,88115.86,14098.54,102214.4,0,102214.4,0,0,102214.4,524852.13,102214.4,12970.46,115184.86,409667.27,0,0,0,0,0,524852.13,102214.4,12970.46,115184.86,409667.27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1102/2014,31/12/2014 00:00,10/04/2015 00:00,31/12/2014 00:00,,,0,0,
1645,324,3,31/01/2015 00:00,32.7,32.7,01/01/2015 00:00,31/01/2015 00:00,AUTORIZADA,NORMAL,EST. 3,,31/01/2015 00:00,31/01/2015 00:00,,,,,,,25/11/2014,30/05/2015,48673.21,7787.71,56460.92,0,56460.92,0,0,56460.92,0,0,0,0,0,0,0,0,48673.21,7787.71,56460.92,0,56460.92,0,0,56460.92,524852.13,56460.92,115184.86,171645.78,353206.35,0,0,0,0,0,524852.13,56460.92,115184.86,171645.78,353206.35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1102/2014,31/12/2014 00:00,10/04/2015 00:00,31/12/2014 00:00,,,0,0,
1646,294,2,31/01/2015 00:00,70.29,70.29,01/01/2015 00:00,31/01/2015 00:00,AUTORIZADA,NORMAL,EST. 2,,31/01/2015 00:00,31/01/2015 00:00,,,,,,21/02/2015,08/12/2014,21/02/2015,57726.28,9236.2,66962.48,20088.74,46873.74,0,288.63,46585.11,0,0,0,0,0,0,0,0,57726.28,9236.2,66962.48,20088.74,46873.74,0,288.63,46585.11,300862.24,66962.48,144504.25,211466.73,89395.51,0,0,0,0,0,300862.24,66962.48,144504.25,211466.73,89395.51,30,90258.68,20088.74,43351.28,63440.02,26818.66,0,0,0,0,0,0,288.63,1,,,31/01/2015 00:00,10/04/2015 00:00,31/12/2014 00:00,,,0,0,
1647,195,4,31/01/2015 00:00,90.03,90.03,01/01/2015 00:00,31/01/2015 00:00,AUTORIZADA,NORMAL,EST. 4,,31/01/2015 00:00,31/01/2015 00:00,,,,,,21/02/2015,06/10/2014,21/02/2015,1204279.43,192684.71,1396964.14,702359,694605.14,14451.35,14451.35,680153.79,0,0,0,0,0,0,0,0,1204279.43,192684.71,1396964.14,702359,694605.14,14451.35,14451.35,680153.79,9470105.9,1396964.14,7128909.21,8525873.35,944232.55,0,0,0,0,0,9470105.9,1396964.14,7128909.21,8525873.35,944232.55,30,2841031.77,702359,2138672.77,2841031.77,0,0,0,0,0,0,0,0,1,,0905/2014,31/12/2014 00:00,10/04/2015 00:00,31/12/2014 00:00,,,0,0,
1648,224,8,01/03/2015 00:00,69.08,69.08,17/02/2015 00:00,28/02/2015 00:00,AUTORIZADA,COMPLEMENTARIA,8-A COMPLEMENTARIA,,01/03/2015 00:00,01/03/2015 00:00,,,,,31/01/2015,02/03/2015,03/11/2014,02/03/2015,110034.53,17605.52,127640.05,63820.03,63820.02,1320.42,1320.42,62499.6,0,0,0,0,0,0,0,0,110034.53,17605.52,127640.05,63820.03,63820.02,1320.42,1320.42,62499.6,5004669.64,127640.05,3329491.85,3457131.9,1547537.74,0,0,0,0,0,5004669.64,127640.05,3329491.85,3457131.9,1547537.74,50,2502334.82,63820.03,1664745.96,1728565.99,773768.83,0,0,0,0,0,0,0,1,,,01/03/2015 00:00,10/04/2015 00:00,31/12/2014 00:00,,,0,0,
1649,102,5,31/10/2014 00:00,51.28,51.28,01/10/2014 00:00,31/10/2014 00:00,AUTORIZADA,NORMAL,EST. 5,,31/10/2014 00:00,31/10/2014 00:00,09/06/2014,07/11/2014,,,,11/12/2014,09/06/2014,11/12/2014,488703.95,78192.63,566896.58,170068.97,396827.61,5864.45,5864.45,390963.16,0,0,0,0,0,0,0,0,488703.95,78192.63,566896.58,170068.97,396827.61,5864.45,5864.45,390963.16,4498415.12,566896.58,1739747.39,2306643.97,2191771.15,0,0,0,0,0,4498415.12,566896.58,1739747.39,2306643.97,2191771.15,30,1349524.54,170068.97,521924.22,691993.19,657531.35,0,0,0,0,0,0,0,1,,1105/2014,31/10/2014 00:00,10/04/2015 00:00,31/12/2014 00:00,,,0,0,
1650,350,3,31/03/2015 00:00,44.6,44.6,16/03/2015 00:00,31/03/2015 00:00,AUTORIZADA,NORMAL,EST. 3,,31/03/2015 00:00,31/03/2015 00:00,06/02/2015,07/05/2015,,,,,06/02/2015,07/05/2015,15498.5,2479.76,17978.26,5393.48,12584.78,185.99,185.99,12398.79,0,0,0,0,0,0,0,0,15498.5,2479.76,17978.26,5393.48,12584.78,185.99,185.99,12398.79,406599.31,17978.26,163381.79,181360.05,225239.26,0,0,0,0,0,406599.31,17978.26,163381.79,181360.05,225239.26,30,121979.79,5393.48,49014.54,54408.02,67571.77,0,0,0,0,0,0,0,1,,,31/03/2015 00:00,10/04/2015 00:00,31/12/2014 00:00,,,0,0,
1651,198,6,31/03/2015 00:00,33.28,33.28,01/03/2015 00:00,31/03/2015 00:00,AUTORIZADA,NORMAL,EST. 6,,31/03/2015 00:00,31/03/2015 00:00,14/10/2014,12/04/2015,,,31/05/2015,,14/10/2014,31/05/2015,1583745.27,253399.24,1837144.51,551143.35,1286001.16,7918.73,7918.73,1278082.43,0,0,0,0,0,0,0,0,1583745.27,253399.24,1837144.51,551143.35,1286001.16,7918.73,7918.73,1278082.43,17095493.3,1837144.51,3986829.14,5823973.65,11271519.65,819506.72,0,0,0,819506.72,17915000.02,1837144.51,3986829.14,5823973.65,12091026.37,30,5128647.99,551143.35,1196048.73,1747192.08,3381455.91,0,0,0,0,0,0,0,1,,1106/2014,31/03/2015 00:00,10/04/2015 00:00,31/12/2014 00:00,,,0,0,
1652,24,13,31/03/2015 00:00,84.68,84.65,01/03/2015 00:00,31/03/2015 00:00,AUTORIZADA,NORMAL,EST. 13,,31/03/2015 00:00,31/03/2015 00:00,06/03/2014,07/07/2014,,,19/09/2015,29/05/2015,06/03/2014,19/09/2015,128501.72,20560.28,149062,44718.6,104343.4,0,642.51,103700.89,0,0,0,0,0,0,0,0,128501.72,20560.28,149062,44718.6,104343.4,0,642.51,103700.89,4700977.92,149062,3830384.1,3979446.1,721531.82,117736.52,0,0,0,117736.52,4818714.44,149062,3830384.1,3979446.1,839268.34,30,1410293.37,44718.6,1149115.22,1193833.82,216459.55,0,0,0,0,0,0,642.51,1,,0931/2014,31/01/2015 00:00,10/04/2015 00:00,31/12/2014 00:00,,,0,0,
1653,327,2,31/01/2015 00:00,32.04,32.04,01/01/2015 00:00,31/01/2015 00:00,AUTORIZADA,NORMAL,EST. 2,,31/01/2015 00:00,31/01/2015 00:00,,,,,,09/09/2015,08/12/2014,09/09/2015,364339.49,58294.32,422633.81,0,422633.81,0,1821.7,420812.11,0,0,0,0,0,0,0,0,364339.49,58294.32,422633.81,0,422633.81,0,1821.7,420812.11,2242376,422633.81,295763.92,718397.73,1523978.27,0,0,0,0,0,2242376,422633.81,295763.92,718397.73,1523978.27,0,0,0,0,0,0,0,0,0,0,0,0,1821.7,1,,1108/2014,31/01/2015 00:00,10/04/2015 00:00,31/12/2014 00:00,,,0,0,
1654,203,8,27/02/2015 00:00,100,99.11,01/02/2015 00:00,27/02/2015 00:00,AUTORIZADA,FINIQUITO,8 FINIQUITO,,27/02/2015 00:00,27/02/2015 00:00,,,27/10/2014,17/11/2014,,27/02/2015,20/10/2014,27/02/2015,36094.79,5775.17,41869.96,0,41869.96,433.14,433.14,41436.82,0,0,0,0,0,0,0,0,36094.79,5775.17,41869.96,0,41869.96,433.14,433.14,41436.82,1402000.71,41869.96,1347689.75,1389559.71,12441,0,0,0,0,0,1402000.71,41869.96,1347689.75,1389559.71,12441,30,420600.21,0,420600.21,420600.21,0,0,0,0,0,0,0,0,1,,1110/2014,27/02/2015 00:00,11/04/2015 00:00,31/12/2014 00:00,,,0,0,
