Id_Obra,Clave_Obra,Nombre,Tipo_Precio,Id_Sub_Programa,Id_Localidad,Tipo_Obra_Proyecto,Id_Sub_Tipo_Obra,Id_Oficio_Asignacion_Obra
392,368,REHABILITACIÓN DE BARDA PERIMETRAL EN LA ESCUELA LÁZARO CÁRDENAS C.C.T. 11DPR1036Y,Unitario,1,1,Obra,1,0
393,371,PAVIMENTACIÓN DE LA CALLE BALUARTES TRAMO DE TIBET - ALMENA COL. EL CASTILLO,Unitario,1,1,Obra,1,0
394,341,REHABILITACION DEL BLVD. LA LUZ (CAMINO A DUARTE),Unitario,1,1,Obra,1,0
395,374,"CONSTRUCCIÓN DE TECHO DIGNO LOCALIDAD PIEDRA AZUL II, SAN NICOLAS DE LOS GONZALEZ",Unitario,1,1,Obra,1,0
396,376,PROYECTO EJECUTIVO CALLE: PARQUE DE SAN JUAN TRAMO PROVINCIA DE SAN JUAN (BLVD. CONSTELACIONES) - MURALLA DE SAN JUAN; PROYECTO EJECUTIVO CALLE: ARCO DE SAN JUAN TRAMO PROVINCIA DE SAN JUAN (BLVD. CONSTELACIONES) - FARO DE SAN JUAN; PROYECTO EJECUTIVO CALLE: ANTENA DE SAN JUAN TRAMO PROVINCIA DE SAN JUAN (BLVD. CONSTELACIONES) - FARO DE SAN JUAN; PROYECTO EJECUTIVO CALLE: CASTILLO DE SAN JUAN TRAMO PROVINCIA DE SAN JUAN (BLVD. CONSTELACIONES) - MURALLA  DE SAN JUAN COL. VILLAS DE SAN JUAN.,Unitario,1,1,Proyecto,1,0
397,378,PROYECTO EJECUTIVO CALLE: PRESA LA MOJINA TRAMO: BLVD. HILARIO MEDINA - PRESA DE LA MESA COL. LOMAS DE LAS PRESITAS Y CALLE BONAMPAK TRAMO: DERBY - TENOCHTITLAN COL. POPULAR MAYA,Unitario,1,1,Proyecto,1,0
398,342,PAVIMENTACION DE LA CALLE DEL MORTERO TRAMO: DE BLVD. UNAM A KINDER UBICADA EN LA COMUNIDAD SAN ANTONIO DE LOS TEPETATES.,Unitario,1,1,Obra,1,0
399,352,CONSTRUCCION DE TECHO DIGNO EN LA COMUNIDAD NUEVO VALLE DE MORENO Y CANELAS,Unitario,1,1,Obra,1,0
400,431,"REVESTIMIENTO DE CAMINO CASAS COMUNIDAD LAS COLORADAS; ESCUELA PRIMARIA LAS COLORADAS; VAQUERIAS - EL DERRAMADERO EN EL MUNICIPIO DE LEON, GTO. Y VADO EN SANTA ROSA DE LIMA",Unitario,1,1,Obra,1,0
401,354,CONSTRUCCION DE BAÑO DIGNO EN LA COMUNIDAD LOZA DE LOS PADRES,Unitario,1,1,Obra,1,0
402,355,"SUMINISTRO Y COLOCACIÓN DE CALENTADORES SOLARES ZONA RURAL (EN LAS COLONIAS LINDA VISTA, PILETAS I, II, III Y IV, RIBERA DE LA PRESA, SAN JUAN BOSCO, SANTA CECILIA, VALLE HERMOSO I, II, III Y IV, EL PEDREGAL, VISTA HERMOSA ENTRE OTRAS) EN LEON, GTO.",Unitario,1,1,Obra,1,0
403,357,CONSTRUCCION DE TECHO DIGNO EN LA COMUNIDAD ALFARO,Unitario,1,1,Obra,1,0
404,358,TECHO DIGNO OJO DE AGUA DE LOS REYES Y COMUNIDAD DE LOS NARANJOS.,Unitario,1,1,Obra,1,0
405,382,PROYECTO CALLE SODIO TRAMO: NITROGENO - OXIGENO COL. VALLE DE SEÑORA Y CALLE VALLE DE SANTA LOURDES TRAMO: VIA DE LOS GIRASOLES - VALLE DE LA PURISIMA CONCEPCIÓN COL. VALLE DE LA LUZ II,Unitario,1,1,Proyecto,1,0
406,339,"CONSTRUCCIÓN DE CUARTO ADICIONAL URBANO LOCALIDAD REVOLUCIÓN, LAGOS DE MEDINA, LOMAS DE MEDINA.",Unitario,1,1,Obra,1,0
407,350,PISO FIRME LOZA DE LOS PADRES Y DUARTE,Unitario,1,1,Obra,1,0
408,346,"CONSTRUCCION DE CUARTO ADICIONAL URBANO LOCALIDAD PILETAS II, PILETAS III, PILETAS IV.",Unitario,1,1,Obra,1,0
409,327,REVESTIMIENTO DE CAMINO LA GLORIA - REFUGIO DE ROSAS COMUNIDAD LA GLORIA; REVESTIMIENTO DE CAMINO REFUGIO DE ROSAS - LAS JOYAS COMUNIDAD REFUGIO DE ROSAS,Unitario,1,1,Obra,1,0
410,397,LABORATORIO VERIFICADOR 2017 PAQUETE 2,Unitario,1,1,Proyecto,1,0
411,430,"REVESTIMIENTO DE CAMINO SAUZ SECO, CAMINO LLANO GRANDE - PUERTOS BLANCOS, HACIENDA ARRIBA - SAN ANTONIO DE PADUA, VADO LOS ALISOS, VADO HACIENDA ARRIBA Y VADO EL GIGANTE",Unitario,1,1,Obra,1,0
412,412,"DIAGNOSTICO E INVENTARIO FOTO GEOREFERENCIADO DE LA INFRAESTRUCTURA DE ALUMBRADO PUBLICO DEL MUNICIPIO DE LEON, GTO",Unitario,1,1,Proyecto,1,0
413,406,REALIZACIÓN DE PAQUETE # 4 DE MANIFIESTOS DE IMPACTO AMBIENTAL DIFERENTES PARTE DE LA CIUDAD DE LEÓN GTO.,Unitario,1,1,Proyecto,1,NULL
414,403,CONSTRUCCIÓN DE LA BODEGA DE OBRA PUBLICA UBICADA EN EL BLVD. TORRES LANDA No. 1701-B LOCALIDAD EL TLACUACHE.,Unitario,1,1,Obra,1,0
415,375,PROYECTO EJECUTIVO CALLE EFESO: TRAMO: COLOSENSES - PAVIMENTO EXISTENTE ORIENTE COL. SAN PABLO; PROYECTO EJECUTIVO CALLE: EFESO TRAMO: PAVIMENTO EXISTENTE - TOPAR ARROYO LADO ORIENTE COL. SAN PABLO,Unitario,1,1,Proyecto,1,0
416,417,CONSTRUCCIÓN DE SANITARIOS ALTERNO EN SISTEMA TRADICIONAL CON CIMENTACIÓN DE CONCRETO ARMADO EN JARDÍN DE NIÑOS ROSAURA ZAPATA CON C.C.T.11DJN43431,Unitario,1,1,Obra,1,NULL
417,421,"GESTIÓN SOCIAL EN: CICLOVÍA VALTIERRA, PARQUE HIDALGO, PLAZA SAN FRANCISCO Y PLAZA SAN JUAN DE DIOS",Unitario,1,1,Proyecto,1,0
418,398,PROYECTO EJECUTIVO DE CALLE BREMA TRAMO: PRESA DEL TIGRE - PRESA LA MOJINA COL. EL VALLADITO; Y CALLE PRESA DEL RANCHITO TRAMO: PRESA ALLENDE - PRESA DEL REPARO COL. PRESITAS DEL CONSUELO.,Unitario,1,1,Proyecto,1,0
419,418,CONSTRUCCIÓN DE SANITARIO ALTERNO EN SISTEMA TRADICIONAL CON CIMENTACIÓN DE CONCRETO ARMADO EN LA PRIMARIA LIC. ADOLFO LÓPEZ MATEOS CON C.C.T. 11DRP0706Q,Unitario,1,1,Obra,1,0
420,399,"PROYECTO EJECUTIVO DE LA CALLE ALHAMBRA, TRAMO: ESCORIAL-TOPAR LADO ORIENTE COL. VALLE DE LOS CASTILLOS; Y CALLE LABRANZA, TRAMO: DEL LABRADOR- ESPERANZA COL. SAN ISIDRO LABRADOR",Unitario,1,1,Proyecto,1,0
421,401,LABORATORIO VERIFICADOR 2017 PAQUETE 3,Unitario,1,1,Obra,1,0
422,416,CONSTRUCCIÓN DE SANITARIO AISLADO EN SISTEMA TRADICIONAL (6.00 X 8.00 MTS) CON CIMENTACIÓN DE CONCRETO ARMADO EN LA TELESECUNDARIA 330 CON CCT 11ETV0365H; CONSTRUCCIÓN DE 1 AULA AISLADA USAER EN JARDÍN DE NIÑOS GUSTAVO DÍAZ ORDAZ CCT DJN1098U,Unitario,1,1,Obra,1,0
423,419,"PROYECTO EJECUTIVO DE AV. OLIMPICA, TRAMO: DE AV. CIUDAD ASIS A BLVD. SIGLO XXI LEON GTO.",Unitario,1,1,Proyecto,1,NULL
424,423,"CONSTRUCCIÓN DE BANQUETA EN BLVD. JOSÉ MARÍA MORELOS CUERPO NORTE TRAMO: BLVD. VILLA MAGNA Y BLVD. HIDALGO, LOCALIDAD LEÓN, GTO.",Unitario,1,1,Obra,1,0
425,410,PROYECTO CALLE ANDADOR EMPERADOR TRAMO: BLVD. VASCO DE QUIROGA A CALLE SAN MANUEL COL. REAL PROVIDENCIA,Unitario,1,1,Proyecto,1,0
426,424,"INSTALACIONES ELÉCTRICAS COMPLEMENTARIAS PARA PUESTA DE OPERACIÓN DE LA TERMINAL SUR DEL SISTEMA INTEGRADO DE TRANSPORTE ""SIT OPTIBUS"" LOCALIDAD LEON, GTO. ",Unitario,1,1,Obra,1,0
427,381,PAVIMENTACIÓN DE LA CALLE MATACÁN TRAMO: MURALLAS Y ATALAYA UBICACIÓN COL. EL CASTILLO LOCALIDAD LEÓN DE LOS ALDAMA,Unitario,1,1,Obra,1,0
428,420,TECHO DIGNO COMUNIDAD CAPELLANÍA DE LOERA,Unitario,1,1,Obra,1,0
429,428,"REHABILITACIÓN DE CALLE PEATONAL EN LA COMUNIDAD VENADITO EN EL MUNICIPIO DE LEON, GTO.",Unitario,1,1,Obra,1,0
430,429,LIMPIEZA Y MANTENIMIENTO DE RIO TURBIO LOCALIDAD STA ROSA PLAN DE AYALA,Unitario,1,1,Obra,1,0
431,336,"CONSTRUCCIÓN DE PISO FIRME ZONA URBANA LOCALIDAD 10 DE MAYO, LA GLORIA, POPULAR POLANCO, REFUGIO DE SAN JOSE, VILLAS DE LEÓN, AMPLIACIÓN SAN FRANCISCO, PIEDRA AZUL I, PIEDRA AZUL II.",Unitario,1,1,Obra,1,0
432,370,CONSTRUCCIÓN DE SANITARIO ADOSADO EN SISTEMA TRADICIONAL (6.00 X 8.00 MTS) CON CIMENTACIÓN DE CONCRETO ARMADO EN LA TELESECUNDARIA #937 CON C.C.T. 11ETV0937F.,Unitario,1,1,Obra,1,0
433,0037 ESC 1,"PAVIMENTACION DE LA CALLE HONORIO III ( TRAMO: AV. OLIMPICA A FRAY RAUL), EN LEON DE LOS ALDAMA  ",Unitario,1,1,Obra,1,0
434,0037 ESC 2,"PAVIMENTACIÓN DE LA CALLE HONORIO III (TRAMO AV. OLÍMPICA A FRAY RAÚL), EN LEON DE LOS ALDAMA",Unitario,1,1,Obra,1,0
435,0083-E,CICLOVIA JUAREZ NORTE - SUR PRIMERA ETAPA TRAMO BULEVAR JUAN JOSE TORRES LANDA - BULEVAR TIMOTEO LOZANO.  ESC 1,Unitario,1,1,Obra,1,0
436,0240-ESC,"PAVIMENTACIÓN DE LA CALLE PEDRO DE CATÁNIA (ANTES FRAY RAMÓN) TRAMO: FRAY RAÚL A AV. OLÍMPICA COL. AMPLIACIÓN SAN FRANCISCO, LEÓN DE LOS ALDAMA",Unitario,1,1,Obra,1,0
437,0111-ESC,PAVIMENTACIÓN DE LA CALLE MADRE EMELIA  TRAMO: MADRE  TIERRA - MADRE  FABIOLA  LEÓN DE LOS ALDAMA,Unitario,1,1,Obra,1,0
438,0038-ESC,"PAVIMENTACION DE LA CALLE PRESA DEL CONSUELO (TRAMO PRESA DE LA SELVA A ARROYO DE SARDANETA), EN LEÓN DE LOS ALDAMA",Unitario,1,1,Obra,1,0
439,0266-1 ESC,CONSTRUCCIÓN DE 1 AULA AISLADA TRADICIONAL 6X8 (DIRECCIÓN) EN PREESCOLAR FRANCISCO GABILONDO SOLER  CCT 111DJN3672U LOCALIDAD MEDINA,Unitario,1,1,Obra,1,0
440,0266-2 ESC,CONSTRUCCIÓN DE 1 AULA AISLADA TRADICIONAL 6X8 (DIRECCIÓN) EN TELESECUNDARIA NO. 372   CCT 11ETV0395B LOCALIDAD SAN NICOLAS DE LOS GONZALEZ,Unitario,1,1,Obra,1,0
441,0266-3 ESC,CONSTRUCCIÓN DE 1 AULA AISLADA TRADICIONAL 6X8 (DIRECCIÓN) EN PREESCOLAR FRANCISCO GABILONDO SOLER  CCT 111DJN3672U LOCALIDAD MEDINA;  CONSTRUCCIÓN DE 1 AULA AISLADA TRADICIONAL 6X8 (DIRECCIÓN) EN TELESECUNDARIA NO. 372   CCT 11ETV0395B LOCALIDAD SAN NICOLAS DE LOS GONZALEZ,Alzado,1,1,Obra,1,0
442,0083-2 ESC,CICLOVIA JUAREZ NORTE-SUR PRIMERA ETAPA TRAMO: BULEVAR JUAN JOSE TORRES LANDA - BULEVAR TIMOTEO LOZANO. ,Alzado,1,1,Obra,1,0
443,0361 ESC 1,"CONSTRUCCIÓN DE CUARTO ADICIONAL ZONA URBANA 4X3 EN LAS COLONIAS: LEÓN 1 AMPLIACIÓN, LEÓN I, LEÓN I SEGUNDA SECCIÓN, SAN AGUSTÍN, REVOLUCIÓN, LEÓN I 1RA SECCIÓN.",Unitario,1,1,Obra,1,0
444,0363 ESC 1,"CONSTRUCCION DE CUARTO ADICIONAL  ZONA URBANA 4X3 EN LAS COLONIAS: AMPLIACION SAN BERNARDO, BRISAS DEL VERGEL, CAÑADA DE ALFARO, HUERTAS DE MEDINA, HUERTAS DE MEDINA II, LOMAS DE MEDINA, MEDINA, JARDINES DE MARAVILLAS Y JARDINES DE MARAVILLAS II SECCIÓN",Unitario,1,1,Obra,1,0
445,0274 ESC,CONSTRUCCION DE CUARTOS ADICIONALES 4X4 EN LA COMUNIDAD DE LOZA DE LOS PADRES ESCALATORIA,Unitario,1,1,Obra,1,0
446,0240-ESC 2,"PAVIMENTACIÓN DE LA CALLE PEDRO DE CATÁNIA (ANTES FRAY RAMÓN) TRAMO: FRAY RAÚL A AV. OLÍMPICA COL. AMPLIACIÓN SAN FRANCISCO, LEÓN DE LOS ALDAMA",Unitario,1,1,Obra,1,0
447,0242 ESC,"PAVIMENTACION DE LA CALLE JEREZ DE FORMENTERA TRAMO: BLVD. DELTA A VALLE DE SANTIAGO COL. VALLE DE JEREZ II, LEON DE LOS ALDAMA",Unitario,1,1,Obra,1,0
448,0348 ESC,"CONSTRUCCIÓN DE CUARTO ADICIONAL URBANO CASTILLOS VIEJOS, LOMAS DE LOS CASTILLOS, LOS CASTILLOS, SAN ISIDRO LABRADOR, PASEO DEL RIO, LEON, GTO. ESCALATORIA",Unitario,1,1,Obra,1,0
449,0338 ESC,CONSTRUCCIÓN DE BAÑO DIGNO LOCALIDAD NUEVO VALLE DE MORENO,Unitario,1,1,Obra,1,0
450,0367 ESC,REHABILITACION DE BARDA PERIMETRAL  EN LA ESC. PRIMARIA 15 DE SEPTIEMBRE C.C.T  11EPR0894Z,Unitario,1,1,Obra,1,0
451,0274 ESC 2,CONSTRUCCION DE CUARTOS ADICIONALES 4X4 EN LA COMUNIDAD DE LOZA DE LOS PADRES,Unitario,1,1,Obra,1,0
452,0254 ESC,"REHABILITACIÓN DE PLAZA SAN FRANCISCO, LEON DE LOS ALDAMA",Unitario,1,1,Obra,1,0
453,0157 ESC,"PAVIMENTACIÓN DEL CUERPO SUR DEL BLVD. ARISTOTELES, TRAMO: DE PAVIMENTO EXISTENTE A BLVD. LOMA DORADA Y BLVD. MINERAL DE LA JOYA CUERPO ORIENTE TRAMO: DE BLVD. ARISTOTELES A AV. LA MARQUESA  LEÓN DE LOS ALDAMA ",Unitario,1,1,Obra,1,0
454,0363 ESC 2,"CONSTRUCCIÓN DE CUARTO ADICIONAL  ZONA URBANA 4X3 EN LAS COLONIAS: AMPLIACIÓN SAN BERNARDO, BRISAS DEL VERGEL, CAÑADA DE ALFARO, HUERTAS DE MEDINA, HUERTAS DE MEDINA II, LOMAS DE MEDINA, MEDINA, JARDINES DE MARAVILLAS Y JARDINES DE MARAVILLAS II SECCIÓN",Unitario,1,1,Obra,1,0
455,0199-ESC,"ESCALATORIA 1RA. ETAPA DE REHABILITACIÓN DE CUBIERTA DE TIANGUIS LA PULGA 1""",Unitario,1,1,Obra,1,0
456,0234-ESC,ESCALATORIA REHABILITACIÓN DEL REDONDEL DE LA PLAZA DE GALLOS 1a. ETAPA,Unitario,1,1,Obra,1,0
457,0394-ESC,PAVIMENTACIÓN DE LA CALLE FORTIFICACIÓN TRAMO: DE C. DE LA CIUDADELA - BLVD. LA LABORCITA UBICACIÓN COMUNIDAD DE SAN CARLOS DE LA RONCHA. ,Unitario,1,1,Obra,1,0
458,0221-ESC,REHABILITACIÓN DEL PARQUE HIDALGO ETAPA 1 ZONA ORIENTE LEON DE LOS ALDAMA ,Unitario,1,1,Obra,1,0
459,0315-ESC,PAVIMENTACIÓN CALLE CUENCA RÍO LERMA TRAMO: SOCAVÓN - LUCIO BLANCO EN LA COMUNIDAD DE LUCIO BLANCO Y SAN JUAN DE OTATES LOCALIDAD LUCIO BLANCO (LOS GAVILANES),Unitario,1,1,Obra,1,0
460,0395-ESC,CONSTRUCCIÓN DE CUARTO ADICIONAL ZONA URBANA 4X3 EN LA COLONIA: BALCONES DE LA JOYA.,Unitario,1,1,Obra,1,0
461,0290-ESC,"PAVIMENTACIÓN DE LA CALLE SAN PABLO, TRAMO: BLVD. ATOTONILCO A VALLE DEL DESVÁN COL. SAN JOSE EL ALTO.",Unitario,1,1,Obra,1,0
462,0234-ESC1,ESCALATORIA REHABILITACIÓN DEL REDONDEL DE LA PLAZA DE GALLOS 1a. ETAPA,Unitario,1,1,Obra,1,0
463,0074-ESC,"PARQUE DE LA SALUD FRACCIONAMIENTO SANTO DOMINGO, EN CALLE RÍO MAYO ESQUINA CON FRAY MARTÍN DE VALENCIA.",Unitario,1,1,Obra,1,0
