Id_Contrato,Id_Presupuesto,Numero_Contrato,Nombre_Final,Importe,Porcentaje_Anticipo,Importe_Anticipo,Fecha_Firma_Contrato,Fecha_Inicio,Fecha_Termino,Id_Formato_Contrato,Id_Formato_Caratula,Id_Formato_Hoja_Estimaciones,Observaciones,Estatus,Año,Id_Contratista,Id_Supervisor_Interno,Id_Supervisor_Externo,Id_Fuente_Inversion,Fecha_Adjudicacion,Id_Modalidad,Numero_Licitacion,Leyenda_Oficial,Id_Oficio_Asignacion_Obra,Id_Numero_Contrato_Pertenece
133,163,C-2510-606-6121-D/0133/2012,PAVIMENTACION DE LA CALLE VALLE DE CORZO TRAMO: DE CALLE  VALLE ARIZPE A CALLE MADRE TIERRA COL. VALLE DE SAN JOSE,1913516.18,30,574054.85,27/04/2012 00:00,14/05/2012 00:00,04/08/2012 00:00,1,1,1,,EJECUCION,2012,447,,,10,27/04/2012 00:00,1,,NULL,0,NULL
134,164,C-2510-606-6121-D/0134/2012,PAVIMENTACION DE LA CALLE POLO NORTE TRAMO: DE TULIPAN DEL NORTE A TIRINTO COL. TULIPAN DEL BOSQUE,1377139.41,30,413141.82,27/04/2012 00:00,14/05/2012 00:00,04/08/2012 00:00,1,1,1,,EJECUCION,2012,431,,,10,27/04/2012 00:00,1,,NULL,0,NULL
135,165,C-2510-606-6121-D/0135/2012,PAVIMENTACION DE LA CALLE CERRO DE LOS ANGELES TRAMO: DE CERRO DE LOS MILAGROS A CALLE CERRO DEL CUBO COL. ARBOLEDAS DE LOS CASTILLOS,845565.62,30,253669.69,27/04/2012 00:00,14/05/2012 00:00,11/08/2012 00:00,1,1,1,,EJECUCION,2012,203,,,10,27/04/2012 00:00,1,,NULL,0,NULL
136,169,C-2510-606-6121-D/0137/2012,PAVIMENTACION DE LA CALLE MANUEL PAYNO TRAMO: DE JOSE A GODOY - JOSE MA. ROA BARCENA COL. PERIODISTAS DE MEXICO,850934.55,30,255280.37,27/04/2012 00:00,14/05/2012 00:00,23/06/2012 00:00,1,1,1,,EJECUCION,2012,41,,,10,27/04/2012 00:00,1,,NULL,0,NULL
137,171,C-2510-606-6121-D/0138/2012,PAVIMENTACION DE LA CALLE MANUEL LOZADA TRAMO: DE 14 DE MAYO - 26 DE AGOSTO COL. MORELOS,717282.87,30,215184.86,30/04/2012 00:00,14/05/2012 00:00,07/07/2012 00:00,1,1,1,,EJECUCION,2012,473,,,10,30/04/2012 00:00,1,,NULL,0,NULL
138,176,C-2510-606-6121-D/0142/2012,PAVIMENTACION DE LA CALLE CASTILLO DE MOCTEZUMA TRAMO: DE MALECON DE BUCEFALO A CALLE CASTILLA DE ABAJO COL. ARBOLEDAS DE LOS CASTILLOS,927972.58,30,278391.77,30/04/2012 00:00,14/05/2012 00:00,30/06/2012 00:00,1,1,1,,EJECUCION,2012,364,,,10,30/04/2012 00:00,1,,NULL,0,NULL
139,177,C-2510-606-6121-D/0143/2012,PAVIMENTACION DE LA CALLE CASTILLO CHICO TRAMO: DE MALECON DE BUCEFALO A CALLE DE ABAJO COL. ARBOLEDAS DE LOS CASTILLOS,1037710.77,30,311313.23,30/04/2012 00:00,14/05/2012 00:00,11/08/2012 00:00,1,1,1,,EJECUCION,2012,55,,,10,30/04/2012 00:00,1,,NULL,0,NULL
140,184,A-2110-300-6121-E/0150/2012,ACONDICIONAMIENTO DEL AREA DE FONDAS EN EL MERCADO CARRO VERDE LEON,1999992.8,0,0,09/05/2012 00:00,14/05/2012 00:00,09/06/2012 00:00,1,1,1,,EJECUCION,2012,328,,,11,09/05/2012 00:00,1,,NULL,0,NULL
141,173,B-5051-236-6121-H/0139/2012,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: SILVINO ROBLES TRAMO: BLVD. LEON II - MARIANO ESCOBEDO; ANDADOR 2 MANUEL LOPEZ MERCADO TRAMO: MANUEL LOPEZ MERCADO - BLVD. LEON II; ANDADOR 3 MANUEL LOPEZ MERCADO TRAMO: MANUEL LOPEZ MERCADO - BLVD. LEON II; ANDADOR 4 MANUEL LOPEZ MERCADO TRAMO: MANUEL LOPEZ MERCADO - BLVD. LEON II,298572.39,30,89571.72,30/04/2012 00:00,14/05/2012 00:00,23/06/2012 00:00,1,1,1,,EJECUCION,2012,462,,,2,30/04/2012 00:00,1,,NULL,0,NULL
142,178,A-2510-304-6121-D/0144/2012,PAVIMENTACION DE LA CALLE RIO CUARTO TRAMO DE BLVD. TIMOTEO LOZANO A CALLE JAVA COL. JARDINES DE SAN MIGUELITO,1392395.75,30,417718.73,02/05/2012 00:00,14/05/2012 00:00,11/08/2012 00:00,1,1,1,,EJECUCION,2012,480,,,1,02/05/2012 00:00,1,,NULL,0,NULL
143,180,A-2510-304-6121-D/0145/2012,PAVIMENTACION  DE LA CALLE MEDELLIN TRAMO: DE BLVD. ANTONIO MADRAZO A CALLE SANTIAGO COL. LA CARMONA,1963874.61,30,589162.38,04/05/2012 00:00,14/05/2012 00:00,14/09/2012 00:00,1,1,1,,EJECUCION,2012,209,,,1,04/05/2012 00:00,1,,NULL,0,NULL
144,181,A-2510-304-6121-D/0146/2012,PAVIMENTACION DE LA CALLE SUCRE TRAMO: DE MAR DE PLATA A CARACAS COL. LA CARMONA,2521215.69,30,756364.71,04/05/2012 00:00,14/05/2012 00:00,14/09/2012 00:00,1,1,1,,EJECUCION,2012,323,,,1,04/05/2012 00:00,1,,NULL,0,NULL
145,183,A-2510-315-6141-D/0149/2012,CONSTRUCCION DE ESTACIONAMIENTO EN LA AV. PANORAMA TRAMO: ENTRE BLVD. CAMPESTRE A VALLE DE LOS OLIVOS COL. VALLE DEL CAMPESTRE,2451915.33,30,735574.6,04/05/2012 00:00,21/05/2012 00:00,30/06/2012 00:00,1,1,1,,EJECUCION,2012,182,,,1,04/05/2012 00:00,1,,NULL,0,NULL
146,205,E-2310-700-3531-G/0171/2012,MANTENIMIENTO DE AREAS DE REFORESTACION (PROGRAMA ARBOLIMETRO) PAQ. 1 LEON GTO.,781327.28,30,234398.18,09/05/2012 00:00,10/05/2012 00:00,31/12/2012 00:00,1,1,1,,EJECUCION,2012,134,,,12,09/05/2012 00:00,1,,NULL,0,NULL
147,132,B-5051-236-6121-H/0107/2012,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: JEREZ DE GOMERA TRAMO: VALLE DE SANTIAGO-TINTO COL. JEREZ DE LA LUZ  Y CALLE 2DA. JEREZ DE ARRIBA TRAMO: JEREZ DE CARTAGENA-JEREZ DE FRONTERA COL. VALLE DE JEREZ,143986.98,0,0,16/04/2012 00:00,23/04/2012 00:00,26/05/2012 00:00,1,1,1,,EJECUCION,2012,356,,,2,16/04/2012 00:00,1,,NULL,0,NULL
148,175,C-2510-606-6121-D/0141/2012,PAVIMENTACION DE LA CALLE BRICHO TRAMO: DE DULCINEA DEL TABOSO A AV. DE LA PRESA COL. VALLE HERMOSO,578556.06,30,173566.82,30/04/2012 00:00,14/05/2012 00:00,04/08/2012 00:00,1,1,1,,EJECUCION,2012,483,,,5,30/04/2012 00:00,1,,NULL,0,NULL
149,182,A-2510-315-6121-E/0147/2012,TRAMITE ANTE EL INAH PARA OBTENER EL PERMISO PARA LA INTERVENCION DE LA FACHADA DEL PATROCINIO DE MARIA UBICADO EN LA CALLE HIDALGO ESQ. ALVARO OBREGON CENTRO,30454.58,0,0,04/05/2012 00:00,14/05/2012 00:00,04/08/2012 00:00,1,1,1,,EJECUCION,2012,234,,,1,04/05/2012 00:00,1,,NULL,0,NULL
150,185,E-2310-700-3531-G/0151/2012,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA I LEON GTO.,850999.97,30,255299.99,09/05/2012 00:00,10/05/2012 00:00,31/12/2012 00:00,1,1,1,,EJECUCION,2012,165,,,12,09/05/2012 00:00,1,,NULL,0,NULL
151,186,E-2310-700-3531-G/0152/2012,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA II LEON GTO.,851412.09,30,255423.63,09/05/2012 00:00,10/05/2012 00:00,31/12/2012 00:00,1,1,1,,EJECUCION,2012,165,,,12,09/05/2012 00:00,1,,NULL,0,NULL
152,187,E-2310-700-3531-G/0153/2012,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA III LEON GTO.,844206.29,30,253261.89,09/05/2012 00:00,10/05/2012 00:00,31/12/2012 00:00,1,1,1,,EJECUCION,2012,50,,,12,09/05/2012 00:00,1,,NULL,0,NULL
153,191,E-2310-700-3531-G/0157/2012,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA VII,845621.13,30,253686.34,09/05/2012 00:00,10/05/2012 00:00,31/12/2012 00:00,1,1,1,,EJECUCION,2012,148,,,12,09/05/2012 00:00,1,,NULL,0,NULL
154,197,E-2310-700-3531-G/0163/2012,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA XIII,850689.83,30,255206.95,09/05/2012 00:00,10/05/2012 00:00,31/12/2012 00:00,1,1,1,,EJECUCION,2012,148,,,12,09/05/2012 00:00,1,,NULL,0,NULL
155,209,E-2310-700-3531-G/0175/2012,"MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE FUENTES EN VARIAS PARTES DE LA CIUDAD LEON, GTO",808401.8,30,242520.54,09/05/2012 00:00,10/05/2012 00:00,31/12/2012 00:00,1,1,1,,EJECUCION,2012,148,,,12,09/05/2012 00:00,1,,NULL,0,NULL
156,188,E-2310-700-3531-G/0154/2012,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA IV,850607.5,30,255182.25,09/05/2012 00:00,10/05/2012 00:00,31/12/2012 00:00,1,1,1,,EJECUCION,2012,432,,,12,09/05/2012 00:00,1,,NULL,0,NULL
157,190,E-2310-700-3531-G/0156/2012,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA VI LEON GTO.,861847.67,30,258554.3,09/05/2012 00:00,10/05/2012 00:00,31/12/2012 00:00,1,1,1,,EJECUCION,2012,2,,,12,09/05/2012 00:00,1,,NULL,0,NULL
158,193,E-2310-700-3531-G/0159/2012,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA IX LEON GTO.,855908.58,30,256772.57,09/05/2012 00:00,10/05/2012 00:00,31/12/2012 00:00,1,1,1,,EJECUCION,2012,375,,,12,09/05/2012 00:00,1,,NULL,0,NULL
159,194,E-2310-700-3531-G/0160/2012,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA X LEON GTO.,860672.9,30,258201.87,09/05/2012 00:00,10/05/2012 00:00,31/12/2012 00:00,1,1,1,,EJECUCION,2012,242,,,12,09/05/2012 00:00,1,,NULL,0,NULL
160,195,E-2310-700-3531-G/0161/2012,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA XI LEON GTO.,855177.75,30,256553.33,09/05/2012 00:00,10/05/2012 00:00,31/12/2012 00:00,1,1,1,,EJECUCION,2012,315,,,12,09/05/2012 00:00,1,,NULL,0,NULL
161,196,E-2310-700-3531-G/0162/2012,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA XII,857097.78,30,257129.33,09/05/2012 00:00,10/05/2012 00:00,31/12/2012 00:00,1,1,1,,EJECUCION,2012,452,,,12,09/05/2012 00:00,1,,NULL,0,NULL
162,199,E-2310-700-3531-G/0165/2012,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA XV,844954.24,30,253486.27,09/05/2012 00:00,10/05/2012 00:00,31/12/2012 00:00,1,1,1,,EJECUCION,2012,433,,,12,09/05/2012 00:00,1,,NULL,0,NULL
163,202,E-2310-700-3531-G/0168/2012,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA EL MALECON DEL RIO,825303.07,30,247590.92,09/05/2012 00:00,10/05/2012 00:00,31/12/2012 00:00,1,1,1,,EJECUCION,2012,452,,,12,09/05/2012 00:00,1,,NULL,0,NULL
164,203,E-2310-700-3531-G/0169/2012,MANTENIMIENTO PREVENTIVO DE ARBOLES ZONA SUR LEON. GTO.,803328.18,30,240998.45,09/05/2012 00:00,10/05/2012 00:00,31/12/2012 00:00,1,1,1,,EJECUCION,2012,432,,,12,09/05/2012 00:00,1,,NULL,0,NULL
165,204,E-2310-700-3531-G/0170/2012,MANTENIMIENTO PREVENTIVO DE ARBOLES ZONA NORTE LEON,864257.14,30,259277.14,09/05/2012 00:00,10/05/2012 00:00,31/12/2012 00:00,1,1,1,,EJECUCION,2012,279,,,12,09/05/2012 00:00,1,,NULL,0,NULL
166,206,E-2310-700-3531-G/0172/2012,MANTENIMIENTO PREVENTIVO DE ARBOLES ZONA CENTRO LEON,799062.93,30,239718.88,09/05/2012 00:00,10/05/2012 00:00,31/12/2012 00:00,1,1,1,,EJECUCION,2012,243,,,12,09/05/2012 00:00,1,,NULL,0,NULL
167,207,E-2310-700-3531-G/0173/2012,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES MEJORA DE PLAZAS EN ZONA RURAL LEON GTO.,738650.94,30,221595.28,09/05/2012 00:00,09/05/2012 00:00,31/12/2012 00:00,1,1,1,,EJECUCION,2012,281,,,12,09/05/2012 00:00,1,,NULL,0,NULL
168,208,E-2310-700-3531-G/0174/2012,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES MEJORA DE PLAZAS EN ZONA URBANA PAQ. 1 LEON GTO,878613.52,30,263584.06,09/05/2012 00:00,10/05/2012 00:00,31/12/2012 00:00,1,1,1,,EJECUCION,2012,279,,,12,09/05/2012 00:00,1,,NULL,0,NULL
169,211,E-2310-700-3531-G/0177/2012,"MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES RETIRO DE EXCEDENTES, NIVELACION Y MEJORA DE SUELOS LEON, GTO.",894777.6,30,268433.28,09/05/2012 00:00,10/05/2012 00:00,31/12/2012 00:00,1,1,1,,EJECUCION,2012,495,,,12,09/05/2012 00:00,1,,NULL,0,NULL
170,213,A-2510-315-6141-H/0179/2012,PROYECTO CONCEPTUAL PARA LA CONCESION DEL PARIAN JOSE ALFREDO JIMENEZ LEON,379538.45,0,0,14/05/2012 00:00,21/05/2012 00:00,14/07/2012 00:00,1,1,1,,EJECUCION,2012,371,,,1,14/05/2012 00:00,1,,NULL,0,NULL
171,214,A-2510-315-6141-D/0180/2012,CERCADO AL COSTADO DE CICLOVIA EN BLVD. JOSE MARIA MORELOS FRENTE A TECNOLOGICO DE LEON,339209.2,30,101762.76,16/05/2012 00:00,28/05/2012 00:00,21/07/2012 00:00,1,1,1,,EJECUCION,2012,132,,,1,16/05/2012 00:00,1,,NULL,0,NULL
172,218,A-2510-302-6121-E/0184/2012,BARDA PERIMETRAL EN LA PRIMARIA JUSTO SIERRA COMUNIDAD LA LABORCITA LEON,138629.09,0,0,16/05/2012 00:00,21/05/2012 00:00,23/06/2012 00:00,1,1,1,,EJECUCION,2012,496,,,1,16/05/2012 00:00,1,,NULL,0,NULL
173,219,B-5051-236-6121-D/0185/2012,PAVIMENTACION DE LA CALLE SALIDA A LOS GOMEZ: DE CALLE JULIAN CARRILLO A MALECON DEL RIO COL. CASA BLANCA,2085880.9,30,625764.27,17/05/2012 00:00,28/05/2012 00:00,18/08/2012 00:00,1,1,1,,EJECUCION,2012,215,,,2,17/05/2012 00:00,1,,NULL,0,NULL
174,210,E-2310-700-3531-G/0176/2012,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES OFICINAS MUNICIPALES LEON.GTO.,713446.92,30,214034.08,09/05/2012 00:00,10/05/2012 00:00,31/12/2012 00:00,1,1,1,,EJECUCION,2012,286,,,12,09/05/2012 00:00,1,,NULL,0,NULL
175,212,E-2310-700-3591-G/0178/2012,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA DE AREAS VERDES DE MINIDEPORTIVAS COMUDE PAQ. 1 LEON GTO.,823648.35,30,247094.51,09/05/2012 00:00,10/05/2012 00:00,31/12/2012 00:00,1,1,1,,EJECUCION,2012,380,,,12,09/05/2012 00:00,1,,NULL,0,NULL
176,215,C-2510-606-6121-D/0181/2012,PAVIMENTACION 1/2 CUERPO DE LA CALLE JEREZ DE LAL UZ TRAMO: DE BLVD. DELTA - TINTO COL. VALLE DE JEREZ 1RA. SECCION,1284831.64,30,385449.49,16/05/2012 00:00,28/05/2012 00:00,25/08/2012 00:00,1,1,1,,EJECUCION,2012,96,,,10,16/05/2012 00:00,1,,NULL,0,NULL
177,217,C-2510-606-6121-D/0183/2012,PAVIMENTACION DE LA CALLE JOSE MANUEL SOMERA TRAMO: BLVD. MARIANO ESCOBEDA A CEFERINO ORTIZ COL. SATELITE,1347082.85,30,404124.86,16/05/2012 00:00,28/05/2012 00:00,18/08/2012 00:00,1,1,1,,EJECUCION,2012,446,,,10,16/05/2012 00:00,1,,NULL,0,NULL
178,221,C-2510-606-6121-D/0186/2012,PAVIMENTACION DE LA CALLE NUEVA DELHI TRAMO: DE ALMENA A CANAL DE SARDENETA COL. LA INDIA,2284984.26,30,685495.28,17/05/2012 00:00,28/05/2012 00:00,01/09/2012 00:00,1,1,1,,EJECUCION,2012,441,,,10,17/05/2012 00:00,1,,NULL,0,NULL
179,224,C-2510-606-6121-D/0189/2012,PAVIMENTACION DE LA CALLE MADRE LAURA TRAMO: DE TOPAR LADO ORIENTE A TOPAR LADO PONIENTE COL. DIEZ DE MAYO,612091.52,30,183627.46,17/05/2012 00:00,28/05/2012 00:00,21/07/2012 00:00,1,1,1,,EJECUCION,2012,498,,,10,17/05/2012 00:00,1,,NULL,0,NULL
180,189,E-2310-700-3531-G/0155/2012,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA V,841128.97,30,252338.69,09/05/2012 00:00,10/05/2012 00:00,31/12/2012 00:00,1,1,1,,EJECUCION,2012,139,,,12,09/05/2012 00:00,1,,NULL,0,NULL
181,198,E-2310-700-3531-G/0164/2012,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA  ZONA URBANA XIV,862581.22,30,258774.37,09/05/2012 00:00,10/05/2012 00:00,31/12/2012 00:00,1,1,1,,EJECUCION,2012,235,,,12,09/05/2012 00:00,1,,NULL,0,NULL
182,200,E-2310-700-3531-G/0166/2012,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA XVI,818866.23,30,245659.87,09/05/2012 00:00,10/05/2012 00:00,31/12/2012 00:00,1,1,1,,EJECUCION,2012,139,,,12,09/05/2012 00:00,1,,NULL,0,NULL
183,201,E-2310-700-3531-G/0167/2012,"MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES BLVD. AEROPUERTO Y DISTRIBUIDOR VIAL LEON, GTO.",816524.19,30,244957.26,09/05/2012 00:00,10/05/2012 00:00,31/12/2012 00:00,1,1,1,,EJECUCION,2012,235,,,12,09/05/2012 00:00,1,,NULL,0,NULL
184,216,C-2510-606-6121-D/0182/2012,PAVIMENTACION DE LA CALLE CERRO DE LA BUFA TRAMO: DE CERRO DE TANCITARO A CERRO DE LAS CAMPANAS COL. CERRITO DE JEREZ,2612195.91,30,783658.77,16/05/2012 00:00,28/05/2012 00:00,18/08/2012 00:00,1,1,1,,EJECUCION,2012,386,,,10,16/05/2012 00:00,1,,NULL,0,NULL
185,222,C-2510-606-6121-D/0187/2012,PAVIMENTACION DE LA CALLE IMPERIAL TRAMO: DE ESCARAMULLO A GARRA DE AGUILA COL. LOS ARRAYANES,1193922.11,30,358176.63,17/05/2012 00:00,28/05/2012 00:00,14/07/2012 00:00,1,1,1,,EJECUCION,2012,323,,,10,17/05/2012 00:00,1,,NULL,0,NULL
186,223,C-2510-606-6121-D/0188/2012,PAVIMENTACION DE LA CALLE REAL DE LA PLATA TRAMO: DE CALLE REAL DEL CASTILLO A TOPAR (BALDIO) COL. REAL DEL CASTILLO,1124314.79,30,337294.44,17/05/2012 00:00,28/05/2012 00:00,04/08/2012 00:00,1,1,1,,EJECUCION,2012,364,,,10,17/05/2012 00:00,1,,NULL,0,NULL
187,225,C-2510-606-6121-D/0190/2012,PAVIMENTACION DE LA CALLE JEREZ DE MADRID TRAMO: DE JEREZ DE SEVILLA A VALLE DE SANTIAGO COL. JESUS MARIA,643568.41,30,193070.52,17/05/2012 00:00,28/05/2012 00:00,25/08/2012 00:00,1,1,1,,EJECUCION,2012,467,,,10,17/05/2012 00:00,1,,NULL,0,NULL
188,231,A-2510-405-2461-E/0196/2012,ADECUACION ELECTRICA PARA POSTES DE CCTV EN VARIAS PARTES DE LA CIUDAD DE LEON,267080.86,30,80124.26,29/05/2012 00:00,11/06/2012 00:00,16/06/2012 00:00,1,1,1,,EJECUCION,2012,497,,,1,29/05/2012 00:00,1,,NULL,0,NULL
189,226,C-2510-606-6121-D/0191/2012,PAVIMENTACION DE LA CALLE PRIVADA AZORES TRAMO: DE BALCON DE LAS MARIPOSAS A TOPAR COL. BALCONES DE LA JOYA,539323.9,30,161797.17,17/05/2012 00:00,28/05/2012 00:00,25/08/2012 00:00,1,1,1,,EJECUCION,2012,467,,,10,17/05/2012 00:00,1,,NULL,0,NULL
190,227,C-2510-611-6141-D/0192/2012,PAVIMENTACION DE LA CALLE PRESA POZUELOS TRAMO: AV. RIO DE LOS CASTILLOS A PASEO DE LA PRESA COL. RIVERA DE LA PRESA,2628143.33,30,788443,24/05/2012 00:00,04/06/2012 00:00,18/08/2012 00:00,1,1,1,,EJECUCION,2012,363,,,10,24/05/2012 00:00,1,,NULL,0,NULL
191,228,C-2510-611-6141-D/0193/2012,PAVIMENTACION DE LA CALLE XOCHICALCO TRAMO: TEOTENANGO A TENOCHTITLAN COL. POPULAR ANAYA,3292923.92,30,987877.18,24/05/2012 00:00,04/06/2012 00:00,18/08/2012 00:00,1,1,1,,EJECUCION,2012,443,,,10,24/05/2012 00:00,1,,NULL,0,NULL
192,229,B-5051-236-6121-H/0194/2012,PROYECTO EJECUTIVO DE PAVIMENTACION DE LA CALLE: SANTA ROSALIA TRAMO: LAFLORIDA - SAN MARCOS COL. LA FLORIDA,52889.72,0,0,28/05/2012 00:00,04/06/2012 00:00,30/06/2012 00:00,1,1,1,,EJECUCION,2012,343,,,2,28/05/2012 00:00,1,,NULL,0,NULL
193,251,A-2510-315-6141-D/0211/2012,REHABILITACION DE PLATAFORMA DE TEPETATE (DRENES MAMPOSTERIA) EN LA ESC. PRIMARIA SOCRATES CASTELLANOS EN EL FRACC. OBSERVATORIO,453916.6,0,0,30/05/2012 00:00,04/06/2012 00:00,31/08/2012 00:00,1,1,1,,EJECUCION,2012,43,,,1,30/05/2012 00:00,1,,NULL,0,NULL
194,263,A-5017-6221-E/0222/2012,CONSTRUCCION DEL EDIFICIO DEL INSTITUTO MUNICIPAL DE VIVIENDA (1RA. ETAPA) LEON,26750341.52,30,8025102.46,30/05/2012 00:00,04/06/2012 00:00,30/11/2012 00:00,1,1,1,,EJECUCION,2012,88,,,1,30/05/2012 00:00,1,,NULL,0,NULL
195,192,E-2310-700-6531-G/0158/2012,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LAS ZONAS URBANAS VIII LEON GTO.,853846.88,30,256154.06,09/05/2012 00:00,10/05/2012 00:00,31/12/2012 00:00,1,1,1,,EJECUCION,2012,373,,,12,09/05/2012 00:00,1,,NULL,0,NULL
196,273,G-2510-814-6121-D/0231/2012,"CONSTRUCCION DEL PUENTE PEATONAL EN LA CALLE OLIMPICA SOBRE EL BLVD MORELOS EN EL MUNICIPIO DE LEON, GTO.",12235901.99,30,3670770.33,08/06/2012 00:00,14/06/2012 00:00,30/06/2012 00:00,1,1,1,,EJECUCION,2012,418,,,11,08/06/2012 00:00,1,,NULL,0,NULL
197,241,B-5051-236-6121-D/0203/2012,PAVIMENTACION DE LA CALLE MAYAGUEZ TRAMO: DE BLVD. MORELOS A GAMBOA INCLUYENDO EL CRUCE DE GAMBOA PARA CONECTAR CON PAVIMENTO EXISTENTE EN MAYAGUEZ COL. EL PALOTE,827649.62,0,0,30/05/2012 00:00,11/06/2012 00:00,11/08/2012 00:00,1,1,1,,EJECUCION,2012,5,,,2,30/05/2012 00:00,1,,NULL,0,NULL
198,261,A-5019-356-6221-H/0220/2012,PROYECTO DE LAS OFICINAS DEL INSTITUTO DE LA MUJER,618942.14,30,185682.64,30/05/2012 00:00,11/06/2012 00:00,27/10/2012 00:00,1,1,1,,EJECUCION,2012,251,,,1,30/05/2012 00:00,1,,NULL,0,NULL
199,262,A-2510-315-6141-H/0221/2012,ELABORACION DE BASE DE DATOS SISCOM 2012 - LEON,78936.67,0,0,30/05/2012 00:00,11/06/2012 00:00,18/08/2012 00:00,1,1,1,,EJECUCION,2012,370,,,1,30/05/2012 00:00,1,,NULL,0,NULL
200,230,A-1199-326-6121-D/0195/2012,"CONSTRUCCION E INSTALACION NUEVA DE 6 REDUCTORES DE VELOCIDAD (TOPES DE PLÁSTICO) PARA LA COL. LAS AMERICAS DEL PROGRAMA ""TU ASAMBLEA DE BARRIO""",37526,0,0,28/05/2012 00:00,04/06/2012 00:00,09/06/2012 00:00,1,1,1,,EJECUCION,2012,401,,,1,28/05/2012 00:00,1,,NULL,0,NULL
201,233,C-2510-611-6141-D/0197/2012,PAVIMENTACION DE LA CALLE MADRE LORETO TRAMO: DE BALDIO - BALDIO COL. 10 DE MAYO,648276.41,30,194482.92,29/05/2012 00:00,11/06/2012 00:00,04/08/2012 00:00,1,1,1,,EJECUCION,2012,408,,,10,29/05/2012 00:00,1,,NULL,0,NULL
202,234,C-2510-611-6141-D/0198/2012,PAVIMENTACION DE LA CALLE VALLE AZUL TRAMO: VALLE JORDAN A VALLE CABUERIGA COL. VALLE DE SAN JOSE,2393373.27,30,718011.98,29/05/2012 00:00,11/06/2012 00:00,10/08/2012 00:00,1,1,1,,EJECUCION,2012,177,,,10,29/05/2012 00:00,1,,NULL,0,NULL
203,236,B-5051-236-6121-D/0199/2012,PAVIMENTACION DE LA CALLE CONEJO TRAMO: DE ARROYO DE LAS LIEBRES A BLVD. PASEO DE JEREZ COL. GRANJAS DE JEREZ,3590000,30,1077000,30/05/2012 00:00,11/06/2012 00:00,24/08/2012 00:00,1,1,1,,EJECUCION,2012,68,,,2,30/05/2012 00:00,1,,NULL,0,NULL
204,237,A-1199-326-6121-D/0200/2012,"CONSTRUCCION E INSTALACION NUEVA DE 5 REDUCTORES DE VELOCIDAD (TOPES DE PLASTICO) PARA LA COL. SAN SEBASTIAN DEL PROGRAMA ""TU ASAMBLEA DE BARRIO""",35496,0,0,28/05/2012 00:00,04/06/2012 00:00,16/06/2012 00:00,1,1,1,,EJECUCION,2012,450,,,1,28/05/2012 00:00,1,,NULL,0,NULL
205,239,B-5051-236-6121-H/0201/2012,PROYECTO EJECUTIVO DE PAVIMENTACION DE LA CALLE: LAURELES DE LA FLORIDA TRAMO: DE BLVD. MORELOS A CALLE SELVA COL. RANCHO LA FLORIDA; CALLE CERRO AZUL TRAMO: DE AV. AGRICULTOR A CERRO DE LAS COMADRES COL. SAN ISIDRO,189721.72,0,0,30/05/2012 00:00,04/06/2012 00:00,30/06/2012 00:00,1,1,1,,EJECUCION,2012,359,,,2,30/05/2012 00:00,1,,NULL,0,NULL
