Id_Estimacion_Amortizacion_Desglose,Id_Estimacion,Id_Contrato_Ampliacion,Concepto,Importe_Contratado,Actual,Anterior,Acumulado,Por_Ejercer,Porcentaje_Anticipo,Importe_Anticipo,Actual_Amortizacion,Anterior_Amortizacion,Acumulado_Amortizacion,Por_Amortizar
32,41,,CONTRATO,158430.77,30953.1,16816.95,47770.05,110660.72,30,47529.23,9285.93,5045.09,14331.02,33198.21
33,52,,CONTRATO,158430.77,17522.89,47770.05,65292.94,93137.83,30,47529.23,5256.87,14331.02,19587.89,27941.34
34,65,,CONTRATO,158430.77,35749.69,65292.94,101042.63,57388.14,30,47529.23,10724.91,19587.89,30312.8,17216.43
35,84,,CONTRATO,158430.77,15444.97,101042.63,116487.6,41943.17,30,47529.23,4633.49,30312.8,34946.29,12582.94
36,208,,CONTRATO,158430.77,24438.47,116487.6,140926.07,17504.7,30,47529.23,7331.54,34946.29,42277.83,5251.4
37,13,,CONTRATO,109764.26,21680.37,0,21680.37,88083.89,30,32929.28,6504.11,0,6504.11,26425.17
38,19,,CONTRATO,109764.26,29788.38,21680.37,51468.75,58295.51,30,32929.28,8936.51,6504.11,15440.62,17488.66
39,36,,CONTRATO,109764.26,22539.93,51468.75,74008.68,35755.58,30,32929.28,6761.98,15440.62,22202.6,10726.68
40,56,,CONTRATO,109764.26,21358.27,74008.68,95366.95,14397.31,30,32929.28,10726.68,22202.6,32929.28,0
41,14,,CONTRATO,109764.26,22641.49,0,22641.49,87122.77,30,32929.28,6792.45,0,6792.45,26136.83
42,27,,CONTRATO,109764.26,29788.38,22641.49,52429.87,57334.39,30,32929.28,8936.51,6792.45,15728.96,17200.32
43,37,,CONTRATO,109764.26,22539.93,52429.87,74969.8,34794.46,30,32929.28,6761.98,15728.96,22490.94,10438.34
44,57,,CONTRATO,109764.26,24786.1,74969.8,99755.9,10008.36,30,32929.28,10438.34,22490.94,32929.28,0
45,15,,CONTRATO,109764.26,24544.73,0,24544.73,85219.53,30,32929.28,7363.42,0,7363.42,25565.86
46,28,,CONTRATO,109764.26,29788.38,24544.73,54333.11,55431.15,30,32929.28,8936.51,7363.42,16299.93,16629.35
47,38,,CONTRATO,109764.26,22539.93,54333.11,76873.04,32891.22,30,32929.28,6761.98,16299.93,23061.91,9867.37
48,58,,CONTRATO,109764.26,25863.59,76873.04,102736.63,7027.63,30,32929.28,9867.37,23061.91,32929.28,0
49,7,,CONTRATO,157675.26,64672.99,0,64672.99,93002.27,30,47302.58,19401.9,0,19401.9,27900.68
50,23,,CONTRATO,157675.26,48067.78,64672.99,112740.77,44934.49,30,47302.58,14420.33,19401.9,33822.23,13480.35
51,32,,CONTRATO,157675.26,22942.8,112740.77,135683.57,21991.69,30,47302.58,13480.35,33822.23,47302.58,0
52,126,,CONTRATO,157675.26,14382.39,135683.57,150065.96,7609.3,30,47302.58,0,47302.58,47302.58,0
53,8,,CONTRATO,102003.29,48480.87,0,48480.87,53522.42,30,30600.99,14544.26,0,14544.26,16056.73
54,24,,CONTRATO,102003.29,26802.6,48480.87,75283.47,26719.82,30,30600.99,8040.78,14544.26,22585.04,8015.95
55,33,,CONTRATO,102003.29,20775.68,75283.47,96059.15,5944.14,30,30600.99,8015.95,22585.04,30600.99,0
56,128,,CONTRATO,102003.29,1295.59,96059.15,97354.74,4648.55,30,30600.99,0,30600.99,30600.99,0
57,25,,CONTRATO,95685.35,40072.75,0,40072.75,55612.6,0,0,0,0,0,0
58,48,,CONTRATO,95685.35,20477.07,40072.75,60549.82,35135.53,0,0,0,0,0,0
59,74,,CONTRATO,95685.35,7411.91,60549.82,67961.73,27723.62,0,0,0,0,0,0
