Id_Contrato_Fianza,Id_Contrato,Id_Fianza,Numero_Fianza,Fecha_Emision,Fecha_Recepcion,Nombre_Afianzadora,Fecha_Liberacion,Id_Contrato_Ampliacion,Descripcion_Fianza,Importe_Fianza,Observaciones_Fianza
458,0000000253,0000000002,1757121-000,2016-10-03 00:00:00,2016-10-05 00:00:00,PRIMERO FIANZAS S.A. DE C.V.,2016-11-09 00:00:00,,NULL,0.00,NULL
459,0000000254,0000000001,16A29343,2016-09-29 00:00:00,2016-10-05 00:00:00,FIANZAS DORAMA S.A.,2016-12-31 00:00:00,,NULL,0.00,NULL
460,0000000254,0000000002,16A29345,2016-09-29 00:00:00,2016-10-05 00:00:00,FIANZAS DPRAMA S.A.,2016-12-31 00:00:00,,NULL,0.00,NULL
461,0000000255,0000000001,1742560,2016-10-04 00:00:00,2016-10-20 00:00:00,ACE FIANZAS MONTERREY,2016-12-17 00:00:00,,NULL,0.00,NULL
462,0000000255,0000000002,1742565,2016-10-04 00:00:00,2016-10-20 00:00:00,ACE FIANZAS MONTERREY,2016-12-17 00:00:00,,NULL,0.00,NULL
465,0000000257,0000000002,1744326,2016-09-08 00:00:00,2016-09-08 00:00:00,PRIMERO FIANZAS,2017-09-08 00:00:00,,NULL,0.00,NULL
466,0000000257,0000000001,1744327,2016-09-08 00:00:00,2016-09-08 00:00:00,PRIMERO FIANZAS,2017-11-08 00:00:00,,NULL,0.00,NULL
468,0000000072,0000000001,4197002292,2016-09-05 00:00:00,2016-09-20 00:00:00,ASERTA,2017-09-05 00:00:00,0000000007,NULL,0.00,NULL
469,0000000072,0000000001,4197002292,2016-09-05 00:00:00,2016-09-20 00:00:00,ASERTA,2017-09-05 00:00:00,0000000006,NULL,0.00,NULL
470,0000000094,0000000002,1717961,2016-10-21 00:00:00,2016-10-27 00:00:00,FIANZAS MONTERREY,2017-10-21 00:00:00,0000000007,NULL,0.00,NULL
471,0000000106,0000000002,1722320,2016-09-19 00:00:00,2016-10-20 00:00:00,FIANZAS MONTERREY,2017-09-19 00:00:00,0000000008,NULL,0.00,NULL
473,0000000071,0000000002,III-488345-RC,2016-11-03 00:00:00,2016-11-29 00:00:00,ATLAS,2017-11-03 00:00:00,0000000010,NULL,0.00,NULL
476,0000000259,0000000002,1736304,2016-09-09 00:00:00,2016-09-09 00:00:00,ACE FIANZAS MONTERREY,2017-09-09 00:00:00,,NULL,0.00,NULL
477,0000000260,0000000001,2043383,2016-11-14 00:00:00,2016-11-29 00:00:00,AFIANZADORA SOFIMEX S.A.,2016-12-30 00:00:00,,NULL,0.00,NULL
478,0000000260,0000000002,2043384,2016-11-14 00:00:00,2016-11-29 00:00:00,AFIANZADORA SOFIMEX S.A.,2016-12-30 00:00:00,,NULL,0.00,NULL
479,0000000261,0000000001,3270-01330-5,2016-11-15 00:00:00,2016-11-29 00:00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",2016-12-31 00:00:00,,NULL,0.00,NULL
480,0000000261,0000000002,3270-01329-3,2016-11-15 00:00:00,2016-11-29 00:00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",2016-12-31 00:00:00,,NULL,0.00,NULL
483,0000000263,0000000001,1754809,2016-11-14 00:00:00,2016-11-23 00:00:00,ACE FIANZAS MONTERREY,2017-11-22 00:00:00,,NULL,0.00,NULL
484,0000000263,0000000002,1754825,2016-11-14 00:00:00,2016-11-23 00:00:00,ACE FIANZAS MONTERREY,2017-11-22 00:00:00,,NULL,0.00,NULL
485,0000000264,0000000001,1754809,2016-11-14 00:00:00,2016-12-23 00:00:00,ACE FIANZAS MONTERREY,2017-12-22 00:00:00,,NULL,0.00,NULL
486,0000000264,0000000002,1754825,2016-11-14 00:00:00,2016-11-23 00:00:00,ACE FIANZAS MONTERREY,2017-12-22 00:00:00,,NULL,0.00,NULL
493,0000000268,0000000001,III-494640-RC,2016-11-14 00:00:00,2016-11-25 00:00:00,"FIANZAS ATLAS, S.A.",2017-12-24 00:00:00,,NULL,0.00,NULL
494,0000000268,0000000002,III-494645-RC,2016-11-14 00:00:00,2016-11-25 00:00:00,FIANZAS ATLAS,2017-12-24 00:00:00,,NULL,0.00,NULL
495,0000000269,0000000001,III-494640-RC,2016-11-14 00:00:00,2016-11-25 00:00:00,"FIANZAS ATLAS, S.A.",2017-12-24 00:00:00,,NULL,0.00,NULL
496,0000000269,0000000002,III-494645-RC,2016-11-14 00:00:00,2016-11-25 00:00:00,"FIANZAS ATLAS, S.A.",2017-11-24 00:00:00,,NULL,0.00,NULL
497,0000000270,0000000001,2033160,2016-10-04 00:00:00,2016-10-14 00:00:00,AFIANZADORA SOFIMEX S.A.,2017-10-13 00:00:00,,NULL,0.00,NULL
498,0000000270,0000000002,2033169,2016-10-04 00:00:00,2016-10-14 00:00:00,AFIANZADORA SOFIMEX S.A.,2017-10-13 00:00:00,,NULL,0.00,NULL
499,0000000271,0000000001,162100128161891,2016-10-28 00:00:00,2016-11-22 00:00:00,CESCEMEX,2017-10-28 00:00:00,,NULL,0.00,NULL
500,0000000271,0000000002,162100128161892,2016-10-28 00:00:00,2016-11-22 00:00:00,CESCEMEX,2017-10-28 00:00:00,,NULL,0.00,NULL
503,0000000274,0000000001,4197-00287-4,2016-10-28 00:00:00,2016-11-11 00:00:00,ASERTA AFIANZADORA,2017-10-28 00:00:00,,NULL,0.00,NULL
504,0000000274,0000000002,4197-00288-5,2016-10-28 00:00:00,2016-11-11 00:00:00,ASERTA AFIANZADORA,2017-10-28 00:00:00,,NULL,0.00,NULL
505,0000000275,0000000001,1765156-0000,2016-10-27 00:00:00,2016-11-09 00:00:00,LIBERTY FIANZAS,2017-10-27 00:00:00,,NULL,0.00,NULL
506,0000000275,0000000002,1765157-0000,2016-10-27 00:00:00,2016-11-09 00:00:00,LIBERRTY FIANZAS,2017-10-27 00:00:00,,NULL,0.00,NULL
511,0000000278,0000000002,161100145162059,2016-11-10 00:00:00,2016-11-10 00:00:00,CESCEMEX,2017-11-10 00:00:00,,NULL,0.00,NULL
512,0000000278,0000000001,161100145162060,2016-11-10 00:00:00,2016-11-10 00:00:00,CESCEMEX,2017-11-10 00:00:00,,NULL,0.00,NULL
513,0000000279,0000000002,1757123-0000,2016-10-03 00:00:00,2016-10-05 00:00:00,PRIMERO FIANZAS,2017-10-03 00:00:00,,NULL,0.00,NULL
516,0000000280,0000000001,1752186,2016-11-07 00:00:00,2016-11-15 00:00:00,ACE FIANZAS MONTERREY,2017-11-07 00:00:00,,NULL,0.00,NULL
517,0000000280,0000000002,1752188,2016-11-07 00:00:00,2016-11-15 00:00:00,ACE FIANZAS MONTERREY,2017-11-07 00:00:00,,NULL,0.00,NULL
518,0000000281,0000000001,0004346,2016-11-23 00:00:00,2016-11-25 00:00:00,ZURICH FIANZAS MEXICO S.A. DE C.V.,2016-11-22 00:00:00,,NULL,0.00,NULL
519,0000000281,0000000002,0004347,2016-11-23 00:00:00,2016-11-25 00:00:00,ZURICH FIANZAS MEXICO S.A. DE C.V.,2016-11-22 00:00:00,,NULL,0.00,NULL
520,0000000282,0000000001,III-494453-RC,2016-11-14 00:00:00,2016-11-23 00:00:00,"FIANZAS ATLAS, S.A.",2017-11-13 00:00:00,,NULL,0.00,NULL
521,0000000282,0000000002,III-494455-RC,2016-11-14 00:00:00,2016-11-23 00:00:00,"FIANZAS ATLAS, S.A.",2017-11-13 00:00:00,,NULL,0.00,NULL
522,0000000283,0000000001,III-494453-RC,2016-11-14 00:00:00,2016-11-23 00:00:00,"FIANZAS ATLAS, S.A.",2017-11-13 00:00:00,,NULL,0.00,NULL
523,0000000283,0000000002,III-494455-RC,2016-11-14 00:00:00,2016-11-23 00:00:00,"FIANZAS ATLAS, S.A.",2017-11-13 00:00:00,,NULL,0.00,NULL
526,0000000285,0000000002,L116916,2016-11-11 00:00:00,2016-11-18 00:00:00,FIANZAS ATLAS,2017-11-11 00:00:00,,NULL,0.00,NULL
527,0000000285,0000000001,L116915,2016-11-11 00:00:00,2016-11-18 00:00:00,FIANZAS ATLAS,2017-11-11 00:00:00,,NULL,0.00,NULL
528,0000000286,0000000001,1753505,2016-11-10 00:00:00,2016-11-22 00:00:00,FIANZAS MONTERREY,2017-11-10 00:00:00,,NULL,0.00,NULL
529,0000000286,0000000002,1753507,2016-11-10 00:00:00,2016-11-22 00:00:00,FIANZAS MONTERREY,2017-11-10 00:00:00,,NULL,0.00,NULL
530,0000000287,0000000001,16A35329,2016-11-15 00:00:00,2016-12-01 00:00:00,DORAMA,2017-11-15 00:00:00,,NULL,0.00,NULL
531,0000000287,0000000002,16A35332,2016-11-15 00:00:00,2016-12-01 00:00:00,DORAMA,2016-12-14 00:00:00,,NULL,0.00,NULL
532,0000000288,0000000002,1754911,2016-11-10 00:00:00,2016-11-18 00:00:00,ACE FIANZAS MONTERREY,2017-11-10 00:00:00,,NULL,0.00,NULL
533,0000000288,0000000001,1754907,2016-11-10 00:00:00,2016-11-18 00:00:00,ACE FIANZAS MONTERREY,2017-11-10 00:00:00,,NULL,0.00,NULL
534,0000000289,0000000001,1752066,2016-11-07 00:00:00,2016-11-17 00:00:00,ACE FIANZAS MONTERREY,2017-11-07 00:00:00,,NULL,0.00,NULL
535,0000000289,0000000002,1752071,2016-11-07 00:00:00,2016-11-17 00:00:00,ACE FIANZAS MONTERREY,2017-11-07 00:00:00,,NULL,0.00,NULL
538,0000000291,0000000002,III-494166-RC,2016-11-10 00:00:00,2016-11-15 00:00:00,"FIANZAS ATLAS, S.A.",2017-11-10 00:00:00,,NULL,0.00,NULL
539,0000000291,0000000001,III-494164-RC,2016-11-10 00:00:00,2016-11-15 00:00:00,"FIANZAS ATLAS, S.A.",2017-11-10 00:00:00,,NULL,0.00,NULL
540,0000000292,0000000002,1754161,2016-11-10 00:00:00,2016-11-22 00:00:00,ACE FIANZAS MONTERREY,2017-11-10 00:00:00,,NULL,0.00,NULL
541,0000000292,0000000001,1754166,2016-11-10 00:00:00,2016-11-22 00:00:00,ACE FIANZAS MONTERREY,2017-11-10 00:00:00,,NULL,0.00,NULL
542,0000000294,0000000002,3449-00656-5,2016-11-10 00:00:00,2016-11-29 00:00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",2017-11-10 00:00:00,,NULL,0.00,NULL
543,0000000294,0000000001,3449-00655-8,2016-11-10 00:00:00,2016-11-29 00:00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",2017-11-10 00:00:00,,NULL,0.00,NULL
544,0000000293,0000000001,1728985-0000,2016-10-04 00:00:00,2016-10-17 00:00:00,PRIMERO FIANZAS S.A. DE C.V.,2017-10-03 00:00:00,,NULL,0.00,NULL
545,0000000293,0000000002,1728986-0000,2016-10-04 00:00:00,2016-10-17 00:00:00,PRIMERO FIANZAS S.A. DE C.V.,2017-10-03 00:00:00,,NULL,0.00,NULL
546,0000000295,0000000001,1765093,2016-11-03 00:00:00,2016-11-11 00:00:00,"LIBERTY FIANZAS, S.A. DE C.V.",2017-11-03 00:00:00,,NULL,0.00,NULL
547,0000000295,0000000002,1765094,2016-11-03 00:00:00,2016-11-11 00:00:00,"LIBERTY FIANZAS, S.A. DE C.V.",2017-11-03 00:00:00,,NULL,0.00,NULL
548,0000000296,0000000001,10124-00030-1,2016-11-11 00:00:00,2016-11-15 00:00:00,"AFIANZADORA INSURGENTES, S.A. DE C.V.",2017-11-11 00:00:00,,NULL,0.00,NULL
549,0000000296,0000000002,10124-0031-0,2016-11-11 00:00:00,2016-11-15 00:00:00,"AFIANZADORA INSURGENTES, S.A. DE C.V.",2017-11-11 00:00:00,,NULL,0.00,NULL
550,0000000258,0000000001,2029328,2016-09-20 00:00:00,2016-09-30 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2017-09-20 00:00:00,,NULL,0.00,NULL
551,0000000258,0000000002,2029332,2016-09-20 00:00:00,2016-09-30 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2017-09-20 00:00:00,,NULL,0.00,NULL
552,0000000298,0000000002,1753965,2016-11-07 00:00:00,2016-11-17 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2017-11-07 00:00:00,,NULL,0.00,NULL
553,0000000298,0000000001,1753968,2016-11-07 00:00:00,2016-11-17 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2017-11-07 00:00:00,,NULL,0.00,NULL
554,0000000299,0000000001,III-494075-RC,2016-11-08 00:00:00,2016-11-11 00:00:00,"FIANZAS ATLAS, S.A.",2017-11-08 00:00:00,,NULL,0.00,NULL
555,0000000299,0000000002,III-494077-RC,2016-11-08 00:00:00,2016-11-11 00:00:00,"FIANZAS ATLAS, S.A.",2017-11-08 00:00:00,,NULL,0.00,NULL
556,0000000300,0000000001,16A37593,2016-11-29 00:00:00,2016-12-01 00:00:00,"FIANZAS DORAMA, S.A.",2016-12-15 00:00:00,,NULL,0.00,NULL
557,0000000300,0000000002,16A37594,2016-11-29 00:00:00,2016-12-01 00:00:00,"FIANZAS DORAMA, S.A.",2017-11-29 00:00:00,,NULL,0.00,NULL
558,0000000302,0000000001,1774513,2016-11-07 00:00:00,2016-11-22 00:00:00,"LIBERTY FIANZAS, S.A. DE C.V.",2017-11-07 00:00:00,,NULL,0.00,NULL
559,0000000302,0000000002,1774514,2016-11-07 00:00:00,2016-11-22 00:00:00,"LIBERTY FIANZAS, S.A.",2017-11-07 00:00:00,,NULL,0.00,NULL
560,0000000304,0000000001,2042075,2016-11-07 00:00:00,2016-11-17 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2017-11-07 00:00:00,,NULL,0.00,NULL
561,0000000304,0000000002,2042068,2016-11-07 00:00:00,2016-11-17 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2017-11-07 00:00:00,,NULL,0.00,NULL
562,0000000305,0000000001,2042075,2016-11-07 00:00:00,2016-11-17 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2017-11-07 00:00:00,,NULL,0.00,NULL
563,0000000305,0000000002,2042068,2016-11-07 00:00:00,2016-11-17 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2017-11-07 00:00:00,,NULL,0.00,NULL
564,0000000306,0000000002,1753768,2016-11-08 00:00:00,2016-11-15 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2017-11-08 00:00:00,,NULL,0.00,NULL
565,0000000306,0000000001,1753763,2016-11-08 00:00:00,2016-11-15 00:00:00,"ACE FIANZAS MONTERREY, S.A. ",2017-11-08 00:00:00,,NULL,0.00,NULL
566,0000000307,0000000001,2042979,2016-11-10 00:00:00,2016-11-02 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2017-11-10 00:00:00,,NULL,0.00,NULL
567,0000000307,0000000002,2042985,2016-11-10 00:00:00,2016-11-22 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2017-11-10 00:00:00,,NULL,0.00,NULL
568,0000000308,0000000001,1755674,2016-11-10 00:00:00,2016-11-22 00:00:00,ACE FIANZAS MONTERREY,2017-11-10 00:00:00,,NULL,0.00,NULL
569,0000000308,0000000002,1755672,2016-11-10 00:00:00,2016-11-22 00:00:00,ACE FIANZAS MONTERREY,2017-11-10 00:00:00,,NULL,0.00,NULL
570,0000000309,0000000001,161100145161989,2016-11-11 00:00:00,2016-11-18 00:00:00,"CESCE FIANZAS MEXICO, S.A. DE C.V.",2017-11-11 00:00:00,,NULL,0.00,NULL
571,0000000309,0000000002,161100145161993,2016-11-11 00:00:00,2016-11-18 00:00:00,"CESCE FIANZAS MEXICO, S.A. DE C.V.",2017-11-11 00:00:00,,NULL,0.00,NULL
572,0000000310,0000000001,687615,2016-11-16 00:00:00,2016-12-07 00:00:00,"FIANZAS DORAMA, S.A.",2017-11-16 00:00:00,,NULL,0.00,NULL
573,0000000310,0000000002,687620,2016-11-16 00:00:00,2016-12-07 00:00:00,"FIANZAS DORAMA, S.A.",2016-12-15 00:00:00,,NULL,0.00,NULL
574,0000000311,0000000001,1758765,2016-11-16 00:00:00,2016-11-30 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2017-11-16 00:00:00,,NULL,0.00,NULL
575,0000000311,0000000002,1758755,2016-11-16 00:00:00,2016-11-30 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2017-11-16 00:00:00,,NULL,0.00,NULL
576,0000000312,0000000001,2046221,2016-11-23 00:00:00,2016-11-29 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2017-11-23 00:00:00,,NULL,0.00,NULL
577,0000000312,0000000002,2046249,2016-11-23 00:00:00,2016-11-29 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2017-11-23 00:00:00,,NULL,0.00,NULL
580,0000000315,0000000001,16A35555,2016-11-15 00:00:00,2016-11-22 00:00:00,FIANZAS DORAMA S.A.,2017-11-14 00:00:00,,NULL,0.00,NULL
581,0000000315,0000000002,16A35557,2016-11-15 00:00:00,2016-11-22 00:00:00,FIANZAS DORAMA S.A.,2017-11-14 00:00:00,,NULL,0.00,NULL
582,0000000316,0000000002,III-494455-RC,2016-11-14 00:00:00,2016-11-23 00:00:00,"FIANZAS ATLAS, S.A.",2017-11-13 00:00:00,,NULL,0.00,NULL
583,0000000316,0000000001,III-494453-RC,2016-11-14 00:00:00,2016-11-23 00:00:00,"FIANZAS ATLAS, S.A.",2017-11-13 00:00:00,,NULL,0.00,NULL
584,0000000317,0000000001,10083-00308-7,2016-11-23 00:00:00,2016-11-28 00:00:00,"AFIANZADORA INSURGENTES, S.A. DE C.V.",2017-11-23 00:00:00,,NULL,0.00,NULL
585,0000000317,0000000002,10083-00309-2,2016-11-23 00:00:00,2016-11-28 00:00:00,"AFIANZADORA INSURGENTES, S.A. DE C.V.",2017-11-23 00:00:00,,NULL,0.00,NULL
586,0000000318,0000000001,682396,2016-11-15 00:00:00,2016-11-17 00:00:00,"FIANZAS DORAMA, S.A.",2017-11-17 00:00:00,,NULL,0.00,NULL
587,0000000318,0000000002,682401,2016-11-15 00:00:00,2016-11-17 00:00:00,"FIANZAS DORAMA, S.A.",2017-11-15 00:00:00,,NULL,0.00,NULL
588,0000000319,0000000001,2049866,2016-12-25 00:00:00,2016-12-07 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2017-12-25 00:00:00,,NULL,0.00,NULL
589,0000000319,0000000002,2049876,2016-11-25 00:00:00,2016-12-07 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2017-11-25 00:00:00,,NULL,0.00,NULL
590,0000000320,0000000001,III-494978-RC,2016-11-25 00:00:00,2016-12-02 00:00:00,"FIANZAS ATLAS, S.A.",2017-11-25 00:00:00,,NULL,0.00,NULL
591,0000000320,0000000002,III-494979-RC,2016-11-25 00:00:00,2016-12-02 00:00:00,"FIANZAS ATLAS, S.A.",2017-11-25 00:00:00,,NULL,0.00,NULL
592,0000000321,0000000001,161100145162181,2016-11-25 00:00:00,2016-12-01 00:00:00,"CESCE FIANZAS MEXICO, S.A. DE C.V.",2017-11-25 00:00:00,,NULL,0.00,NULL
593,0000000321,0000000002,161100145162183,2016-11-25 00:00:00,2016-12-01 00:00:00,"CESCE FIANZAS MEXICO, S.A. DE C.V.",2017-11-25 00:00:00,,NULL,0.00,NULL
596,0000000323,0000000001,4197-00299-1,2016-11-29 00:00:00,2016-12-01 00:00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",2017-11-29 00:00:00,,NULL,0.00,NULL
597,0000000323,0000000002,4197-00300-6,2016-11-29 00:00:00,2016-12-01 00:00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",2017-11-29 00:00:00,,NULL,0.00,NULL
598,0000000324,0000000002,1761357,2016-11-29 00:00:00,2016-12-08 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2017-11-29 00:00:00,,NULL,0.00,NULL
599,0000000324,0000000001,1761354,2016-11-29 00:00:00,2016-12-08 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2017-11-29 00:00:00,,NULL,0.00,NULL
600,0000000325,0000000001,1761354,2016-11-29 00:00:00,2016-12-08 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2017-11-29 00:00:00,,NULL,0.00,NULL
601,0000000325,0000000002,1761357,2016-11-29 00:00:00,2016-12-08 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2017-11-29 00:00:00,,NULL,0.00,NULL
602,0000000326,0000000002,1760886,2016-11-29 00:00:00,2016-12-08 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2017-11-29 00:00:00,,NULL,0.00,NULL
603,0000000326,0000000001,1760880,2016-11-29 00:00:00,2016-12-08 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2017-11-29 00:00:00,,NULL,0.00,NULL
604,0000000327,0000000001,1760880,2016-11-29 00:00:00,2016-12-08 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2017-11-29 00:00:00,,NULL,0.00,NULL
605,0000000327,0000000002,1760886,2016-11-29 00:00:00,2016-12-08 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2017-11-29 00:00:00,,NULL,0.00,NULL
606,0000000328,0000000001,III-495152-RC,2016-11-29 00:00:00,2016-12-02 00:00:00,"FIANZAS ATLAS, S.A.",2017-11-29 00:00:00,,NULL,0.00,NULL
607,0000000328,0000000002,III-495153-RC,2016-11-29 00:00:00,2016-12-02 00:00:00,"FIANZAS ATLAS, S.A.",2017-11-29 00:00:00,,NULL,0.00,NULL
608,0000000329,0000000001,III-495152-RC,2016-11-29 00:00:00,2016-12-02 00:00:00,"FIANZAS ATLAS, S.A.",2017-11-29 00:00:00,,NULL,0.00,NULL
609,0000000329,0000000002,III-495153-RC,2016-11-29 00:00:00,2016-12-02 00:00:00,"FIANZAS ATLAS, S.A.",2017-11-29 00:00:00,,NULL,0.00,NULL
610,0000000330,0000000001,4566,2016-12-12 00:00:00,2016-12-09 00:00:00,"ZURICH FIANZAS MEXICO, S.A. DE C.V.",2017-12-11 00:00:00,,NULL,0.00,NULL
611,0000000330,0000000002,4567,2016-12-12 00:00:00,2016-12-09 00:00:00,"ZURICH FIANZAS MEXICO, S.A. DE C.V.",2017-12-11 00:00:00,,NULL,0.00,NULL
612,0000000331,0000000001,16A29667,2016-10-04 00:00:00,2016-10-14 00:00:00,DORAMA,2017-10-04 00:00:00,,NULL,0.00,NULL
613,0000000331,0000000002,16A29676,2016-10-04 00:00:00,2016-10-14 00:00:00,DORAMA,2017-10-04 00:00:00,,NULL,0.00,NULL
614,0000000332,0000000002,3270-01336-5,2016-11-25 00:00:00,2016-12-02 00:00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",2017-11-24 00:00:00,,NULL,0.00,NULL
615,0000000332,0000000001,3270-01335-0,2016-11-25 00:00:00,2016-12-02 00:00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",2017-11-24 00:00:00,,NULL,0.00,NULL
616,0000000333,0000000001,1774591,2016-11-29 00:00:00,2016-12-07 00:00:00,"LIBERTY FIANZAS, S.A. DE C.V.",2017-11-28 00:00:00,,NULL,0.00,NULL
617,0000000333,0000000002,1774592,2016-11-28 00:00:00,2016-12-07 00:00:00,"LIBERTY FIANZAS, S.A. DE C.V.",2017-11-27 00:00:00,,NULL,0.00,NULL
618,0000000094,0000000002,1717961,2016-11-29 00:00:00,2016-12-15 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2017-11-28 00:00:00,0000000015,NULL,0.00,NULL
619,0000000102,0000000001,88293578,2016-12-14 00:00:00,2016-12-19 00:00:00,"CHUBB DE MEXICO COMPAÑIA AFIANZADORA, S.A. DE C.V.",2017-12-13 00:00:00,0000000016,NULL,0.00,NULL
620,0000000102,0000000002,88293583,2016-12-13 00:00:00,2016-12-19 00:00:00,"CHUBB DE MEXICO COMPAÑIA AFIANZADORA, S.A. DE C.V.",2017-12-12 00:00:00,0000000016,NULL,0.00,NULL
621,0000000091,0000000002,2006541,2016-12-05 00:00:00,2016-12-16 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2017-12-04 00:00:00,0000000018,NULL,0.00,NULL
624,0000000335,0000000001,688570,2016-11-23 00:00:00,2016-12-08 00:00:00,"FIANZAS DORAMA, S.A.",2017-11-22 00:00:00,,NULL,0.00,NULL
625,0000000335,0000000002,688574,2016-11-23 00:00:00,2016-12-08 00:00:00,"FIANZAS DORAMA, S.A.",2017-11-23 00:00:00,,NULL,0.00,NULL
626,0000000254,0000000001,690722,2016-12-06 00:00:00,2016-12-19 00:00:00,"FIANZAS DORAMA, S.A.",2017-12-05 00:00:00,0000000021,NULL,0.00,NULL
627,0000000254,0000000002,689268,2016-12-06 00:00:00,2016-12-19 00:00:00,"FIANZAS DORAMA, S.A.",2017-12-05 00:00:00,0000000021,NULL,0.00,NULL
628,0000000336,0000000002,1757526,2016-11-23 00:00:00,2016-11-29 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2017-11-23 00:00:00,,NULL,0.00,NULL
629,0000000336,0000000001,1766815,2016-11-23 00:00:00,2016-12-21 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2017-11-23 00:00:00,,NULL,0.00,NULL
630,0000000337,0000000001,1766815,2016-11-23 00:00:00,2016-12-21 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2017-11-23 00:00:00,,NULL,0.00,NULL
631,0000000337,0000000002,1757526,2016-11-23 00:00:00,2016-11-29 00:00:00,"ACE FIANZAS MONTERREY, S.A. ",2017-11-23 00:00:00,,NULL,0.00,NULL
632,0000000339,0000000002,1756545,2016-11-15 00:00:00,2016-11-25 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2017-11-14 00:00:00,,NULL,0.00,NULL
633,0000000339,0000000001,1756551,2016-11-15 00:00:00,2016-11-25 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2017-11-14 00:00:00,,NULL,0.00,NULL
634,0000000340,0000000001,1761527,2016-11-29 00:00:00,2016-12-09 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2017-11-29 00:00:00,,NULL,0.00,NULL
635,0000000340,0000000002,1761533,2016-11-29 00:00:00,2016-12-09 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2017-11-29 00:00:00,,NULL,0.00,NULL
636,0000000341,0000000001,1761527,2016-11-29 00:00:00,2016-12-09 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2017-11-29 00:00:00,,NULL,0.00,NULL
637,0000000341,0000000002,1761533,2016-11-29 00:00:00,2016-12-09 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2017-11-29 00:00:00,,NULL,0.00,NULL
638,0000000343,0000000002,687671,2016-11-30 00:00:00,2016-12-08 00:00:00,"FIANZAS DORAMA, S.A.",2017-11-30 00:00:00,,NULL,0.00,NULL
639,0000000344,0000000001,688387,2016-12-05 00:00:00,2016-12-14 00:00:00,"FIANZAS DORAMA, S.A.",2017-12-04 00:00:00,,NULL,0.00,NULL
640,0000000344,0000000002,688392,2016-12-05 00:00:00,2016-12-14 00:00:00,"FIANZAS DORAMA, S.A.",2017-12-04 00:00:00,,NULL,0.00,NULL
641,0000000345,0000000001,III-495108-RC,2016-11-29 00:00:00,2016-12-13 00:00:00,"FIANZAS ATLAS, S.A.",2017-11-29 00:00:00,,NULL,0.00,NULL
642,0000000345,0000000002,III-495110-RC,2016-11-29 00:00:00,2016-12-13 00:00:00,"FIANZAS ATLAS, S.A.",2017-11-29 00:00:00,,NULL,0.00,NULL
643,0000000346,0000000001,1761218,2016-11-29 00:00:00,2016-12-15 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2017-11-29 00:00:00,,NULL,0.00,NULL
644,0000000346,0000000002,1761221,2016-11-29 00:00:00,2016-12-15 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2017-11-29 00:00:00,,NULL,0.00,NULL
645,0000000347,0000000001,III-495150-RC,2016-11-30 00:00:00,2016-12-01 00:00:00,"FIANZAS ATLAS, S.A.",2016-11-30 00:00:00,,NULL,0.00,NULL
