Id_Contrato_Fianza,Id_Contrato,Id_Fianza,Numero_Fianza,Fecha_Emision,Fecha_Recepcion,Nombre_Afianzadora,Fecha_Liberacion,Id_Contrato_Ampliacion,Descripcion_Fianza,Importe_Fianza,
10741,381,1,1769898,14/12/2016 00:00,27/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",13/12/2017 00:00,,NULL,0,NULL
10742,382,1,1769416,15/12/2016 00:00,02/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",14/12/2017 00:00,,NULL,0,NULL
10743,382,2,1769421,15/12/2016 00:00,02/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",14/12/2017 00:00,,NULL,0,NULL
10744,383,1,1764347,09/12/2016 00:00,20/12/2016 00:00,ACE FIANZAS MONTERREY,09/12/2017 00:00,,NULL,0,NULL
10745,383,2,1764355,09/12/2016 00:00,20/12/2016 00:00,ACE FIANZAS MONTERREY,09/12/2017 00:00,,NULL,0,NULL
10746,384,1,1769430,15/12/2016 00:00,02/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",14/12/2017 00:00,,NULL,0,NULL
10747,384,2,1769432,15/12/2016 00:00,02/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",14/12/2017 00:00,,NULL,0,NULL
10748,385,2,1771449,24/12/2016 00:00,23/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",23/12/2017 00:00,,NULL,0,NULL
10749,385,1,1771448,24/12/2016 00:00,23/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",23/12/2017 00:00,,NULL,0,NULL
10750,386,1,1764347,09/12/2016 00:00,20/12/2016 00:00,ACE FIANZAS MONTERREY,09/12/2017 00:00,,NULL,0,NULL
10751,386,2,1764355,09/12/2016 00:00,20/12/2016 00:00,ACE FIANZAS MONTERREY,09/12/2017 00:00,,NULL,0,NULL
10752,387,1,1764347,09/12/2016 00:00,20/12/2016 00:00,ACE FIANZAS MONTERREY,09/12/2017 00:00,,NULL,0,NULL
10753,387,2,1764355,09/12/2016 00:00,20/12/2016 00:00,ACE FIANZAS MONTERREY,09/12/2017 00:00,,NULL,0,NULL
10754,388,1,2057423,19/12/2016 00:00,29/12/2016 00:00,"AFIANZADORA SOFIMEX, S.A.",18/12/2017 00:00,,NULL,0,NULL
10755,388,2,2057426,19/12/2016 00:00,29/12/2016 00:00,"AFIANZADORA SOFIMEX, S.A.",18/12/2017 00:00,,NULL,0,NULL
10756,389,1,1764347,09/12/2016 00:00,20/12/2016 00:00,ACE FIANZAS MONTERREY,09/12/2017 00:00,,NULL,0,NULL
10757,389,2,1764355,09/12/2016 00:00,20/12/2016 00:00,ACE FIANZAS MONTERREY,09/12/2017 00:00,,NULL,0,NULL
10758,390,2,1790884,19/12/2016 00:00,29/12/2016 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",18/12/2017 00:00,,NULL,0,NULL
10759,390,1,1790883,19/12/2016 00:00,29/12/2016 00:00,"LIBERTY FIANZAS, S.A.",18/12/2017 00:00,,NULL,0,NULL
10760,391,1,III-496121-RC,19/12/2016 00:00,28/12/2016 00:00,"FIANZAS ATLAS, S.A.",18/12/2017 00:00,,NULL,0,NULL
10761,391,2,III-496122-RC,19/12/2016 00:00,28/12/2016 00:00,"FIANZAS ATLAS, S.A.",18/12/2017 00:00,,NULL,0,NULL
10762,392,1,1770127,19/12/2016 00:00,28/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",18/12/2017 00:00,,NULL,0,NULL
10763,392,2,1770124,19/12/2016 00:00,29/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",18/12/2017 00:00,,NULL,0,NULL
10764,393,1,1768870,20/12/2016 00:00,28/12/2016 00:00,ACE FIANZAS MONTERREY,20/12/2017 00:00,,NULL,0,NULL
10765,393,2,1768840,20/12/2016 00:00,28/12/2016 00:00,ACE FIANZAS MONTERREY,20/12/2017 00:00,,NULL,0,NULL
10766,394,1,2059957,19/12/2016 00:00,29/12/2016 00:00,"AFIANZADORA SOFIMEX, S.A.",18/12/2017 00:00,,NULL,0,NULL
10767,394,2,2059959,19/12/2016 00:00,29/12/2016 00:00,"AFIANZADORA SOFIMEX, S.A.",18/12/2017 00:00,,NULL,0,NULL
10768,395,1,2056548,19/12/2016 00:00,28/12/2016 00:00,"AFIANZADORA SOFIMEX, S.A.",18/12/2017 00:00,,NULL,0,NULL
10769,395,2,2056559,19/12/2016 00:00,28/12/2016 00:00,"AFIANZADORA SOFIMEX, S.A.",18/12/2017 00:00,,NULL,0,NULL
10770,396,1,1768748,19/12/2016 00:00,22/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",18/12/2017 00:00,,NULL,0,NULL
10771,396,2,1768750,19/12/2016 00:00,22/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",18/12/2017 00:00,,NULL,0,NULL
10772,397,1,1769383,22/12/2016 00:00,29/12/2016 00:00,ACE FIANZAS MONTERREY,22/12/2017 00:00,,NULL,0,NULL
10773,397,2,1769387,22/12/2016 00:00,29/12/2016 00:00,ACE FIANZAS MONTERREY,22/12/2017 00:00,,NULL,0,NULL
10774,398,1,1768837,15/12/2016 00:00,22/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",14/12/2017 00:00,,NULL,0,NULL
10775,398,2,1768842,15/12/2016 00:00,22/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",14/12/2017 00:00,,NULL,0,NULL
10776,399,2,4197-00320-2,23/12/2016 00:00,03/01/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",22/12/2017 00:00,,NULL,0,NULL
10777,399,1,4197-00319-4,23/12/2016 00:00,03/01/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",22/12/2017 00:00,,NULL,0,NULL
10778,400,1,2058811,23/12/2016 00:00,06/01/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",22/12/2017 00:00,,NULL,0,NULL
10779,400,2,2058817,23/12/2016 00:00,06/01/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",22/12/2017 00:00,,NULL,0,NULL
10780,401,1,III-496192-RC,20/12/2016 00:00,27/12/2016 00:00,"FIANZAS ATLAS, S.A.",20/12/2017 00:00,,NULL,0,NULL
10781,401,2,III-496193-RC,20/12/2016 00:00,27/12/2016 00:00,"FIANZAS ATLAS, S.A.",20/12/2017 00:00,,NULL,0,NULL
10782,402,1,2058811,23/12/2016 00:00,06/01/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",22/12/2017 00:00,,NULL,0,NULL
10783,402,2,2058817,23/12/2016 00:00,06/01/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",22/12/2017 00:00,,NULL,0,NULL
10788,405,1,III-496227-RC,20/12/2016 00:00,27/12/2016 00:00,"FIANZAS ATLAS, S.A.",20/12/2017 00:00,,NULL,0,NULL
10789,405,2,III-496230-RC,20/12/2016 00:00,27/12/2016 00:00,"FIANZAS ATLAS, S.A.",20/12/2017 00:00,,NULL,0,NULL
10790,406,1,1771786,02/01/2017 00:00,04/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",01/01/2018 00:00,,NULL,0,NULL
10791,406,2,1771789,02/01/2017 00:00,04/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",01/01/2018 00:00,,NULL,0,NULL
10792,407,1,1771786,02/01/2017 00:00,04/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",01/01/2018 00:00,,NULL,0,NULL
10793,407,2,1771789,02/01/2017 00:00,04/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",01/01/2018 00:00,,NULL,0,NULL
10794,408,1,1770387,20/12/2016 00:00,29/12/2016 00:00,ACE FIANZAS MONTERREY,20/12/2017 00:00,,NULL,0,NULL
10795,408,2,1770392,20/12/2016 00:00,29/12/2016 00:00,ACE FIANZAS MONTERREY,29/12/2017 00:00,,NULL,0,NULL
10796,409,1,1771786,02/01/2017 00:00,04/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",01/01/2018 00:00,,NULL,0,NULL
10797,409,2,1771789,02/01/2017 00:00,04/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",01/01/2018 00:00,,NULL,0,NULL
10798,410,1,1790882,02/01/2017 00:00,29/12/2016 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",01/01/2018 00:00,,NULL,0,NULL
10799,410,2,1790881,02/01/2017 00:00,29/12/2016 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",01/01/2018 00:00,,NULL,0,NULL
10800,411,1,III-496401-RC,20/12/2016 00:00,28/12/2016 00:00,"FIANZAS ATLAS, S.A.",20/12/2017 00:00,,NULL,0,NULL
10801,411,2,III-496403-RC,20/12/2016 00:00,28/12/2016 00:00,"FIANZAS ATLAS, S.A.",20/12/2017 00:00,,NULL,0,NULL
10802,412,1,III-496241-RC,21/12/2016 00:00,03/01/2017 00:00,"FIANZAS ATLAS, S.A.",20/12/2017 00:00,,NULL,0,NULL
10803,412,2,III-496242-RC,21/12/2016 00:00,03/01/2017 00:00,"FIANZAS ATLAS, S.A.",20/12/2017 00:00,,NULL,0,NULL
10804,413,1,III-496494-RC,23/12/2016 00:00,29/12/2016 00:00,"FIANZAS ATLAS, S.A.",23/12/2017 00:00,,NULL,0,NULL
10805,413,2,III-496496-RC,23/12/2016 00:00,29/12/2016 00:00,"FIANZAS ATLAS, S.A.",23/12/2017 00:00,,NULL,0,NULL
10806,414,1,1770259,23/12/2016 00:00,02/01/2017 00:00,ACE FIANZAS MONTERREY,23/12/2017 00:00,,NULL,0,NULL
10807,414,2,1770262,23/12/2016 00:00,02/01/2017 00:00,ACE FIANZAS MONTERREY,23/12/2017 00:00,,NULL,0,NULL
10808,415,1,4176-00044-4,09/01/2017 00:00,06/01/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",08/01/2018 00:00,,NULL,0,NULL
10809,415,2,4176-00045-7,09/01/2017 00:00,10/01/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",08/01/2018 00:00,,NULL,0,NULL
10810,416,2,1773763,28/12/2016 00:00,06/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",27/12/2017 00:00,,NULL,0,NULL
10811,416,1,1773799,28/12/2016 00:00,06/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",27/12/2017 00:00,,NULL,0,NULL
10814,417,1,1790930-0000,28/12/2016 00:00,03/01/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",28/12/2017 00:00,,NULL,0,NULL
10815,417,2,1790929-0000,28/12/2016 00:00,03/01/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",28/12/2017 00:00,,NULL,0,NULL
10816,418,1,1790856-0000,29/12/2016 00:00,05/01/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",29/12/2017 00:00,,NULL,0,NULL
10817,418,2,1790857-0000,29/12/2016 00:00,05/01/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",29/12/2017 00:00,,NULL,0,NULL
10818,418,1,1790867,30/12/2016 00:00,06/01/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",29/12/2017 00:00,59,NULL,0,NULL
10819,418,2,1790868,30/12/2016 00:00,06/01/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",29/12/2017 00:00,59,NULL,0,NULL
10820,419,1,III-496864-RC,30/12/2016 00:00,10/01/2017 00:00,"FIANZAS ATLAS, S.A.",29/12/2017 00:00,,NULL,0,NULL
10821,419,2,III-496865-RC,30/12/2016 00:00,10/01/2017 00:00,"FIANZAS ATLAS, S.A.",29/12/2017 00:00,,NULL,0,NULL
10822,420,1,III-496864-RC,30/12/2016 00:00,10/01/2017 00:00,"FIANZAS ATLAS, S.A.",29/12/2017 00:00,,NULL,0,NULL
10823,420,2,III-496865-RC,30/12/2016 00:00,10/01/2017 00:00,"FIANZAS ATLAS, S.A.",29/12/2017 00:00,,NULL,0,NULL
10824,421,1,1790859-0000,30/12/2016 00:00,05/01/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",30/12/2017 00:00,,NULL,0,NULL
10825,421,2,1790860-0000,30/12/2016 00:00,05/01/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",30/12/2017 00:00,,NULL,0,NULL
10826,422,1,3270-01352-1,30/12/2016 00:00,05/01/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",30/12/2017 00:00,,NULL,0,NULL
10827,422,2,3270-01353-6,30/12/2016 00:00,05/01/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",30/12/2017 00:00,,NULL,0,NULL
10828,423,2,4197-00331-4,30/12/2016 00:00,09/01/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",29/12/2017 00:00,,NULL,0,NULL
10829,424,2,4197-00331-4,30/12/2016 00:00,09/01/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",29/12/2017 00:00,,NULL,0,NULL
10832,427,1,1790798,30/12/2016 00:00,10/01/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",29/12/2017 00:00,,NULL,0,NULL
10833,427,2,1790797,30/12/2016 00:00,10/01/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",29/12/2017 00:00,,NULL,0,NULL
10834,430,1,1773058,30/12/2016 00:00,05/01/2017 00:00,ACE FIANZAS MONTERREY,30/12/2016 00:00,,NULL,0,NULL
10835,430,2,1773063,30/12/2016 00:00,05/01/2017 00:00,ACE FIANZAS MONTERREY,30/12/2017 00:00,,NULL,0,NULL
10836,433,1,III-496796-RC,30/12/2016 00:00,10/01/2017 00:00,"FIANZAS ATLAS, S.A.",30/12/2017 00:00,,NULL,0,NULL
10837,433,2,III-496798-RC,30/12/2016 00:00,10/01/2017 00:00,"FIANZAS ATLAS, S.A.",30/12/2017 00:00,,NULL,0,NULL
10838,434,2,1774419,30/12/2016 00:00,10/01/2017 00:00,ACE FIANZAS MONTERREY,30/12/2017 00:00,,NULL,0,NULL
10839,435,2,1774419,30/12/2016 00:00,10/01/2017 00:00,ACE FIANZAS MONTERREY,30/12/2017 00:00,,NULL,0,NULL
10840,436,2,1774419,30/12/2016 00:00,10/01/2017 00:00,ACE FIANZAS MONTERREY,30/12/2017 00:00,,NULL,0,NULL
10841,438,1,1768218,14/12/2016 00:00,23/12/2016 00:00,ACE FIANZAS MONTERREY,14/12/2017 00:00,,NULL,0,NULL
10842,438,2,1768226,14/12/2016 00:00,23/12/2016 00:00,ACE FIANZAS MONTERREY,14/12/2017 00:00,,NULL,0,NULL
10843,439,1,1770453,26/12/2016 00:00,28/12/2016 00:00,ACE FIANZAS MONTERREY,26/12/2017 00:00,,NULL,0,NULL
10844,439,2,1770452,26/12/2016 00:00,28/12/2016 00:00,ACE FIANZAS MONTERREY,26/12/2017 00:00,,NULL,0,NULL
10845,440,1,1770731,21/12/2016 00:00,02/01/2017 00:00,ACE FIANZAS MONTERREY,21/12/2017 00:00,,NULL,0,NULL
10846,440,2,1770725,21/12/2016 00:00,02/01/2017 00:00,ACE FIANZAS MONTERREY,21/12/2017 00:00,,NULL,0,NULL
10847,441,1,1772338,22/12/2016 00:00,03/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",21/12/2017 00:00,,NULL,0,NULL
10848,441,2,1772345,22/12/2016 00:00,03/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",21/12/2017 00:00,,NULL,0,NULL
10849,442,1,4197-00317-4,21/12/2016 00:00,27/12/2016 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",21/12/2017 00:00,,NULL,0,NULL
10850,442,2,4197-00318-7,21/12/2016 00:00,27/12/2016 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",21/12/2017 00:00,,NULL,0,NULL
10853,444,1,16A42842,21/12/2016 00:00,30/12/2016 00:00,"FIANZAS DORAMA, S.A.",21/12/2017 00:00,,NULL,0,NULL
10854,444,2,16A42844,21/12/2016 00:00,30/12/2016 00:00,"FIANZAS DORAMA, S.A.",21/12/2017 00:00,,NULL,0,NULL
10855,445,1,4197-00327-3,23/12/2016 00:00,02/01/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",22/12/2017 00:00,,NULL,0,NULL
10856,445,2,4197-00326-8,23/12/2016 00:00,02/01/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",22/12/2017 00:00,,NULL,0,NULL
10857,446,1,III-496448-RC,23/12/2016 00:00,03/01/2017 00:00,"FIANZAS ATLAS, S.A.",22/12/2017 00:00,,NULL,0,NULL
10858,446,2,III-496449-RC,23/12/2016 00:00,03/01/2017 00:00,"FIANZAS ATLAS, S.A.",22/12/2017 00:00,,NULL,0,NULL
10859,447,1,700938,21/12/2016 00:00,03/01/2017 00:00,"FIANZAS DORAMA, S.A.",20/12/2017 00:00,,NULL,0,NULL
10860,447,2,700950,21/12/2016 00:00,03/01/2017 00:00,"FIANZAS DORAMA, S.A.",20/12/2017 00:00,,NULL,0,NULL
10861,448,1,1790919,22/12/2016 00:00,27/12/2016 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",21/12/2017 00:00,,NULL,0,NULL
10862,448,2,1790918,22/12/2016 00:00,27/12/2016 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",21/12/2017 00:00,,NULL,0,NULL
10863,449,1,16A42942,22/12/2016 00:00,30/12/2016 00:00,"FIANZAS DORAMA, S.A.",21/12/2017 00:00,,NULL,0,NULL
10864,449,2,16A42950,22/12/2016 00:00,30/12/2016 00:00,"FIANZAS DORAMA, S.A.",21/12/2017 00:00,,NULL,0,NULL
10867,451,1,2060579,22/12/2016 00:00,02/01/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",21/12/2017 00:00,,NULL,0,NULL
10868,451,2,2060591,23/12/2016 00:00,02/01/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",22/12/2017 00:00,,NULL,0,NULL
10869,452,1,2060579,22/12/2016 00:00,02/01/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",21/12/2017 00:00,,NULL,0,NULL
10870,452,2,2060591,23/12/2016 00:00,02/01/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",22/12/2017 00:00,,NULL,0,NULL
10871,422,1,3270-01352-1,30/12/2016 00:00,23/01/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",29/12/2017 00:00,60,NULL,0,NULL
10872,422,2,3270-01353-6,30/12/2016 00:00,23/01/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",29/12/2017 00:00,60,NULL,0,NULL
10873,453,1,16A43111,23/12/2016 00:00,29/12/2016 00:00,"FIANZAS DORAMA, S.A.",22/12/2017 00:00,,NULL,0,NULL
10874,453,2,16A43117,23/12/2016 00:00,29/12/2016 00:00,"FIANZAS DORAMA, S.A.",22/12/2017 00:00,,NULL,0,NULL
10875,454,1,16A43111,23/12/2016 00:00,29/12/2016 00:00,"FIANZAS DORAMA, S.A. DE C.V.",22/12/2017 00:00,,NULL,0,NULL
10876,454,2,16A43117,23/12/2016 00:00,29/12/2016 00:00,"FIANZAS DORAMA, S.A. ",22/12/2017 00:00,,NULL,0,NULL
10877,455,1,2057071,16/12/2016 00:00,22/12/2016 00:00,"AFIANZADORA SOFIMEX, S.A.",15/12/2017 00:00,,NULL,0,NULL
10878,455,2,2057086,16/12/2016 00:00,02/01/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",15/12/2017 00:00,,NULL,0,NULL
10879,456,1,696753,21/12/2016 00:00,30/12/2016 00:00,"FIANZAS DORAMA, S.A.",20/12/2017 00:00,,NULL,0,NULL
10880,456,2,696756,21/12/2016 00:00,30/12/2016 00:00,"FIANZAS DORAMA, S.A.",20/12/2017 00:00,,NULL,0,NULL
10881,457,2,1768701,14/11/2016 00:00,26/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",13/11/2017 00:00,,NULL,0,NULL
10882,457,1,1768690,14/12/2016 00:00,26/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",13/12/2017 00:00,,NULL,0,NULL
10883,458,1,2057146,19/12/2016 00:00,03/01/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",18/12/2017 00:00,,NULL,0,NULL
10884,458,2,2057149,19/12/2016 00:00,03/01/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",18/12/2017 00:00,,NULL,0,NULL
10885,459,1,1773536,23/12/2016 00:00,06/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",22/12/2017 00:00,,NULL,0,NULL
10886,459,2,1773539,23/12/2016 00:00,06/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",22/12/2017 00:00,,NULL,0,NULL
10887,460,1,1773536,23/12/2016 00:00,06/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",22/12/2017 00:00,,NULL,0,NULL
10888,460,2,1773539,23/12/2016 00:00,06/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",22/12/2017 00:00,,NULL,0,NULL
10889,461,1,1773536,23/12/2016 00:00,06/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",22/12/2017 00:00,,NULL,0,NULL
10890,461,2,1773539,23/12/2016 00:00,06/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",22/12/2017 00:00,,NULL,0,NULL
10891,462,1,1773536,23/12/2016 00:00,06/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",22/12/2017 00:00,,NULL,0,NULL
10892,462,2,1773539,23/12/2016 00:00,06/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",22/12/2017 00:00,,NULL,0,NULL
10893,463,1,4197-00324-0,22/12/2016 00:00,02/01/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",21/12/2017 00:00,,NULL,0,NULL
10894,463,2,4197-00325-7,22/12/2016 00:00,02/01/2017 00:00,"AFIANZADPORA ASERTA, S.A. DE C.V.",21/12/2017 00:00,,NULL,0,NULL
10895,464,1,1255-00821-4,20/12/2016 00:00,26/01/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",19/12/2017 00:00,,NULL,0,NULL
10896,464,2,1255-00822-5,20/12/2016 00:00,26/01/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",19/12/2017 00:00,,NULL,0,NULL
10897,318,1,691029,13/12/2016 00:00,22/12/2016 00:00,"FIANZAS DORAMA, S.A.",12/12/2017 00:00,61,NULL,0,NULL
10898,318,2,691040,13/12/2016 00:00,22/12/2016 00:00,"FIANZAS DORAMA, S.A.",12/12/2017 00:00,61,NULL,0,NULL
10900,449,1,709914,30/12/2016 00:00,11/01/2017 00:00,"FIANZAS DORAMA, S.A.",29/12/2017 00:00,65,NULL,0,NULL
10901,449,2,709920,30/12/2016 00:00,11/01/2017 00:00,"FIANZAS DORAMA, S.A. ",29/12/2017 00:00,65,NULL,0,NULL
10902,278,1,16432469,23/12/2016 00:00,12/01/2017 00:00,CESCEMEX FIANZAS,22/12/2017 00:00,66,NULL,0,NULL
10903,278,2,84540513,23/12/2016 00:00,12/01/2017 00:00,CESCEMEX FIANZAS,22/12/2017 00:00,66,NULL,0,NULL
10904,465,2,III-496827-RC,30/12/2016 00:00,09/01/2017 00:00,"FIANZAS ATLAS, S.A.",29/12/2017 00:00,,NULL,0,NULL
10905,466,2,III-496837-RC,30/12/2016 00:00,09/01/2017 00:00,"FIANZAS ATLAS, S.A.",29/12/2017 00:00,,NULL,0,NULL
10906,441,2,1772345,30/12/2016 00:00,13/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",29/12/2017 00:00,67,NULL,0,NULL
10907,441,1,1772338,30/12/2016 00:00,13/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",29/12/2017 00:00,67,NULL,0,NULL
20902,456,2,7088.34,30/12/2016 00:00,09/01/2017 00:00,"FIANZAS DORAMA, S.A.",29/12/2017 00:00,68,NULL,0,NULL
20903,456,1,708832,30/12/2016 00:00,09/01/2017 00:00,"FIANZAS DORAMA, S.A.",29/12/2017 00:00,68,NULL,0,NULL
20904,417,2,1790929,09/01/2017 00:00,09/01/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",08/01/2018 00:00,70,NULL,0,NULL
20905,417,1,1790930,09/01/2017 00:00,09/01/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",08/01/2018 00:00,70,NULL,0,NULL
20906,463,2,4197-00325-7,30/12/2016 00:00,09/01/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C,V,",29/12/2017 00:00,71,NULL,0,NULL
20907,463,1,4197-00324-0,30/12/2016 00:00,09/01/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",29/12/2017 00:00,71,NULL,0,NULL
20908,467,1,1790793,23/12/2016 00:00,04/01/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",22/12/2017 00:00,,NULL,0,NULL
20909,467,2,1790795,23/12/2016 00:00,04/01/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",22/12/2017 00:00,,NULL,0,NULL
20910,468,1,2059554,23/12/2016 00:00,02/01/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",22/12/2017 00:00,,NULL,0,NULL
20911,468,2,2059562,23/12/2016 00:00,02/01/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",22/12/2017 00:00,,NULL,0,NULL
20912,469,1,2059554,23/12/2016 00:00,02/01/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",22/12/2017 00:00,,NULL,0,NULL
20913,470,1,1774133,30/12/2016 00:00,06/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",29/12/2017 00:00,,NULL,0,NULL
20914,470,2,1774137,30/12/2016 00:00,30/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",29/12/2017 00:00,,NULL,0,NULL
20915,471,1,1774133,30/12/2016 00:00,06/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",29/12/2017 00:00,,NULL,0,NULL
20916,471,2,1774137,30/12/2016 00:00,06/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",29/12/2017 00:00,,NULL,0,NULL
20917,472,2,1774137,30/12/2016 00:00,06/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",29/12/2017 00:00,,NULL,0,NULL
20918,472,1,1774133,30/12/2016 00:00,06/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",29/12/2017 00:00,,NULL,0,NULL
20919,473,2,1774137,30/12/2016 00:00,06/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",29/12/2017 00:00,,NULL,0,NULL
20920,473,1,1774133,30/12/2016 00:00,06/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",29/12/2017 00:00,,NULL,0,NULL
20921,474,2,1774137,30/12/2016 00:00,06/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",29/12/2017 00:00,,NULL,0,NULL
20922,474,1,1774133,30/12/2016 00:00,06/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",29/12/2017 00:00,,NULL,0,NULL
20923,475,1,2062592,30/12/2016 00:00,09/01/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",29/12/2017 00:00,,NULL,0,NULL
20924,475,2,2062644,30/12/2016 00:00,09/01/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",29/12/2017 00:00,,NULL,0,NULL
20925,476,2,704519,23/12/2016 00:00,09/01/2017 00:00,"FIANZAS DORAMA, S.A.",22/12/2017 00:00,,NULL,0,NULL
20926,476,1,704502,23/12/2016 00:00,09/01/2017 00:00,"FIANZAS DORAMA, S.A.",22/12/2017 00:00,,NULL,0,NULL
20927,477,2,2059175,23/12/2016 00:00,06/01/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",22/12/2017 00:00,,NULL,0,NULL
