Id_Contrato,Id_Presupuesto,Numero_Contrato,Nombre_Final,Importe,Porcentaje_Anticipo,Importe_Anticipo,Fecha_Firma_Contrato,Fecha_Inicio,Fecha_Termino,Id_Formato_Contrato,Id_Formato_Caratula,Id_Formato_Hoja_Estimaciones,Observaciones,Estatus,Año,Id_Contratista,Id_Supervisor_Interno,Id_Supervisor_Externo,Id_Fuente_Inversion,Fecha_Adjudicacion,Id_Modalidad,Numero_Licitacion,Leyenda_Oficial,Id_Oficio_Asignacion_Obra,Id_Numero_Contrato_Pertenece
302,269,H-1510-912-6201-H/0192/2010,PROYECTO EJECUTIVO DE AULA A DISTANCIA Y STAND DE TIRO VIRTUAL A UBICARSE EN LA ACADEMIA DE FORMACION POLICIAL LEON,146477.74,30,43943.32,21/07/2010 00:00,02/08/2010 00:00,11/09/2010 00:00,1,1,1,,EJECUCION,2010,404,,,3,21/07/2010 00:00,1,,NULL,0,NULL
303,407,A-2510-306-6101-H/0287/2010,ADECUACION DE PROYECTO EJECUTIVO DEL BLVD. TIMOTEO LOZANO TRAMO: DE JEREZ DE ANTAÑO A BLVD. FCO. VILLA LEON,957089.33,30,287126.8,20/09/2010 00:00,04/10/2010 00:00,05/03/2011 00:00,1,1,1,,EJECUCION,2010,155,,,1,20/09/2010 00:00,1,,NULL,0,NULL
304,189,A-2310-339-6703-G/0124/2010,MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE FUENTES EN VARIAS PARTES DE LA CIUDAD LEON,508080.23,30,152424.07,03/06/2010 00:00,03/06/2010 00:00,30/10/2010 00:00,1,1,1,,EJECUCION,2010,333,,,1,03/06/2010 00:00,1,,NULL,0,NULL
305,437,A-2210-338-6201-E/0314/2010,CONSTRUCCION DE BARDA PERIMETRAL EN LA ESCUELA TELESECUNDARIA 491- COL. LIBERTAD,215225.81,30,64567.74,30/09/2010 00:00,11/10/2010 00:00,06/11/2010 00:00,1,1,1,,EJECUCION,2010,421,,,1,30/09/2010 00:00,1,,NULL,0,NULL
306,443,A-2510-315-6101-H/0319/2010,PROYECTO EJECUTIVO DE MODIFICACION DE LA MICRO ESTACION BOCANEGRA Y ADECUACION DEL BLVD. PASEO DE JEREZ EN EL TRAMO: DE BLVD. ADOLFO LOPEZ MATEOS A EL BLVD. MIGUEL DE CERVANTES SAAVEDRA LEON,933795.85,30,280138.76,30/09/2010 00:00,18/10/2010 00:00,05/03/2011 00:00,1,1,1,,EJECUCION,2010,103,,,1,30/09/2010 00:00,1,,NULL,0,NULL
307,435,A-2510-315-6101-H/0312/2010,PROYECTO DE IMAGEN URBANA DEL BLVD. BICENTENARIO TRAMO: DE GLORIETA JUAN PABLO II A INSURGENTES LEON,600000.01,30,180000,30/09/2010 00:00,11/10/2010 00:00,19/02/2011 00:00,1,1,1,,EJECUCION,2010,422,,,1,30/09/2010 00:00,1,,NULL,0,NULL
308,445,A-1199-316-6502-H/0321/2010,"PROYECTO EJECUTIVO DE LA AMPLIACION PLAZA DEL MUSICO ENTRE LAS CALLES AV. PARAISOS, FRANCIA, HOLANDA, LAGO DE CHAPALA Y ARROYO MARICHES",873667.39,30,262100.22,30/09/2010 00:00,18/10/2010 00:00,05/03/2011 00:00,1,1,1,,EJECUCION,2010,273,,,1,30/09/2010 00:00,3,,NULL,0,NULL
309,438,A-1810-351-6101-D/0315/2010,REHABILITACION DE TANQUE ELEVADO EN LA COMUNIDAD DE SANTA ANA DEL CONDE LEON,362491.42,30,108747.43,30/09/2010 00:00,11/10/2010 00:00,27/11/2010 00:00,1,1,1,,EJECUCION,2010,186,,,,30/09/2010 00:00,1,,NULL,0,NULL
310,444,A-2510-315-6101-H/0320/2010,PROYECTO EJECUTIVO DE CUERPOS LATERALES (2) Y PUENTE PEATONAL (1) EN BLVD. JOSE MARIA MORELOS TRAMO: DE CALLE PASO DEL POZO A BLVD. PRISMA (DEL CAD. 4+150 AL CAD. 4+700)LEON,497532.65,30,149259.8,30/09/2010 00:00,18/10/2010 00:00,05/01/2011 00:00,1,1,1,,EJECUCION,2010,173,,,1,30/09/2010 00:00,1,,NULL,0,NULL
311,448,A-2510-315-6101-H/0323/2010,PROYECTO EJECUTIVO DE AMPLIACION BLVD. TIMOTEO LOZANO DE CALLE MAYORDOMO A BLVD. CERVANTES SAAVEDRA Y DE CERVANTES SAAVEDRA A CALLE 14 DE MAYO LEON,1373828.61,30,412148.58,04/10/2010 00:00,18/10/2010 00:00,02/04/2011 00:00,1,1,1,,EJECUCION,2010,92,,,1,04/10/2010 00:00,1,,NULL,0,NULL
312,456,A-2510-309-6101-D/0329/2010,PAVIMENTACION DE LA CALLE ALERCE TRAMO: DE CUENCA FLORIDA A CALLE URAPE COL. VALLE HERMOSO (1ERA ETAPA),271184.61,30,81355.38,08/10/2010 00:00,25/10/2010 00:00,11/12/2010 00:00,1,1,1,,EJECUCION,2010,221,,,1,08/10/2010 00:00,1,,NULL,0,NULL
313,398,A-2510-324-6502-H/0280/2010,PROYECTO MUSEOGRAFICO DE LAS IDENTIDADES LEONESAS,997699.96,30,299309.99,08/09/2010 00:00,20/09/2010 00:00,13/11/2010 00:00,1,1,1,,EJECUCION,2010,423,,,1,08/09/2010 00:00,1,,NULL,0,NULL
314,408,A-1315-336-6201-E/0288/2010,CONSTRUCCION DE ESTRUCTURA METALICA Y LAMINA PARA CUBIERTA EN LA PARTE POSTERIOR DEL TALLER DE SERVICIOS MECANICOS MUNICIPALES,1061109.25,30,318332.78,21/09/2010 00:00,04/10/2010 00:00,27/11/2010 00:00,1,1,1,,EJECUCION,2010,409,,,1,21/09/2010 00:00,1,,NULL,0,NULL
315,471,A-2510-309-6101-D/0340/2010,PAVIMENTACION DE LA CALLE ALICIA TRAMO: REFUGIO - TOPAR COL. LA ORIENTAL (1ER ETAPA),301175.22,30,90352.57,14/10/2010 00:00,25/10/2010 00:00,04/12/2010 00:00,1,1,1,,EJECUCION,2010,341,,,1,14/10/2010 00:00,1,,NULL,0,NULL
316,450,A-2510-309-6101-D/0325/2010,PAVIMENTACION DE LA CALLE URUAPAN TRAMO: COALCOMAN A PAV. EXISTENTE; Y PAVIMENTACION DE LA PRIV. ZAMORA (2/2 CUERPO SUR) TRAMO: DE ZAMORA A PAVIMENTO EXISTENTE COL. SAN AGUSTIN.,64258.92,0,0,07/10/2010 00:00,18/10/2010 00:00,06/11/2010 00:00,1,1,1,,EJECUCION,2010,68,,,1,07/10/2010 00:00,1,,NULL,0,NULL
317,468,A-2510-309-6101-D/0338/2010,PAVIMENTACION DE LA CALLE SAN JOSE DE OCA TRAMO: TIMOTEO LOZANO - SAN JOSE DE AMAZONAS COL. REFUGIO DE SAN JOSE (1ER ETAPA),220459.21,30,66137.76,14/10/2010 00:00,25/10/2010 00:00,27/11/2010 00:00,1,1,1,,EJECUCION,2010,68,,,1,14/10/2010 00:00,1,,NULL,0,NULL
318,449,A-2510-309-6101-D/0324/2010,PAVIMENTACION DE LA CALLE 2DA. PRIVADA ESPAÑITA TRAMO: DE ESPAÑITA A FONDO PRIVADA COL. BARRIO DE GUADALUPE,2407500.98,30,722250.29,07/10/2010 00:00,18/10/2010 00:00,15/01/2011 00:00,1,1,1,,EJECUCION,2010,31,,,1,07/10/2010 00:00,1,,NULL,0,NULL
319,477,A-2510-315-6101-H/0343/2010,PROYECTO EJECUTIVO DE CUERPOS LATERALES (2) Y PUENTES VEHICULARES SOBRE ARROYO EL EJIDO Y PEATONAL (1) EN BLVD. JOSE MARIA MORELOS DE CALLE ENRIQUE GONZALEZ MARTINEZ A INICIO DE CARRIL DE ACCESO A FRACC. LOS NARANJOS.,910798.71,30,273239.61,14/10/2010 00:00,01/11/2010 00:00,19/02/2011 00:00,1,1,1,,EJECUCION,2010,155,,,1,14/10/2010 00:00,1,,NULL,0,NULL
320,478,A-2510-309-6101-D/0344/2010,PAVIMENTACION DE LA CALLE RIO SAN FERNANDO TRAMO: DE CALLE AGUA MARINA A AV. CENTRAL COL. GUADALUPE (1ER ETAPA),240799.54,30,72239.86,14/10/2010 00:00,25/10/2010 00:00,04/12/2010 00:00,1,1,1,,EJECUCION,2010,417,,,1,14/10/2010 00:00,1,,NULL,0,NULL
321,489,A-2510-309-6101-D/0352/2010,PAVIMENTACION DE LA CALLE DEL PARQUE TRAMO: DE LA ALDEA A LA MORA COL. VILLAS DE LEON (1ER ETAPA),1061539.63,30,318461.89,14/10/2010 00:00,25/10/2010 00:00,18/12/2010 00:00,1,1,1,,EJECUCION,2010,417,,,1,14/10/2010 00:00,1,,NULL,0,NULL
322,452,A-2510-309-6101-D/0326/2010,PAVIMENTACION DE LA CALLE JEREZ DE LULE TRAMO: DE BLVD. DELTA  DE JEREZ A CALLE JEREZ DE ANTAÑO COL. VALLE DE JEREZ III SECC. (1RA. ETAPA),647592.7,30,194277.81,07/10/2010 00:00,25/10/2010 00:00,18/12/2010 00:00,1,1,1,,EJECUCION,2010,386,,,1,07/10/2010 00:00,1,,NULL,0,NULL
323,465,H-1910-910-6101-E/0336/2010,3A. ETAPA DE PAVIMENTACION DE LA AV. DEL AGRICULTOR TRAMO: DE CALLE CERRO DEL CUBILETE A CERRO AZUL COL. SAN ISIDRO LABRADOR.,434579.13,30,130373.74,14/10/2010 00:00,18/10/2010 00:00,15/12/2010 00:00,1,1,1,,EJECUCION,2010,221,,,7,14/10/2010 00:00,1,,NULL,0,NULL
324,463,H-1910-910-6101-E/0334/2010,PAVIMENTACION DE LA CALLE MADRE SIERRA TRAMO: DE CALLE MADRE LUCIA A MADRE TERESA COL. DIEZ DE MAYO,501559.51,30,150467.85,14/10/2010 00:00,18/10/2010 00:00,15/12/2010 00:00,1,1,1,,EJECUCION,2010,216,,,5,14/10/2010 00:00,1,,NULL,0,NULL
325,441,H-1910-910-6101-H/0317/2010,PROYECTO EJECUTIVO DE LA CALLE CONGRESO CONSTITUYENTE TRAMO: DE CALLE ATOTONILCO A ARTICULO 27 EN LA COLONIA LIBERTAD.,152502.36,0,0,30/09/2010 00:00,11/10/2010 00:00,31/12/2010 00:00,1,1,1,,EJECUCION,2010,294,,,7,30/09/2010 00:00,1,,NULL,0,NULL
326,461,H-2510-906-6902-E/0333/2010,COMANDANCIA DE SEGURIDAD PUBLICA MUNICIPAL (REHABILITACION ESTRUCTURAL) EN LA CENTRAL PONIENTE DE SEGURIDAD PUBLICA UBICADA EN LA COL. PILETAS,4099246.21,30,1229773.86,14/10/2010 00:00,18/10/2010 00:00,18/12/2010 00:00,1,1,1,,EJECUCION,2010,328,,,3,14/10/2010 00:00,1,,NULL,0,NULL
327,442,A-2510-315-6101-H/00318/2010,ADECUACION DEL PROYECTO BLVD. TIMOTEO LOZANO TRAMO: BLVD. DELTA A BLVD. ATOTONILCO; Y PROYECTO EJECUTIVO EN EL TRAMO DE BLVD. ATOTONILCO AL ARROYO DEL TAJO DE SANTA ANA LEON.,1315600.03,0,0,30/09/2010 00:00,18/10/2010 00:00,12/03/2011 00:00,1,1,1,,EJECUCION,2010,94,,,1,30/09/2010 00:00,1,,NULL,0,NULL
328,432,H-1910-910-6101-H/0309/2010,PROYECTO EJECUTIVO DE LA PAVIMENTACION DEL ACCESO A LA COL. NUEVO LEON,98539.37,0,0,30/09/2010 00:00,04/10/2010 00:00,25/12/2010 00:00,1,1,1,,EJECUCION,2010,342,,,7,30/09/2010 00:00,1,,NULL,0,NULL
329,431,H-1910-910-6101-H/0308/2010,PROYECTO EJECUTIVO DE LA CALLE TORITOS TRAMO: DE SABILA A CUENCA FLORIDA COL. VALLE HERMOSO,97420.86,0,0,30/09/2010 00:00,04/10/2010 00:00,25/12/2010 00:00,1,1,1,,EJECUCION,2010,342,,,7,30/09/2010 00:00,1,,NULL,0,NULL
330,430,H-1910-910-6101-H/0307/2010,PROYECTO EJECUTIVO DE LA CALLE CANAL DEL NORTE TRAMO: AMERICA DEL NORTE A AGUILILLA COL. LA NORTEÑA,86069.1,0,0,30/09/2010 00:00,04/10/2010 00:00,25/12/2010 00:00,1,1,1,,EJECUCION,2010,342,,,7,30/09/2010 00:00,1,,NULL,0,NULL
331,412,A-2510-318-6902-E/0291/2010,REPARACION PROVISIONAL DE VENTANAS EN CENTAL DE EMERGENCIAS 066 - LEON,31528.28,0,0,22/09/2010 00:00,23/09/2010 00:00,30/09/2010 00:00,1,1,1,,EJECUCION,2010,6,,,1,22/09/2010 00:00,1,,NULL,0,NULL
332,359,A-2510-309-6101-D/0255/2010,PAVIMENTACION DE LA CALLE AGEO TRAMO: BLVD. HILARIO MEDINA - TOPAR COL. NUEVA SANTA ROSA DE LIMA (1ER ETAPA),647857.08,30,194357.12,25/08/2010 00:00,13/09/2010 00:00,06/11/2010 00:00,1,1,1,,EJECUCION,2010,424,,,1,25/08/2010 00:00,1,,NULL,0,NULL
333,473,A-2510-309-6101-D/0341/2010,PAVIMENTACION DE LA CALLE ANDRES QUINTANA ROO Y CALLE URUAPAN TRAMO: DE CALLE PLUTARCO ELIAS CALLES A PRIMER MANDATARIO Y DE LA CALLE CONSTELACIONES A CALLE CRUZ DEL SUR COL. PRESIDENTES MEXICANOS Y COL. POPULAR ANAYA (1ER ETAPA),479311.14,30,143793.34,14/10/2010 00:00,01/11/2010 00:00,11/12/2010 00:00,1,1,1,,EJECUCION,2010,323,,,1,14/10/2010 00:00,1,,NULL,0,NULL
334,475,A-2510-309-6101-D/0342/2010,PAVIMENTACION DE LA CALLE CERRADA ESPAÑITA TRAMO: CALLE ESPAÑITA A TOPAR COL. FRACCION DEL COECILLO,359608.48,0,0,14/10/2010 00:00,01/11/2010 00:00,08/01/2011 00:00,1,1,1,,EJECUCION,2010,5,,,1,14/10/2010 00:00,1,,NULL,0,NULL
335,480,A-2510-315-6101-H/00345/2010,PROYECTO EJECUTIVO DE LAS CALLES: YANQUIS TRAMO: DE AV. NICOLAS CALVO A ORIOLES; YAQUIS TRAMO: DE ORIOLES A DODGERS; DODGERS TRAMO: DE YANQUIS A PADRES DE SAN DIEGO; PADRES DE SAN DIEGO TRAMO: DE DODGERS A ORIOLES Y ORIOLES TRAMO: DE YANQUIS A PADRES DE SAN DIEGO COL. DEPORTIVA II,295866.94,30,88760.08,14/10/2010 00:00,01/11/2010 00:00,22/01/2011 00:00,1,1,1,,EJECUCION,2010,253,,,1,14/10/2010 00:00,1,,NULL,0,NULL
336,481,A-2510-315-6101-H/00346/2010,TRAMITE PARA PERMISOS DE OBRA EN EL PARQUE LINEAL DEL CANAL SARDANETA TRAMO: IBARRILLA - PARQUE METROPOLITANO LEON.,165989.84,30,49796.95,14/10/2010 00:00,01/11/2010 00:00,29/01/2011 00:00,1,1,1,,EJECUCION,2010,425,,,1,14/10/2010 00:00,1,,NULL,0,NULL
337,486,A-1195-314-6101-E/0349/2010,ADECUACION DE OFICINAS DE PRESUPUESTOS PARTICIPATIVOS PALACIO MUNICIPAL ZONA CENTRO,136382.26,0,0,14/10/2010 00:00,01/11/2010 00:00,04/12/2010 00:00,1,1,1,,EJECUCION,2010,43,,,1,14/10/2010 00:00,1,,NULL,0,NULL
338,488,A-2510-309-6101-D/0351/2010,PAVIMENTACION DE LA CALLE RAFAEL RANGEL TRAMO: CALLE JOAQUIN OBREGON GONZALEZ A CALLE ANTONIO TORRES GOMEZ COL. SAN JOSE DEL CONSUELO SEGUNDA SECCION (1ER ETAPA),330797.06,30,99239.12,14/10/2010 00:00,25/10/2010 00:00,11/12/2010 00:00,1,1,1,,EJECUCION,2010,199,,,1,14/10/2010 00:00,1,,NULL,0,NULL
339,499,A-2510-309-6101-D/0358/2010,PAVIMENTACION DE LA CALLE JICAMA TRAMO: DE CALLE AGUACATE A TOPAR CON AREA DE DONACION COL. LAS MANDARINAS,1038121.67,30,311436.5,20/10/2010 00:00,01/11/2010 00:00,25/12/2010 00:00,1,1,1,,EJECUCION,2010,427,,,1,20/10/2010 00:00,1,,NULL,0,NULL
340,514,A-2110-304-6101-E/0371/2010,INTERVENCION DE FACHADAS EN LA CALLE MADERO (SECTOR 3) TRAMO: DE CALLE LIBERTAD A GANTE CENTRO HISTORICO LEON.,512465.94,30,153739.78,25/10/2010 00:00,08/11/2010 00:00,01/01/2011 00:00,1,1,1,,EJECUCION,2010,426,,,1,25/10/2010 00:00,1,,NULL,0,NULL
341,506,A-2510-309-6101-D/0364/2010,PAVIMENTACION DE LA CALLE MADRE MAURA TRAMO: CERRO DEL SOYATE - MADRE TIERRA COL. DIEZ DE MAYO,764726.22,30,229417.87,25/10/2010 00:00,08/11/2010 00:00,15/01/2011 00:00,1,1,1,,EJECUCION,2010,312,,,1,25/10/2010 00:00,1,,NULL,0,NULL
342,530,A-2110-302-6101-D/0387/2010,PAVIMENTACION E INSTALACIONES ELECTRICAS DE LA BAHIA EN CALLE FRANCIA TRAMO: HOLANDA - LAGO DE CHAPALA LEON,2420557.5,30,726167.25,29/10/2010 00:00,01/11/2010 00:00,31/12/2010 00:00,1,1,1,,EJECUCION,2010,57,,,1,29/10/2010 00:00,1,,NULL,0,NULL
343,522,A-1195-314-6101-D/0379/2010,CONSTRUCCION DE PUENTE PEATONAL SOBRE EL RIO DE LOS GOMEZ Y CALLE VERTIENTE DEL RIO COL. LA ESCONDIDA LEON,2382875.86,30,714862.76,28/10/2010 00:00,15/11/2010 00:00,26/02/2011 00:00,1,1,1,,EJECUCION,2010,214,,,1,28/10/2010 00:00,1,,NULL,0,NULL
344,512,A-2510-309-6101-D/0369/2010,PAVIMENTACION DE LA CALLE FRESNO TRAMO: DE CALLE ARCE A PALMERIN COL. ARBOLEDAS DE INFONAVIT,267304.6,30,80191.38,25/10/2010 00:00,08/11/2010 00:00,18/12/2010 00:00,1,1,1,,EJECUCION,2010,428,,,1,25/10/2010 00:00,1,,NULL,0,NULL
345,504,A-2510-315-6101-H/0362/2010,ESTUDIO DE INGENIERIA DE TRANSITO Y EVALUACION SOCIOECONOMICA PARA LA DETERMINACION DE LA FACTIBILIDAD DEL EJE METROPOLITANO PAR VIAL BLVD. DELTA Y CALLE OMEGA PARA EL TRAMO: BLVD. AEROPUERTO A BLVD. TIMOTEO LOZANO LEON.,560016.69,30,168005.01,25/10/2010 00:00,08/11/2010 00:00,05/03/2011 00:00,1,1,1,,EJECUCION,2010,261,,,1,25/10/2010 00:00,1,,NULL,0,NULL
346,503,A-2510-315-6101-H/0361/2010,ESTUDIO DE INGENIERIA DE TRANSITO Y EVALUACION SOCIOECONOMICA PARA LA DETERMINACION DE LA FACTIBILIDAD DEL EJE METROPOLITANO PARA EL BLVD. TIMOTEO LOZANO TRAMO: DEL TAJO DE SANTA ANA A BLVD. SANTA CROCCE LEON.,868773.62,30,260632.09,25/10/2010 00:00,08/11/2010 00:00,26/02/2011 00:00,1,1,1,,EJECUCION,2010,261,,,1,25/10/2010 00:00,1,,NULL,0,NULL
347,527,A-2510-313-6301-D/0384/2010,CONSTRUCCION DE BANQUETAS EN CALLE VATICANO PARA CEBETIS 225 TRAMO: LEON XIII A TOPAR CON PAVIMENTO EXISTENTE LEON,66462.27,0,0,28/10/2010 00:00,08/11/2010 00:00,27/11/2010 00:00,1,1,1,,EJECUCION,2010,219,,,1,28/10/2010 00:00,1,,NULL,0,NULL
348,570,C-2510-601-6101-D/0410/2010,"REFORZAMIENTO DE LOS TALUDES EN EL ARROYO LA TINAJA, LEON.",793296.98,50,396648.49,04/11/2010 00:00,15/11/2010 00:00,08/01/2011 00:00,1,1,1,,EJECUCION,2010,17,,,10,04/11/2010 00:00,1,,NULL,0,NULL
349,521,A-2110-304-6101-E/0378/2010,INTERVENCION DE FACHADAS EN LA PLAZA PRINCIPAL Y CALLE HIDALGO TRAMO: DE PORTAL PADILLA A CALLE ALVARO OBREGON CENTRO HISTORICO.,41986.3,0,0,28/10/2010 00:00,01/11/2010 00:00,08/11/2010 00:00,1,1,1,,EJECUCION,2010,237,,,1,28/10/2010 00:00,1,,NULL,0,NULL
350,529,A-2210-338-6201-E/0386/2010,CONSTRUCCION DE MURO PERIMETRAL EN LA ESCUELA PRIM. RURAL FEDERAL NUEVA CREACION LOMAS DE LOS SAUCES LEON,155547.38,0,0,28/10/2010 00:00,08/11/2010 00:00,01/01/2011 00:00,1,1,1,,EJECUCION,2010,5,,,1,28/10/2010 00:00,1,,NULL,0,NULL
351,528,A-2210-338-6201-E/0385/2010,CONSTRUCCION DE MURO PERIMETRAL EN KINDER SANTA MARIA DE CEMENTOS LEON,346088.85,0,0,28/10/2010 00:00,15/11/2010 00:00,08/01/2011 00:00,1,1,1,,EJECUCION,2010,5,,,1,28/10/2010 00:00,1,,NULL,0,NULL
352,505,A-2110-304-6101-H/0363/2010,"PROYECTO EJECUTIVO RUTA DEL PEATON SAN JUAN - SAN FRANCISCO - POLIFORUM TRAMO: 1) PLAZA SAN FRANCISCO, 2) PLAZA SAN JUAN, 3) CALLE FRAY DANIEL MIRELES - CALLE (PEATONAL) TRAMO: SAN CAYETANO - SAN JUAN; CALLE SAN JUAN TRAMO: FRAY DANIEL MIRELES BOSQUE Y CALLE BOSQUE TRAMO: DE SAN JUAN A TOPAR, 4) CORREDOR LOPEZ MATEOS EN EL TRAMO HILARIO MEDINA A VASCO DE QUIROGA, 5) SAN CAYETANO TRAMO: HEROES DE LA INDEPENDENCIA - FRAY DANIEL MIRELES Y HEROES DE LA INDEPENDENCIA TRAMO: SAN CAYETANO - TAXCO, 6) CALLE TAXCO TRAMO: DE INDEPENDENCIA A LA CALLE LA LUZ, 7) CALLE ACAPULCO TRAMO: SAN JUAN - BOSQUE Y 8) HEROES DE LA INDEPENDENCIA TRAMO: TAXCO - HILARIO MEDINA.",2377157.1,30,713147.13,25/10/2010 00:00,08/11/2010 00:00,18/06/2011 00:00,1,1,1,,EJECUCION,2010,430,,,1,25/10/2010 00:00,1,,NULL,0,NULL
353,507,A-2510-309-6101-D/0365/2010,PAVIMENTACION DE LA CALLE GERANIOS TRAMO: DE BLVD. SAN JUAN JOSE TORRES LANDA - BLVD. GONZALEZ BOCANEGRA COL. JARDINES DE JEREZ,576208.91,30,172862.67,25/10/2010 00:00,08/11/2010 00:00,20/02/2011 00:00,1,1,1,,EJECUCION,2010,427,,,1,25/10/2010 00:00,1,,NULL,0,NULL
354,510,A-2510-309-6101-D/0367/2010,PAVIMENTACION DE LA CALLE COSTA AZUL TRAMO: PAQUISTAN A PAVIMENTO EXISTENTE COL. EL MAUREL,186936.93,30,56081.08,25/10/2010 00:00,08/11/2010 00:00,04/12/2010 00:00,1,1,1,,EJECUCION,2010,429,,,1,25/10/2010 00:00,1,,NULL,0,NULL
355,511,A-2510-309-6101-D/0368/2010,PAVIMENTACION DE LA CALLE ERRO DE LOS MILAGROS TRAMO: DE CALLE CERRO DEL CUBO A CALLE CERRO DE LOS MILAGROS COL. ARBOLEDAS DE LOS CASTILLOS.,395689.02,30,118706.71,25/10/2010 00:00,08/11/2010 00:00,01/01/2011 00:00,1,1,1,,EJECUCION,2010,429,,,1,25/10/2010 00:00,1,,NULL,0,NULL
356,509,A-2510-309-6101-D/0366/2010,PAVIMENTACION DE LA CALLE JEREZ DEL DORADO TRAMO: JEREZ DE LA FRONTERA A CALLE CARTAGENA COL. VALLE DE JEREZ,413309.83,30,123992.95,25/10/2010 00:00,08/11/2010 00:00,01/01/2011 00:00,1,1,1,,EJECUCION,2010,385,,,1,25/10/2010 00:00,1,,NULL,0,NULL
357,520,A-2510-309-6101-D/0377/2010,PAVIMENTACION DE LA CALLE SANTO TOMAS DE AQUINO TRAMO: DE LA CALLE ANTONIO TORRES GOMEZ A BLVD. TELLEZ CRUCES COL. SAN JOSE DEL CONSUELO,554814.93,30,166444.48,28/10/2010 00:00,15/11/2010 00:00,08/01/2011 00:00,1,1,1,,EJECUCION,2010,399,,,1,28/10/2010 00:00,1,,NULL,0,NULL
358,523,A-2510-309-6101-D/0380/2010,PAVIMENTACION DE LA CALLE 2DA PRIVADA BUENOS AIRES ORIENTE TRAMO: DE BUENOS AIRES A TOPAR COL. SAN NICOLAS,186045.09,30,55813.53,28/10/2010 00:00,15/11/2010 00:00,08/01/2011 00:00,1,1,1,,EJECUCION,2010,365,,,1,28/10/2010 00:00,1,,NULL,0,NULL
359,524,A-2510-309-6101-D/0381/2010,PAVIMENTACION DE LA CALLE AMORES TRAMO: DE CALLE ARENA A BLVD. VENUSTIANO CARRANZA COL. SAN MIGUEL,159586.9,30,47876.07,28/10/2010 00:00,15/11/2010 00:00,01/01/2011 00:00,1,1,1,,EJECUCION,2010,365,,,1,28/10/2010 00:00,1,,NULL,0,NULL
360,544,A-2110-304-6101-E/0395/2010,INTERVENCION DE FACHADAS EN LA CALLE MADERO (SECTOR 6 Y 7) TRAMO: DE MALECON DEL RIO A LA CALLE 13 DE SEPTIEMBRE CENTRO,681214.28,30,204364.28,03/11/2010 00:00,15/11/2010 00:00,04/12/2010 00:00,1,1,1,,EJECUCION,2010,310,,,1,03/11/2010 00:00,1,,NULL,0,NULL
361,555,A-2510-309-6101-D/0401/2010,PAVIMENTACION DE LA CALLE OLMO TRAMO: CALLE FRESNO A CALLE ROBLE COL. ARBOLEDAS DE INFONAVIT,252640.31,30,75792.09,04/11/2010 00:00,22/11/2010 00:00,01/01/2011 00:00,1,1,1,,EJECUCION,2010,428,,,1,04/11/2010 00:00,1,,NULL,0,NULL
362,460,A-2110-304-6101-E/0332/2010,RESTAURACION DE FACHADAS EN LA CALLE MADERO (SECTOR 4) TRAMO: 15 DE SEPTIEMBRE - LIBERTAD CENTRO HISTORICO LEON,589559.95,30,176867.99,13/10/2010 00:00,25/10/2010 00:00,20/11/2010 00:00,1,1,1,,EJECUCION,2010,31,,,1,13/10/2010 00:00,1,,NULL,0,NULL
363,467,A-2510-309-6101-D/0337/2010,PAVIMENTACION DE LA CALLE JEREZ DE GERA TRAMO: JEREZ DE BESAYA A JEREZ DE MENORCA COL. VALLE DE JEREZ II SECC. (1ER ETAPA),1151890.96,30,345567.29,14/10/2010 00:00,25/10/2010 00:00,18/12/2010 00:00,1,1,1,,EJECUCION,2010,385,,,1,14/10/2010 00:00,1,,NULL,0,NULL
364,485,A-1195-314-6101-D/0348/2010,SUMINISTRO E INSTALACION DE 4 TOPES EN LA COLONIA JARDINES DE SAN PEDRO LEON,10841.97,0,0,14/10/2010 00:00,01/11/2010 00:00,06/11/2010 00:00,1,1,1,,EJECUCION,2010,401,,,1,14/10/2010 00:00,1,,NULL,0,NULL
365,482,A-2510-322-6501-H/0347/2010,ESTUDIO DE MECANICA DE SUELOS PARA LAS INTERSECCIONES A DESNIVEL DEL BLVD. JOSE MARIA MORELOS CON BLVD. INSURGENTES Y BLVD. SAN JUAN BOSCO LEON.,535121.44,0,0,14/10/2010 00:00,25/10/2010 00:00,31/12/2010 00:00,1,1,1,,EJECUCION,2010,271,,,1,14/10/2010 00:00,1,,NULL,0,NULL
366,487,A-2210-338-6201-E/0350/2010,AULAS U2C EN SECUNDARIA GENERAL 17 SOR JUANA INES DE LA CRUZ BLVD. EPSILON # 1105 LEON,768517.27,30,230555.18,14/10/2010 00:00,01/11/2010 00:00,22/01/2011 00:00,1,1,1,,EJECUCION,2010,8,,,1,14/10/2010 00:00,1,,NULL,0,NULL
367,541,A-2610-355-6201-E/0393/2010,CONSTRUCCION DE ALBERGUE CANINO EN CENTRO DE CONTROL Y RESCATE ANIMAL LEON,105494.72,0,0,01/11/2010 00:00,08/11/2010 00:00,11/12/2010 00:00,1,1,1,,EJECUCION,2010,289,,,1,01/11/2010 00:00,1,,NULL,0,NULL
