Id_Capitulo,Clave,Descripcion,Importe
2382,1,1 CONCEPTOS,10810.03
2383,1,1 CONCEPTOS,1356.3
2384,1,1 CONCEPTOS,5621.9
2385,1,1 CONCEPTOS,10837.45
2386,1,1 CONCEPTOS,15528.16
2387,1,1 CONCEPTOS,13895.89
2388,1,1 CONCEPTOS,23969.95
2389,1,1 CONCEPTOS,9614.98
2390,1,1 CONCEPTOS,1356.3
2391,1,1 CONCEPTOS,5621.9
2392,1,1 CONCEPTOS,7469.81
2393,1,1 CONCEPTOS,6950.81
2394,1,1 CONCEPTOS,12911.95
2395,1,1 CONCEPTOS,23969.95
2396,1,1 CONCEPTOS,41293.92
2397,1,1 CONCEPTOS,99919.62
2398,1,1 CONCEPTOS,63759.06
2399,1,1 CONCEPTOS,12252.76
2400,1,1 CONCEPTOS,45048.54
2401,1,1 CONCEPTOS,176106.4
2402,1,1 CONCEPTOS,29126.52
2403,1,1 Conceptos,314912.21
2404,1,1 CONCEPTOS,325953.65
2405,1,1 CONCEPTOS,487951.76
2406,1,CONCEPTOS,0
2408,1,1 CONCEPTOS,170833.38
2409,1,1 CONCEPTOS,355328.7
2410,1,1 CONCEPTOS,361104.41
2411,1,CONCEPTOS,0
2412,1,CONCEPTOS,0
2413,1,CONCEPTOS,0
2414,1,CONCEPTOS,0
2415,1,CONCEPTOS,0
2416,1,CONCEPTOS,0
2417,1,1 CONCEPTOS,13954.24
2418,1,1 CONCEPTOS,118638.09
2419,1,1 CONCEPTOS,254085.36
2420,1,1 CONCEPTOS,61208.55
2421,1,1 CONCEPTOS,12537.03
2422,1,1 CONCEPTOS,114424.57
2423,1,1 CONCEPTOS,22983.21
2424,1,1 CONCEPTOS,11400.53
2425,1,1 CONCEPTOS,49075.67
2426,1,1 CONCEPTOS,12489.08
2427,1,1 CONCEPTOS,8749.5
2428,1,1 CONCEPTOS,32647.7
2429,1,1 CONCEPTOS,19449.54
2430,1,1 CONCEPTOS,87396.01
2431,1,1 CONCEPTOS,65946.53
2432,1,1 CONCEPTOS,6107.94
2433,1,CONCEPTOS,0
2434,1,1 1 Conceptos,106664.31
2435,1,1 1 Conceptos,75119.54
2436,1,1 1 Conceptos,89881
2437,1,1 1 Conceptos,948651.64
2438,1,1 1 Conceptos,50171.32
2439,1,1 1 Conceptos,116226.3
2440,1,1 1 Conceptos,10097.8
2441,1,CONCEPTOS,0
2442,1,1 concepto,1069514.81
2443,1,1 concepto,16195.94
2444,1,1 concepto,13869.81
2445,1,1 concepto,15407.14
2446,1,1 concepto,29817.49
2447,1,1 concepto,137023.26
2448,1,1 concepto,80717.77
2449,1,1 concepto,147991.88
2450,1,1 concepto,456108.37
2451,1,1 concepto,392039.39
2452,1,1 concepto,93897.13
2453,1,1 concepto,76770.18
2454,1,1 concepto,690355.05
2455,1,1 concepto,912570.06
2456,1,1 concepto,400519.8
2457,1,1 concepto,248263.06
2458,1,1 concepto,270362.53
2459,1,1 concepto,1008158.28
2460,1,1 concepto,27329.09
2461,1,1 concepto,58395.45
2462,1,1 concepto,27329.09
2463,1,1 concepto,58395.45
2464,1,1 concepto,12428.66
2465,1,1 concepto,28349.84
2466,1,1 concepto,195803.12
2467,1,1 concepto,138061.29
2468,1,1 concepto,21924.85
2469,1,1 concepto,8349.97
2470,1,1 concepto,7524.74
2471,1,1 concepto,26426.15
2472,1,1 concepto,157085.95
2473,1,1 concepto,47188.11
2474,1,1 concepto,13703.53
2475,1,1 concepto,9023.51
2476,1,1 concepto,72483.7
2477,1,1 concepto,8428.61
2478,1,1 concepto,5758.22
2479,1,1 concepto,15365.43
2480,1,1 concepto,337.04
2481,1,1 concepto,1167.58
2482,1,1 concepto,31982.84
2483,1,1 concepto,30025.94
2484,1,1 concepto,5698.88
2485,1,1 concepto,1139.86
2486,1,1 concepto,9465.36
2487,1,1 concepto,39598.9
2488,1,1 concepto,23499.2
2489,1,1 concepto,11631.68
2490,1,CONCEPTOS,0
2491,1,1 CONCEPTOS,551000.4
2492,1,1 CONCEPTOS,324455.25
2494,1,1 CONCEPTOS,284956.35
2495,1,1 CONCEPTOS,125550.08
2496,1,1 CONCEPTOS,515376.5
2497,1,1 CONCEPTOS,491381.78
2498,1,CONCEPTOS,0
2499,1,1 CONCEPTOS,538877.85
2500,1,1 CONCEPTOS,155174.25
2502,1,CONCEPTOS,0
2503,1,CONCEPTOS,0
2504,1,CONCEPTOS,0
2505,1,CONCEPTOS,0
2506,1,CONCEPTOS,0
2507,1,CONCEPTOS,0
2508,1,54 AJUSTE DE COSTOS (ESCALATORIA),0
2509,1,CONCEPTOS,0
2510,1,CONCEPTOS,0
2511,1,CONCEPTOS,0
2512,1,CONCEPTOS,0
2513,1,CONCEPTOS,0
2514,1,CONCEPTOS,0
2515,1,1 CONCEPTOS,112065.57
2516,1,1 CONCEPTOS,222757.89
2517,1,1 CONCEPTOS,136183.41
2518,1,1 CONCEPTOS,1506.72
2519,1,1 CONCEPTOS,59501.3
2520,1,1 CONCEPTOS,16825.95
2521,1,1 CONCEPTOS,67024.05
2522,1,1 CONCEPTOS,141737.58
2523,1,1 CONCEPTOS,87228.71
2524,1,1 CONCEPTOS,4528.65
2525,1,1 CONCEPTOS,10775.44
2526,1,1 CONCEPTOS,27886.01
2527,1,1 CONCEPTOS,9105.14
2528,1,1 CONCEPTOS,40176.58
2529,1,1 CONCEPTOS,29908.95
2530,1,1 CONCEPTOS,67742.18
2531,1,1 CONCEPTOS,207120.64
2532,1,1 CONCEPTOS,153698.1
2533,1,1 CONCEPTOS,100081.52
2534,1,1 CONCEPTOS,118318.24
2535,1,1 CONCEPTOS,18340.9
2536,1,1 CONCEPTOS,959.88
2537,1,CONCEPTOS,0
2538,1,1 CONCEPTOS,47443.77
2539,1,1 CONCEPTOS,117549.29
2540,1,1 CONCEPTOS,102018.22
2541,1,1 CONCEPTOS,17735.66
2542,1,1 CONCEPTOS,295683.45
2543,1,1 CONCEPTOS,2437.28
2544,1,1 CONCEPTOS,121233.94
2545,1,1 CONCEPTOS,48895.44
2546,1,1 CONCEPTOS,12644.02
2547,1,1 CONCEPTOS,83401.13
2548,1,1 CONCEPTOS,838
2549,1,1 CONCEPTOS,27726.65
2550,1,1 CONCEPTOS,73277.36
2551,1,1 CONCEPTOS,19179.42
2552,1,1 CONCEPTOS,35138.15
2553,1,1 CONCEPTOS,729.26
2554,1,1 CONCEPTOS,4632.31
2555,1,1 CONCEPTOS,78739.57
2556,1,1 CONCEPTOS,37004.17
2557,1,1 CONCEPTOS,15441.14
2558,1,1 CONCEPTOS,329.12
2559,1,1 CONCEPTOS,9967.76
2560,1,1 CONCEPTOS,70365.33
2561,1,1 CONCEPTOS,26811.33
2562,1,1 CONCEPTOS,32079.86
2563,1,1 CONCEPTOS,557.6
2564,1,1 CONCEPTOS,14927.02
2565,1,1 CONCEPTOS,12952.27
2566,1,1 CONCEPTOS,74365.39
2567,1,1 Conceptos,141316.6
2568,1,1 Conceptos,112724.37
2569,1,1 Conceptos,147326.53
2570,1,1 Conceptos,880535.54
2571,1,1 Conceptos,52168.31
2572,1,1 Conceptos,82170.99
2573,1,1 Conceptos,10317.75
2574,1,CONCEPTOS,0
2575,1,1 CONCEPTOS,112065.57
2576,1,1 CONCEPTOS,222757.89
2577,1,1 CONCEPTOS,136183.41
2578,1,1 CONCEPTOS,1506.72
2579,1,1 CONCEPTOS,59501.3
2580,1,1 CONCEPTOS,16825.95
2581,1,1 CONCEPTOS,67024.05
2582,1,1 CONCEPTOS,141737.58
2583,1,1 CONCEPTOS,87228.71
2584,1,1 CONCEPTOS,4528.65
2585,1,1 CONCEPTOS,10775.44
2586,1,1 CONCEPTOS,27886.01
2587,1,1 CONCEPTOS,9105.14
2588,1,1 CONCEPTOS,40176.58
2589,1,1 CONCEPTOS,29908.95
2590,1,1 CONCEPTOS,67742.18
2591,1,1 CONCEPTOS,207120.64
2592,1,1 CONCEPTOS,153698.1
2593,1,1 CONCEPTOS,100081.52
2594,1,1 CONCEPTOS,118318.24
2595,1,1 CONCEPTOS,18340.9
2596,1,1 CONCEPTOS,959.88
2597,1,1 Concepto,13388.82
2598,1,1 Concepto,1356.3
2599,1,1 Concepto,5621.9
2600,1,1 Concepto,23948.61
2601,1,1 Concepto,29295.35
2602,1,1 Concepto,13543.57
2603,1,1 Concepto,25021.87
2604,1,1 Conceptos,7206.27
2605,1,1 Conceptos,1356.3
2606,1,1 Conceptos,5621.9
2607,1,1 Conceptos,12089.27
2608,1,1 Conceptos,14074.99
2609,1,1 Conceptos,10544.18
2610,1,1 Conceptos,23969.95
2611,1,1 Concepto,11820.44
2612,1,1 Concepto,1356.3
2613,1,1 Concepto,5621.9
2614,1,1 Concepto,21868.34
2615,1,1 Concepto,25978.3
2616,1,1 Concepto,12679.28
2617,1,1 Concepto,25021.87
2618,1,1 Conceptos,14244.19
2619,1,1 Conceptos,1356.3
2620,1,1 Conceptos,5621.9
2621,1,1 Conceptos,23948.61
2622,1,1 Conceptos,29295.35
2623,1,1 Conceptos,13762.5
2624,1,1 Conceptos,23969.95
2657,1,1 CONCEPTOS,18459.7
2658,1,1 CONCEPTOS,48061.93
2659,1,1 CONCEPTOS,28156.54
2660,1,1 CONCEPTOS,43143.62
2661,1,1 CONCEPTOS,76195.41
2662,1,1 CONCEPTOS,11709.45
2663,1,1 CONCEPTOS,7994.28
2664,1,1 CONCEPTOS,27576.42
2665,1,1 CONCEPTOS,41923.65
2666,1,1 CONCEPTOS,21309.74
2667,1,1 CONCEPTOS,69884.24
2668,1,1 CONCEPTOS,73.25
2669,1,1 CONCEPTOS,252.43
2670,1,1 CONCEPTOS,306.93
2671,1,1 CONCEPTOS,479.13
2672,1,1 CONCEPTOS,4157.15
2673,1,1 CONCEPTOS,5887.21
2674,1,1 CONCEPTOS,13718.16
2675,1,1 CONCEPTOS,15754.97
2676,1,1 CONCEPTOS,40525.52
2677,1,1 CONCEPTOS,17172.88
2678,1,1 CONCEPTOS,84669.04
2679,1,1 CONCEPTOS,179886.3
2680,1,1 CONCEPTOS,36326.14
2681,1,1 CONCEPTOS,519733.57
2682,1,1 CONCEPTOS,2339.89
2683,1,1 CONCEPTOS,5585.39
2684,1,1 CONCEPTOS,10608.77
2685,1,1 CONCEPTOS,24837.24
2686,1,1 CONCEPTOS,179221.21
2687,1,1 CONCEPTOS,937.43
2688,1,1 CONCEPTOS,30497.92
2689,1,1 CONCEPTOS,76659.96
2690,1,1 CONCEPTOS,23762.63
2691,1,1 CONCEPTOS,16669.07
2692,1,1 CONCEPTOS,89239.28
2693,1,1 CONCEPTOS,22498.46
2694,1,1 CONCEPTOS,38598.25
2695,1,1 CONCEPTOS,1213.7
2696,1,1 CONCEPTOS,4686.12
2697,1,1 CONCEPTOS,10934.16
2698,1,1 CONCEPTOS,114502.34
2699,1,1 CONCEPTOS,58473.51
2700,1,1 CONCEPTOS,37562.82
2701,1,1 CONCEPTOS,1204.54
2702,1,1 CONCEPTOS,15146.31
2703,1,1 CONCEPTOS,100344.5
2704,1,1 CONCEPTOS,44875.05
2705,1,1 CONCEPTOS,62698.68
2706,1,1 CONCEPTOS,274.8
2707,1,1 CONCEPTOS,42495.78
2708,1,1 CONCEPTOS,133885.14
2709,1,1 CONCEPTOS,223348.33
2710,1,1 CONCEPTOS,41255.43
2711,1,1 CONCEPTOS,739222.85
2712,1,1 CONCEPTOS,20134.25
2713,1,1 CONCEPTOS,4886.04
2714,1,1 CONCEPTOS,28940.17
2715,1,1 CONCEPTOS,15166.47
2716,1,1 CONCEPTOS,30891.82
2717,1,1 CONCEPTOS,249815.04
2718,1,1 CONCEPTOS,2297.51
2719,1,1 CONCEPTOS,7289.93
2720,1,1 CONCEPTOS,15626.26
2721,1,1 CONCEPTOS,9205.16
2722,1,1 CONCEPTOS,5620.36
2723,1,1 Conceptos,142007.82
2724,1,1 Conceptos,180302.24
2725,1,1 Conceptos,84440.23
2726,1,1 Conceptos,126062.59
2727,1,1 Conceptos,3075.73
2728,1,1 Conceptos,61334.64
2729,1,1 Conceptos,202457.58
2730,1,1 Conceptos,121453.59
2731,1,1 Conceptos,57965.82
2732,1,1 Conceptos,850.6
2733,1,1 Conceptos,1601.05
2734,1,1 Conceptos,65380.89
2735,1,1 Conceptos,93955.62
2736,1,1 Conceptos,43942.32
2737,1,1 Conceptos,120679.32
2738,1,1 Conceptos,1371.04
2739,1,1 Conceptos,66171.52
2740,1,1 Conceptos,263432.89
2741,1,1 Conceptos,245512.84
2742,1,1 Conceptos,44442.23
2743,1,1 Conceptos,720160.49
2744,1,1 Conceptos,9532.43
2745,1,1 Conceptos,62390.68
2746,1,1 Conceptos,44052.18
2747,1,1 Conceptos,46979.11
2748,1,1 Conceptos,262311.17
2749,1,1 Conceptos,4702.08
2750,1,1 Conceptos,19638.74
2751,1,1 Conceptos,13702.84
2752,1,1 Conceptos,12436.3
2753,1,1 Conceptos,169416.6
2754,1,1 Conceptos,46701.47
2755,1,1 CONCEPTOS,69582.33
2756,1,1 CONCEPTOS,71031.59
2757,1,1 CONCEPTOS,27834.85
2758,1,1 CONCEPTOS,52748.66
2759,1,1 CONCEPTOS,30871.15
2760,1,1 CONCEPTOS,148374.91
2761,1,1 CONCEPTOS,51562.49
2762,1,1 CONCEPTOS,29653.69
2763,1,1 CONCEPTOS,474.97
2764,1,1 CONCEPTOS,9475.68
2765,1,1 CONCEPTOS,81818.64
2766,1,1 CONCEPTOS,17308.37
2767,1,1 CONCEPTOS,39044.49
2768,1,1 CONCEPTOS,519.84
2769,1,1 CONCEPTOS,32362.8
2770,1,1 CONCEPTOS,102145.76
2771,1,1 CONCEPTOS,144529.46
2772,1,1 CONCEPTOS,381399.56
2773,1,1 CONCEPTOS,3558.02
2774,1,1 CONCEPTOS,13601.93
2775,1,1 CONCEPTOS,8062.73
2776,1,1 CONCEPTOS,12945.02
2777,1,1 CONCEPTOS,106885.94
2778,1,1 CONCEPTOS,23265.79
2779,1,1 CONCEPTOS,3126.12
2780,1,1 CONCEPTOS,38745.88
2781,1,1 CONCEPTOS,240209.93
2782,1,1 CONCEPTOS,39135.97
2783,1,1 CONCEPTOS,267147.46
2784,1,1 CONCEPTOS,148318.57
2785,1,1 CONCEPTOS,983958.8
2786,1,1 CONCEPTOS,510108.62
2787,1,1 CONCEPTOS,454385.22
2788,1,1 CONCEPTOS,478102.22
2789,1,1 CONCEPTOS,272336.66
2790,1,1 CONCEPTOS,50672.28
2791,1,1 CONCEPTOS,58177.17
2792,1,1 CONCEPTOS,172574.04
2793,1,1 CONCEPTOS,25566.31
2794,1,1 CONCEPTOS,10725.72
2795,1,1 CONCEPTOS,2177.16
2796,1,1 CONCEPTOS,12093.32
2797,1,1 CONCEPTOS,40830.79
2798,1,1 CONCEPTOS,123536
2799,1,1 CONCEPTOS,18799.86
2800,1,1 CONCEPTOS,9346.23
2801,1,1 CONCEPTOS,11437.81
2802,1,1 CONCEPTOS,10080.46
2803,1,1 CONCEPTOS,11028.7
2804,1,1 CONCEPTOS,393732.1
2805,1,1 CONCEPTOS,92150.79
2806,1,1 CONCEPTOS,45719.11
2807,1,1 CONCEPTOS,25983.65
2808,1,1 CONCEPTOS,49851.29
2809,1,1 CONCEPTOS,66737.4
2810,1,1 CONCEPTOS,19024.84
2811,1,1 CONCEPTOS,7296.59
2812,1,1 CONCEPTOS,33007.87
2813,1,1 CONCEPTOS,4251.98
2814,1,1 CONCEPTOS,11464.13
2815,1,1 CONCEPTOS,1747.33
2816,1,1 CONCEPTOS,7013.67
2817,1,1 CONCEPTOS,6160.51
2818,1,1 CONCEPTOS,13668.17
2819,1,1 CONCEPTOS,11361.2
2820,1,1 CONCEPTOS,2733.49
2821,1,1 CONCEPTOS,6925.93
2822,1,1 CONCEPTOS,43318.13
2823,1,1 CONCEPTOS,10330.4
2824,1,1 CONCEPTOS,171954.88
2825,1,1 CONCEPTOS,10330.4
2826,1,1 CONCEPTOS,180907.83
2827,1,1 CONCEPTOS,1060.82
2828,1,1 CONCEPTOS,5384.89
2829,1,1 CONCEPTOS,2462.08
2830,1,1 CONCEPTOS,14420.77
2831,1,1 CONCEPTOS,4370.87
2832,1,1 CONCEPTOS,5527.17
2833,1,1 CONCEPTOS,2408.44
2834,1,1 CONCEPTOS,9301.4
2835,1,1 CONCEPTOS,4280.77
2836,1,1 CONCEPTOS,13227.61
2837,1,1 CONCEPTOS,15428.45
2838,1,1 CONCEPTOS,20647.24
2839,1,1 CONCEPTOS,3024.49
2840,1,1 CONCEPTOS,15807.67
2841,1,1 CONCEPTOS,163153.8
2842,1,1 CONCEPTOS,62249.13
2843,1,1 CONCEPTOS,82561.41
2844,1,1 CONCEPTOS,219936.97
2845,1,1 CONCEPTOS,97546.2
2846,1,1 CONCEPTOS,81776.85
2847,1,1 Conceptos,108515.1
2848,1,1 Conceptos,78892.93
2849,1,1 Conceptos,104245.74
2850,1,1 Conceptos,967916.46
2851,1,1 Conceptos,20572.77
2852,1,1 Conceptos,140921.86
2853,1,1 Conceptos,9490.95
2854,1,1 Conceptos,134023.42
2855,1,1 Conceptos,104769.36
2856,1,1 Conceptos,142165
2857,1,1 Conceptos,871260.85
2858,1,1 Conceptos,91725.47
2859,1,1 Conceptos,77332.03
2860,1,1 Conceptos,10354.67
2861,1,1 Conceptos,148349.82
2862,1,1 Conceptos,119637.93
2863,1,1 Conceptos,163098.47
2864,1,1 Conceptos,862988.62
2865,1,1 Conceptos,94569.32
2866,1,1 Conceptos,67205.91
2867,1,1 Conceptos,10599.61
2868,1,1 Conceptos,97824.1
2869,1,1 Conceptos,64538.33
2870,1,1 Conceptos,96307.4
2871,1,1 Conceptos,981912.62
2872,1,1 Conceptos,51154.68
2873,1,1 Conceptos,124169.5
2874,1,1 Conceptos,10315.41
2875,1,1 Conceptos,117012.86
2876,1,1 Conceptos,85365.65
2877,1,1 Conceptos,102757.97
2878,1,1 Conceptos,957493.71
2879,1,1 Conceptos,52346.43
2880,1,1 Conceptos,111890.88
2881,1,1 Conceptos,10341.08
2882,1,1 Conceptos,134367.32
2883,1,1 Conceptos,108227.44
2884,1,1 Conceptos,141797.09
2885,1,1 Conceptos,807802.5
2886,1,1 Conceptos,48218.45
2887,1,1 Conceptos,72631.41
2888,1,1 Conceptos,9566.31
2889,1,1 Conceptos,66286.83
2890,1,1 Conceptos,54380.16
2891,1,1 Conceptos,74200.37
2892,1,1 Conceptos,365411.37
2893,1,1 Conceptos,29881.46
2894,1,1 Conceptos,28029.44
2895,1,1 Conceptos,4493.71
2896,1,1 Conceptos,5577.11
2897,1,1 Conceptos,119063.56
2898,1,1 Conceptos,234426.74
2899,1,1 Conceptos,116086.97
2900,1,1 Conceptos,154090.26
2901,1,1 Conceptos,57038.07
2902,1,1 Conceptos,87854.03
2903,1,1 Conceptos,13919.09
2904,1,1 CONCEPTOS,65989.26
2905,1,1 CONCEPTOS,17134.18
2906,1,1 CONCEPTOS,8927.15
2907,1,1 CONCEPTOS,2665.74
2908,1,1 CONCEPTOS,7810.26
2909,1,1 CONCEPTOS,19749.42
2910,1,1 CONCEPTOS,8193.47
2911,1,1 Conceptos,724121.71
2912,1,1 PRIMER INFORME: DIAGNOSTICO.,5123406.91
2912,2,2 SEGUNDO INFORME: PRONOSTICO.,2967617.83
2912,3,3 TERCER INFORME: PLANTEAMIENTO DE ALTERNATIVAS.,875886.15
2912,4,4 CUARTO INFORME: SOCIALIZACIÓN.,950013.14
2912,5,5 QUINTO INFORME: PRIORIZACIÓN DE ALTERNATIVAS.,659827.7
2912,6,6 SEXTO INFORME - PROPUESTA PIMUS.,2791347.81
2913,1,1 SEPTIMO INFORME - EVALUACION DEL PIMUS.,3052337.69
2913,2,2 OCTAVO INFORME: PROGRAMA DE IMPLEMENTACIÓN.,1970859.05
2914,1,CONCEPTO,0
2915,1,CONCEPTO,0
2916,1,CONCEPTOS,0
2917,1,CONCEPTOS,0
2918,1,CONCEPTOS,0
2919,1,CONCEPTOS,0
2920,1,CONCEPTOS,0
2921,1,CONCEPTOS,0
2922,1,CONCEPTOS,0
2923,1,CONCEPTOS,0
2924,1,CONCEPTOS,0
2925,1,1 Conceptos,7206.27
2926,1,1 Conceptos,1356.3
2927,1,1 Conceptos,5621.9
2928,1,1 Conceptos,12089.27
2929,1,1 Conceptos,14074.99
2930,1,1 Conceptos,10544.18
2931,1,1 Conceptos,23969.95
2932,1,1 1 Conceptos,11820.44
2933,1,1 1 Conceptos,1356.3
2934,1,1 1 Conceptos,5621.9
2935,1,1 1 Conceptos,21868.34
2936,1,1 1 Conceptos,25978.3
2937,1,1 1 Conceptos,12679.28
2938,1,1 1 Conceptos,23969.95
2939,1,1 CONCEPTOS,13388.82
2940,1,1 CONCEPTOS,1356.3
2941,1,1 CONCEPTOS,5621.9
2942,1,1 CONCEPTOS,23948.61
2943,1,1 CONCEPTOS,29295.35
2944,1,1 CONCEPTOS,13543.57
2945,1,1 CONCEPTOS,23969.95
2946,1,1 CONCEPTOS,187288.17
2947,1,1 CONCEPTOS,235983.44
2948,1,1 CONCEPTOS,7762.59
2949,1,1 1 CONCEPTOS,7995.03
2950,1,1 1 CONCEPTOS,12344.35
2951,1,1 1 CONCEPTOS,113600.28
2952,1,1 1 CONCEPTOS,18047.25
2953,1,1 1 CONCEPTOS,231437.5
2954,1,1 1 CONCEPTOS,46112.49
2955,1,1 1 CONCEPTOS,104282.07
2956,1,CONCEPTOS,0
2957,1,CONCEPTOS,0
2958,1,CONCEPTOS,0
2959,1,1 CONCEPTOS,12797.8
2960,1,1 CONCEPTOS,27723.9
2961,1,1 CONCEPTOS,12797.8
2962,1,1 CONCEPTOS,27723.9
2963,1,1 CONCEPTOS,12797.8
2964,1,1 CONCEPTOS,27723.9
2965,1,1 CONCEPTOS,12797.8
2966,1,1 CONCEPTOS,27723.9
2967,1,1 CONCEPTOS,12797.8
2968,1,1 CONCEPTOS,27723.9
2969,1,1 CONCEPTOS,12797.8
2970,1,1 CONCEPTOS,27723.9
2971,1,1 CONCEPTOS,12797.8
2972,1,1 CONCEPTOS,27723.9
2973,1,1 CONCEPTOS,12797.8
2974,1,1 CONCEPTOS,27723.9
2975,1,1 CONCEPTOS,12797.8
2976,1,1 CONCEPTOS,27723.9
2977,1,1 CONCEPTOS,12797.8
2978,1,1 CONCEPTOS,27723.9
2979,1,CONCEPTOS,0
2980,1,1 CONCEPTOS,29688.09
2981,1,1 CONCEPTOS,230610.24
2982,1,1 CONCEPTOS,5911
2983,1,1 CONCEPTOS,30379.25
2984,1,1 CONCEPTOS,111066.95
2985,1,1 CONCEPTOS,255968.79
2986,1,1 CONCEPTOS,13130.61
2987,1,1 CONCEPTOS,74581.7
2988,1,1 CONCEPTOS,12164.19
2989,1,1 CONCEPTOS,5330.66
2990,1,1 CONCEPTOS,41995.17
2991,1,1 CONCEPTOS,122859.72
2992,1,1 CONCEPTOS,5911
2993,1,1 CONCEPTOS,30379.25
2994,1,1 CONCEPTOS,152190.42
2995,1,1 CONCEPTOS,237018.13
2996,1,1 CONCEPTOS,52444.25
2997,1,1 CONCEPTOS,120237
2998,1,1 CONCEPTOS,11899.35
2999,1,1 CONCEPTOS,19880.56
3000,1,1 CONCEPTOS,5330.66
3001,1,CONCEPTOS,0
3002,1,1 CONCEPTOS,12797.8
3003,1,1 CONCEPTOS,27723.9
3004,1,1 CONCEPTOS,12797.8
3005,1,1 CONCEPTOS,27723.9
3006,1,1 CONCEPTOS,12797.8
3007,1,1 CONCEPTOS,27723.9
3008,1,1 CONCEPTOS,12797.8
3009,1,1 CONCEPTOS,27723.9
3010,1,1 CONCEPTOS,12797.8
3011,1,1 CONCEPTOS,27723.9
3012,1,1 CONCEPTOS,12797.8
3013,1,1 CONCEPTOS,27723.9
3014,1,1 CONCEPTOS,12797.8
3015,1,1 CONCEPTOS,27723.9
3016,1,1 CONCEPTOS,12797.8
3017,1,1 CONCEPTOS,27723.9
3018,1,1 CONCEPTOS,12797.8
3019,1,1 CONCEPTOS,27723.9
3020,1,1 CONCEPTOS,12797.8
3021,1,1 CONCEPTOS,27723.9
3022,1,1 CONCEPTOS,12797.8
3023,1,1 CONCEPTOS,27723.9
3024,1,1 CONCEPTOS,12797.8
3025,1,1 CONCEPTOS,27723.9
3026,1,1 CONCEPTOS,12797.8
3027,1,1 CONCEPTOS,27723.9
3028,1,1 CONCEPTOS,12797.8
3029,1,1 CONCEPTOS,27723.9
3030,1,1 CONCEPTOS,12797.8
3031,1,1 CONCEPTOS,27723.9
3032,1,1 CONCEPTOS,12797.8
3033,1,1 CONCEPTOS,27723.9
3034,1,1 CONCEPTOS,12797.8
3035,1,1 CONCEPTOS,27723.9
3036,1,CONCEPTOS,0
3037,1,CONCEPTOS,0
3038,1,CONCEPTOS,0
3039,1,CONCEPTOS,0
3040,1,1 CONCEPTOS,38596.14
3041,1,1 CONCEPTOS,78271.31
3042,1,1 CONCEPTOS,80737.89
3043,1,1 CONCEPTOS,30154.16
3044,1,1 CONCEPTOS,29278.9
3045,1,1 CONCEPTOS,18596.74
3046,1,1 CONCEPTOS,5989.19
3047,1,1 CONCEPTOS,16254.55
3048,1,1 CONCEPTOS,24582.06
3049,1,1 CONCEPTOS,59044.99
3050,1,1 CONCEPTOS,77146.46
3051,1,1 CONCEPTOS,43299.85
3052,1,1 CONCEPTOS,191026.46
3053,1,1 CONCEPTOS,25542.94
3054,1,1 CONCEPTOS,12277.47
3055,1,1 CONCEPTOS,127589.85
3056,1,1 CONCEPTOS,38566.43
3057,1,1 CONCEPTOS,40116.66
3058,1,1 CONCEPTOS,114148.7
3059,1,1 CONCEPTOS,11272.72
3060,1,1 CONCEPTOS,61497.45
3061,1,1 CONCEPTOS,2483.57
3062,1,1 CONCEPTOS,1258136.19
3063,1,1 Conceptos,188509.62
3064,1,1 Conceptos,218500.8
3065,1,1 Conceptos,81502.91
3066,1,1 Conceptos,750091.3
3067,1,1 Conceptos,160256.07
3068,1,1 Conceptos,84608.78
3069,1,1 Conceptos,153817.67
3070,1,1 Conceptos,29041.51
3071,1,1 Conceptos,69253.1
3072,1,1 Conceptos,64485.86
3073,1,1 Conceptos,58486.16
3074,1,1 Conceptos,74999.85
3075,1,1 Conceptos,224232.5
3076,1,1 Conceptos,44192.76
3077,1,1 Conceptos,38830.87
3078,1,1 Conceptos,7704.61
3079,1,1 Conceptos,1714.35
3080,1,1 Conceptos,10756.99
3081,1,1 Conceptos,24102.09
3082,1,1 Conceptos,45404.41
3083,1,1 Conceptos,4247.35
3084,1,1 Conceptos,237675.06
3085,1,1 Conceptos,279023.39
3086,1,1 Conceptos,88622.3
3087,1,1 Conceptos,2200.1
3088,1,1 Conceptos,32090.01
3089,1,1 Conceptos,23192.6
3090,1,1 Conceptos,35921.6
3091,1,1 Conceptos,1722.6
3092,1,1 Conceptos,7156.25
3093,1,1 Conceptos,77470.5
3094,1,1 CONCEPTOS,1477503.94
3095,1,1 CONCEPTOS,1656367.85
3096,1,1 CONCEPTOS,1600709.33
3097,1,1 1 CONCEPTOS,1417282.87
3098,1,1 CONCEPTOS,2198706.07
3099,1,1 Conceptos,2210947.69
3100,1,1 CONCEPTOS,1433630.39
3101,1,1 Conceptos,1840786.6
3102,1,1 CONCEPTOS,2079572.5
3103,1,1 Conceptos,5569.38
3104,1,1 Conceptos,70349.66
3105,1,1 Conceptos,13988.72
3106,1,1 Conceptos,67154.09
3107,1,1 Conceptos,1098.86
3108,1,1 Conceptos,210801.85
3109,1,1 Conceptos,132156.21
3110,1,1 Conceptos,93607.83
3111,1,1 Conceptos,65113.09
3112,1,1 Conceptos,2161.03
3113,1,1 Conceptos,47184.65
3114,1,1 Conceptos,666.07
3115,1,1 Conceptos,149287.04
3116,1,1 Conceptos,93279.64
3117,1,1 Conceptos,72282.77
