Id_Estimacion_Amortizacion_Desglose,Id_Estimacion,Id_Contrato_Ampliacion,Concepto,Importe_Contratado,Actual,Anterior,Acumulado,Por_Ejercer,Porcentaje_Anticipo,Importe_Anticipo,Actual_Amortizacion,Anterior_Amortizacion,Acumulado_Amortizacion,Por_Amortizar,Periodo,Num_Rows
0000001896,0000001688,,CONTRATO,2440129.09,949212.95,0.00,949212.95,1490916.14,30.00,732038.73,284763.89,0.00,284763.89,447274.84,2018,0
0000001897,0000001689,,CONTRATO,7990754.69,435586.97,0.00,436691.90,7554062.79,30.00,2397226.41,130676.09,0.00,131007.57,2266218.84,2018,0
0000001898,0000001689,0000000075,AMPLIACIÓN 1,1701445.31,0.00,0.00,0.00,1701445.31,30.00,510433.59,0.00,0.00,0.00,510433.59,2018,0
0000001899,0000001690,,CONTRATO,1660691.73,953887.73,0.00,1246630.08,414061.65,30.00,498207.52,286166.32,0.00,373989.02,124218.50,2018,0
0000001900,0000001691,,CONTRATO,1495205.10,1030201.75,0.00,1302234.50,192970.60,30.00,448561.53,309060.53,0.00,390670.36,57891.17,2018,0
0000001901,0000001692,,CONTRATO,1654417.57,649050.14,0.00,960149.53,694268.04,30.00,496325.27,194715.04,0.00,288044.86,208280.41,2018,0
0000001902,0000001693,,CONTRATO,1659514.62,198225.51,0.00,221311.22,1438203.40,30.00,497854.39,59467.65,0.00,66393.36,431461.03,2018,0
0000001903,0000001694,,CONTRATO,1659514.62,267817.98,0.00,489129.20,1170385.42,30.00,497854.39,80345.39,0.00,146738.75,351115.64,2018,0
0000001904,0000001695,,CONTRATO,1659514.62,770930.88,0.00,1260060.08,399454.54,30.00,497854.39,231279.26,0.00,378018.01,119836.38,2018,0
0000001905,0000001696,,CONTRATO,1659514.62,334045.03,0.00,1594105.11,65409.51,30.00,497854.39,119836.38,0.00,497854.39,0.00,2018,0
0000001906,0000001697,,CONTRATO,1659514.62,48916.09,0.00,1643021.20,16493.42,30.00,497854.39,0.00,0.00,0.00,497854.39,2018,0
0000001907,0000001698,,CONTRATO,600752.67,62977.33,0.00,297565.83,303186.84,30.00,180225.80,18893.20,0.00,89269.75,90956.05,2018,0
0000001908,0000001699,,CONTRATO,17877992.58,532911.19,0.00,2034443.11,15843549.47,30.00,5363397.77,159873.36,0.00,610332.93,4753064.84,2018,0
0000001911,0000001702,,CONTRATO,17877992.58,524281.53,0.00,2558724.64,15319267.94,30.00,5363397.77,157284.46,0.00,767617.39,4595780.38,2018,0
0000001912,0000001703,,CONTRATO,3995838.08,144023.18,0.00,144023.18,3851814.90,30.00,1198751.42,43206.95,0.00,43206.95,1155544.47,2018,0
0000001913,0000001703,0000000086,AMPLIACIÓN 1,769267.47,0.00,0.00,0.00,769267.47,30.00,230780.24,0.00,0.00,0.00,230780.24,2018,0
0000001914,0000001704,,CONTRATO,1701081.63,257421.70,0.00,1701079.78,1.85,30.00,510324.48,77227.05,0.00,510324.48,0.00,2018,0
0000001915,0000001705,,CONTRATO,3995838.08,330048.27,0.00,474071.45,3521766.63,30.00,1198751.42,99014.48,0.00,142221.43,1056529.99,2018,0
0000001916,0000001705,0000000086,AMPLIACIÓN 1,769267.47,0.00,0.00,0.00,769267.47,30.00,230780.24,0.00,0.00,0.00,230780.24,2018,0
0000001917,0000001706,,CONTRATO,8298041.43,678913.95,0.00,1091389.51,7206651.92,30.00,2489412.43,203674.19,0.00,327416.86,2161995.57,2018,0
0000001918,0000001707,,CONTRATO,1663011.25,486424.15,0.00,1342651.29,320359.96,50.00,831505.63,243212.08,0.00,671325.65,160179.98,2018,0
0000001919,0000001708,,CONTRATO,1667161.95,18975.42,0.00,18975.42,1648186.53,30.00,500148.59,5692.63,0.00,5692.63,494455.96,2018,0
0000001920,0000001709,,CONTRATO,4245661.38,345921.42,0.00,3629874.51,615786.87,30.00,1273698.41,103776.43,0.00,1088962.37,184736.04,2018,0
0000001921,0000001709,0000000005,AMPLIACIÓN 1,1704000.00,0.00,0.00,0.00,1704000.00,30.00,511200.01,0.00,0.00,0.00,511200.01,2018,0
0000001922,0000001710,,CONTRATO,4245661.38,115636.20,0.00,3745510.71,500150.67,30.00,1273698.41,34690.86,0.00,1123653.23,150045.18,2018,0
0000001923,0000001710,0000000005,AMPLIACIÓN 1,1704000.00,0.00,0.00,0.00,1704000.00,30.00,511200.01,0.00,0.00,0.00,511200.01,2018,0
0000001924,0000001711,,CONTRATO,1488090.77,265569.44,0.00,265569.44,1222521.33,30.00,446427.23,79670.83,0.00,79670.83,366756.40,2018,0
0000001925,0000001712,,CONTRATO,1488090.77,405593.39,0.00,671162.83,816927.94,30.00,446427.23,121678.02,0.00,201348.85,245078.38,2018,0
0000001926,0000001713,,CONTRATO,1488090.77,231690.19,0.00,902853.02,585237.75,30.00,446427.23,69507.06,0.00,270855.91,175571.32,2018,0
0000001927,0000001714,,CONTRATO,1488090.77,87819.59,0.00,990672.61,497418.16,30.00,446427.23,26345.88,0.00,297201.79,149225.44,2018,0
0000001928,0000001715,,CONTRATO,2176610.98,196205.33,0.00,2064643.30,111967.68,50.00,1088305.49,98102.67,0.00,1032321.67,55983.82,2018,0
0000001929,0000001715,0000000054,AMPLIACIÓN 1,319050.64,0.00,0.00,0.00,319050.64,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001930,0000001716,,CONTRATO,1488090.77,146013.67,0.00,1136686.28,351404.49,30.00,446427.23,43804.10,0.00,341005.89,105421.34,2018,0
0000001931,0000001717,,CONTRATO,439077.61,149695.39,0.00,149695.39,289382.22,30.00,131723.28,44908.62,0.00,44908.62,86814.66,2018,0
0000001932,0000001718,,CONTRATO,17877992.58,111562.36,0.00,2670287.00,15207705.58,30.00,5363397.77,33468.71,0.00,801086.10,4562311.67,2018,0
0000001933,0000001719,,CONTRATO,1480128.37,20374.98,0.00,1195268.73,284859.64,30.00,444038.51,6112.49,0.00,358580.62,85457.89,2018,0
0000001934,0000001720,,CONTRATO,470000.00,94681.80,0.00,469921.89,78.11,30.00,141000.00,28427.97,0.00,141000.00,0.00,2018,0
0000001935,0000001721,,CONTRATO,1480128.37,246661.01,0.00,1441929.74,38198.63,30.00,444038.51,85457.89,0.00,444038.51,0.00,2018,0
0000001936,0000001722,,CONTRATO,2176610.98,111967.68,0.00,2176610.98,0.00,50.00,1088305.49,55983.82,0.00,1088305.49,0.00,2018,0
0000001937,0000001722,0000000054,AMPLIACIÓN 1,319050.64,69552.07,0.00,69552.07,249498.57,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001938,0000001723,,CONTRATO,1480128.37,38197.18,0.00,1480126.92,1.45,30.00,444038.51,0.00,0.00,0.00,444038.51,2018,0
0000001939,0000001724,,CONTRATO,7622838.42,561355.71,0.00,561355.71,7061482.71,30.00,2286851.53,168406.71,0.00,168406.71,2118444.82,2018,0
0000001940,0000001725,,CONTRATO,7622838.42,424880.80,0.00,986236.51,6636601.91,30.00,2286851.53,127464.24,0.00,295870.95,1990980.58,2018,0
0000001942,0000001727,,CONTRATO,1659444.74,289222.54,0.00,1317441.34,342003.40,30.00,497833.42,86766.76,0.00,395232.40,102601.02,2018,0
0000001943,0000001728,,CONTRATO,1163475.22,148215.54,0.00,1163474.98,0.24,30.00,349042.56,44464.74,0.00,349042.56,0.00,2018,0
0000001944,0000001729,,CONTRATO,1508245.66,377744.84,0.00,377744.84,1130500.82,30.00,452473.69,113323.45,0.00,113323.45,339150.24,2018,0
0000001947,0000001732,,CONTRATO,1508245.66,643087.21,0.00,1020832.05,487413.61,30.00,452473.69,192926.16,0.00,306249.61,146224.08,2018,0
0000001951,0000001735,,CONTRATO,278052.12,19328.01,0.00,19328.01,258724.11,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001952,0000001736,,CONTRATO,1482181.64,419159.05,0.00,1234225.01,247956.63,30.00,444654.49,125747.72,0.00,370267.51,74386.98,2018,0
0000001953,0000001737,,CONTRATO,278052.12,89025.41,0.00,108353.42,169698.70,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001954,0000001738,,CONTRATO,1482181.64,96959.37,0.00,1331184.38,150997.26,30.00,444654.49,29087.81,0.00,399355.32,45299.17,2018,0
0000001955,0000001739,,CONTRATO,139026.06,19328.01,0.00,19328.01,119698.05,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001956,0000001740,,CONTRATO,139026.06,92411.31,0.00,111739.32,27286.74,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001957,0000001741,,CONTRATO,1482181.64,148725.33,0.00,1479909.71,2271.93,30.00,444654.49,45299.17,0.00,444654.49,0.00,2018,0
0000001958,0000001742,,CONTRATO,798126.76,619352.93,0.00,619352.93,178773.83,30.00,239438.03,185805.88,0.00,185805.88,53632.15,2018,0
0000001959,0000001743,,CONTRATO,2440129.09,276635.71,0.00,1225848.66,1214280.43,30.00,732038.73,82990.71,0.00,367754.60,364284.13,2018,0
0000001960,0000001744,,CONTRATO,1950231.76,223133.70,0.00,1319666.13,630565.63,50.00,975115.88,111566.85,0.00,659833.08,315282.80,2018,0
0000001961,0000001745,,CONTRATO,1605560.54,159800.74,0.00,520315.51,1085245.03,30.00,481668.16,47940.22,0.00,156094.66,325573.50,2018,0
0000001966,0000001748,,CONTRATO,2299817.10,250440.49,0.00,2299817.10,0.00,30.00,689945.13,75132.14,0.00,689945.13,0.00,2018,0
0000001967,0000001748,0000000064,AMPLIACIÓN 1,280000.52,276582.16,0.00,276582.16,3418.36,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001968,0000001749,,CONTRATO,1667161.95,325757.07,0.00,344732.49,1322429.46,30.00,500148.59,97727.12,0.00,103419.75,396728.84,2018,0
0000001969,0000001750,,CONTRATO,1773684.90,97790.17,0.00,97790.17,1675894.73,30.00,532105.47,29337.05,0.00,29337.05,502768.42,2018,0
0000001970,0000001750,0000000088,AMPLIACIÓN 1,398818.71,0.00,0.00,0.00,398818.71,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001971,0000001751,,CONTRATO,1773684.90,375752.69,0.00,473542.86,1300142.04,30.00,532105.47,112725.81,0.00,142062.86,390042.61,2018,0
0000001972,0000001751,0000000088,AMPLIACIÓN 1,398818.71,0.00,0.00,0.00,398818.71,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001973,0000001752,,CONTRATO,8350416.57,98071.43,0.00,98071.43,8252345.14,30.00,2505124.97,29421.43,0.00,29421.43,2475703.54,2018,0
0000001974,0000001753,,CONTRATO,8350416.57,852451.94,0.00,950523.37,7399893.20,30.00,2505124.97,255735.58,0.00,285157.01,2219967.96,2018,0
0000001975,0000001754,,CONTRATO,10375842.17,651526.78,0.00,7531621.36,2844220.81,30.00,3112752.65,195458.03,0.00,2259486.41,853266.24,2018,0
0000001976,0000001755,,CONTRATO,10375842.17,408180.44,0.00,7939801.80,2436040.37,30.00,3112752.65,122454.13,0.00,2381940.54,730812.11,2018,0
0000001977,0000001756,,CONTRATO,3347144.92,156079.57,0.00,1883733.82,1463411.10,30.00,1004143.48,46823.87,0.00,565120.14,439023.34,2018,0
0000001978,0000001757,,CONTRATO,8350416.57,548572.79,0.00,1499096.16,6851320.41,30.00,2505124.97,164571.84,0.00,449728.85,2055396.12,2018,0
0000001979,0000001758,,CONTRATO,1667161.95,455086.54,0.00,799819.03,867342.92,30.00,500148.59,136525.96,0.00,239945.71,260202.88,2018,0
0000001980,0000001759,,CONTRATO,1667161.95,520602.41,0.00,1320421.44,346740.51,30.00,500148.59,156180.72,0.00,396126.43,104022.16,2018,0
0000001981,0000001760,,CONTRATO,1740000.00,32634.00,0.00,32634.00,1707366.00,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001982,0000001761,,CONTRATO,2176610.98,0.00,0.00,0.00,0.00,50.00,1088305.49,0.00,0.00,0.00,1088305.49,2018,0
0000001983,0000001761,0000000054,AMPLIACIÓN 1,319050.64,249498.57,0.00,249498.57,69552.07,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001985,0000001763,,CONTRATO,1508245.66,332566.55,0.00,1353398.60,154847.06,30.00,452473.69,99769.97,0.00,406019.58,46454.11,2018,0
0000001987,0000001765,,CONTRATO,1950231.76,474792.79,0.00,1794458.92,155772.84,50.00,975115.88,315282.80,0.00,975115.88,0.00,2018,0
0000001994,0000001769,,CONTRATO,140418.42,17732.90,0.00,95592.76,44825.66,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001995,0000001770,,CONTRATO,87348.74,13367.54,0.00,50829.28,36519.46,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001996,0000001771,,CONTRATO,233284.50,208145.18,0.00,208145.18,25139.32,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001997,0000001772,,CONTRATO,2613874.49,227750.85,0.00,1153945.92,1459928.57,30.00,784162.35,68325.26,0.00,346183.79,437978.56,2018,0
0000001998,0000001772,0000000032,AMPLIACIÓN 1,455932.58,0.00,0.00,0.00,455932.58,30.00,136779.76,0.00,0.00,0.00,136779.76,2018,0
0000001999,0000001773,,CONTRATO,98781.19,2542.51,0.00,2542.51,96238.68,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000002000,0000001774,,CONTRATO,98781.19,63514.15,0.00,66056.66,32724.53,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000002001,0000001775,,CONTRATO,313212.25,133615.91,0.00,312963.05,249.20,30.00,93963.68,40084.77,0.00,93888.91,74.77,2018,0
0000002002,0000001775,0000000092,AMPLIACIÓN 1,407600.97,0.00,0.00,0.00,407600.97,30.00,122280.29,0.00,0.00,0.00,122280.29,2018,0
0000002003,0000001776,,CONTRATO,313212.25,249.20,0.00,313212.25,0.00,30.00,93963.68,74.76,0.00,93963.67,0.01,2018,0
0000002004,0000001776,0000000092,AMPLIACIÓN 1,407600.97,335419.80,0.00,335419.80,72181.17,30.00,122280.29,100625.94,0.00,100625.94,21654.35,2018,0
0000002005,0000001777,,CONTRATO,233116.07,66178.79,0.00,231888.71,1227.36,30.00,69934.82,19853.64,0.00,69566.62,368.20,2018,0
0000002006,0000001777,0000000090,AMPLIACIÓN 1,303178.28,0.00,0.00,0.00,303178.28,30.00,90953.48,0.00,0.00,0.00,90953.48,2018,0
0000002007,0000001778,,CONTRATO,233116.07,1227.36,0.00,233116.07,0.00,30.00,69934.82,368.20,0.00,69934.82,0.00,2018,0
0000002008,0000001778,0000000090,AMPLIACIÓN 1,303178.28,237413.49,0.00,237413.49,65764.79,30.00,90953.48,71224.05,0.00,71224.05,19729.43,2018,0
0000002009,0000001779,,CONTRATO,233116.07,0.00,0.00,0.00,0.00,30.00,69934.82,0.00,0.00,0.00,69934.82,2018,0
0000002010,0000001779,0000000090,AMPLIACIÓN 1,303178.28,65764.59,0.00,65764.59,237413.69,30.00,90953.48,19729.43,0.00,19729.43,71224.05,2018,0
0000002011,0000001780,,CONTRATO,355453.35,181433.18,0.00,355453.35,0.00,30.00,106636.00,54429.95,0.00,106636.00,0.00,2018,0
0000002012,0000001780,0000000091,AMPLIACIÓN 1,473460.79,91695.24,0.00,91695.24,381765.55,30.00,142038.24,27508.57,0.00,27508.57,114529.67,2018,0
0000002013,0000001781,,CONTRATO,355453.35,0.00,0.00,0.00,0.00,30.00,106636.00,0.00,0.00,0.00,106636.00,2018,0
0000002014,0000001781,0000000091,AMPLIACIÓN 1,473460.79,253100.84,0.00,253100.84,220359.95,30.00,142038.24,75930.25,0.00,75930.25,66107.99,2018,0
0000002015,0000001782,,CONTRATO,2135312.46,32866.83,0.00,2135312.47,-0.01,50.00,1067656.23,16433.39,0.00,1067656.23,0.00,2018,0
0000002016,0000001782,0000000055,AMPLIACIÓN 1,523753.73,490886.90,0.00,490886.90,32866.83,50.00,261876.87,261876.87,0.00,261876.87,0.00,2018,0
0000002017,0000001783,,CONTRATO,1508245.66,154818.97,0.00,1508217.57,28.09,30.00,452473.69,46454.11,0.00,452473.69,0.00,2018,0
0000002018,0000001784,,CONTRATO,1626678.15,78745.09,0.00,1626678.15,0.00,30.00,488003.45,23623.53,0.00,488003.45,0.00,2018,0
0000002019,0000001784,0000000023,AMPLIACIÓN 1,93735.81,92778.03,0.00,92778.03,957.78,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000002020,0000001785,,CONTRATO,1446676.02,614553.87,0.00,1234619.90,212056.12,30.00,434002.81,184366.16,0.00,370385.97,63616.84,2018,0
0000002022,0000001787,,CONTRATO,652978.98,248283.50,0.00,652975.63,3.35,30.00,195893.69,74486.05,0.00,195893.69,0.00,2018,0
0000002023,0000001788,,CONTRATO,798126.76,178743.46,0.00,798096.39,30.37,30.00,239438.03,53632.15,0.00,239438.03,0.00,2018,0
0000002025,0000001790,,CONTRATO,237726.35,24364.01,0.00,24364.01,213362.34,30.00,71317.91,7309.20,0.00,7309.20,64008.71,2018,0
0000002026,0000001791,,CONTRATO,237726.35,96798.50,0.00,121162.51,116563.84,30.00,71317.91,29039.55,0.00,36348.75,34969.16,2018,0
0000002027,0000001792,,CONTRATO,7990754.69,1509400.76,0.00,1946092.66,6044662.03,30.00,2397226.41,452820.23,0.00,583827.80,1813398.61,2018,0
0000002028,0000001792,0000000075,AMPLIACIÓN 1,1701445.31,0.00,0.00,0.00,1701445.31,30.00,510433.59,0.00,0.00,0.00,510433.59,2018,0
0000002029,0000001793,,CONTRATO,722312.67,118652.91,0.00,590455.41,131857.26,30.00,216693.80,35595.87,0.00,177136.62,39557.18,2018,0
0000002030,0000001793,0000000063,AMPLIACIÓN 1,299825.78,0.00,0.00,0.00,299825.78,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000002031,0000001794,,CONTRATO,1740000.00,154849.12,0.00,187483.12,1552516.88,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000002032,0000001795,,CONTRATO,1740000.00,91702.80,0.00,279185.92,1460814.08,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000002033,0000001796,,CONTRATO,10375842.17,2433333.77,0.00,10373135.57,2706.60,30.00,3112752.65,730812.11,0.00,3112752.65,0.00,2018,0
0000002034,0000001797,,CONTRATO,203829.05,31676.19,0.00,203829.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000002036,0000001799,,CONTRATO,2539242.47,1166467.35,0.00,2277859.92,261382.55,30.00,761772.74,349940.21,0.00,683357.98,78414.76,2018,0
0000002037,0000001800,,CONTRATO,2539242.47,106473.74,0.00,2384333.66,154908.81,30.00,761772.74,78414.76,0.00,761772.74,0.00,2018,0
0000002038,0000001801,,CONTRATO,313212.25,0.00,0.00,0.00,0.00,30.00,93963.68,0.00,0.00,0.00,93963.68,2018,0
0000002039,0000001801,0000000092,AMPLIACIÓN 1,407600.97,72181.06,0.00,72181.06,335419.91,30.00,122280.29,21654.35,0.00,21654.35,100625.94,2018,0
0000002040,0000001802,,CONTRATO,2613874.49,1194848.65,0.00,2348794.57,265079.92,30.00,784162.35,358454.60,0.00,704638.39,79523.96,2018,0
0000002041,0000001802,0000000032,AMPLIACIÓN 1,455932.58,0.00,0.00,0.00,455932.58,30.00,136779.76,0.00,0.00,0.00,136779.76,2018,0
0000002042,0000001803,,CONTRATO,2613874.49,265079.92,0.00,2613874.49,0.00,30.00,784162.35,79523.96,0.00,784162.35,0.00,2018,0
0000002043,0000001803,0000000032,AMPLIACIÓN 1,455932.58,306975.72,0.00,306975.72,148956.86,30.00,136779.76,136779.76,0.00,136779.76,0.00,2018,0
0000002044,0000001804,,CONTRATO,3872618.99,335574.30,0.00,3872618.99,0.00,30.00,1161785.70,0.00,0.00,0.00,1161785.70,2018,0
0000002045,0000001804,0000000093,AMPLIACIÓN 1,60033.80,60033.78,0.00,60033.78,0.02,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000002047,0000001806,,CONTRATO,2412304.10,223006.78,0.00,2412304.11,-0.01,50.00,1206152.05,111503.37,0.00,1206152.05,0.00,2018,0
0000002048,0000001806,0000000070,AMPLIACIÓN 1,501228.68,501228.54,0.00,501228.54,0.14,50.00,250614.33,250614.33,0.00,250614.33,0.00,2018,0
0000002049,0000001807,,CONTRATO,316026.18,279801.92,0.00,279801.92,36224.26,30.00,94807.85,83940.58,0.00,83940.58,10867.27,2018,0
0000002050,0000001808,,CONTRATO,1374577.81,120803.66,0.00,1357079.03,17498.78,50.00,687288.91,69151.22,0.00,687288.91,0.00,2018,0
0000002051,0000001809,,CONTRATO,2613874.49,0.00,0.00,0.00,0.00,30.00,784162.35,0.00,0.00,0.00,784162.35,2018,0
0000002052,0000001809,0000000032,AMPLIACIÓN 1,455932.58,147718.69,0.00,147718.69,308213.89,30.00,136779.76,0.00,0.00,0.00,136779.76,2018,0
0000002053,0000001810,,CONTRATO,643418.63,117223.14,0.00,413341.04,230077.59,30.00,193025.59,35166.94,0.00,124002.31,69023.28,2018,0
0000002054,0000001810,0000000094,AMPLIACIÓN 1,104260.80,0.00,0.00,0.00,104260.80,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000002055,0000001811,,CONTRATO,5128832.94,559468.16,0.00,5128813.40,19.54,30.00,1538649.88,167846.31,0.00,1538649.88,0.00,2018,0
0000002056,0000001812,,CONTRATO,1598028.73,0.00,0.00,0.00,0.00,30.00,479408.62,0.00,0.00,0.00,479408.62,2018,0
0000002057,0000001812,0000000052,AMPLIACIÓN 1,504548.70,214465.92,0.00,214465.92,290082.78,30.00,151364.60,82313.63,0.00,82313.63,69050.97,2018,0
0000002058,0000001813,,CONTRATO,14769382.81,427414.57,0.00,8868752.91,5900629.90,50.00,7384691.40,213707.29,0.00,4434376.49,2950314.91,2018,0
0000002059,0000001813,0000000003,AMPLIACIÓN 1,3103804.06,0.00,0.00,0.00,3103804.06,50.00,1551902.03,0.00,0.00,0.00,1551902.03,2018,0
0000002060,0000001814,,CONTRATO,1079985.69,70991.71,0.00,445294.71,634690.98,30.00,323995.71,21297.51,0.00,133588.41,190407.30,2018,0
0000002061,0000001815,,CONTRATO,1079985.69,332956.01,0.00,778250.72,301734.97,30.00,323995.71,99886.80,0.00,233475.21,90520.50,2018,0
0000002062,0000001816,,CONTRATO,2037108.50,301057.96,0.00,2037108.50,0.00,50.00,1018554.25,150528.98,0.00,1018554.25,0.00,2018,0
0000002063,0000001816,0000000028,AMPLIACIÓN 1,556523.42,126.13,0.00,126.13,556397.29,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000002064,0000001817,,CONTRATO,2037108.50,0.00,0.00,0.00,0.00,50.00,1018554.25,0.00,0.00,0.00,1018554.25,2018,0
0000002065,0000001817,0000000028,AMPLIACIÓN 1,556523.42,355227.72,0.00,355227.72,201295.70,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000002066,0000001818,,CONTRATO,2037108.50,0.00,0.00,0.00,0.00,50.00,1018554.25,0.00,0.00,0.00,1018554.25,2018,0
0000002067,0000001818,0000000028,AMPLIACIÓN 1,556523.42,201139.20,0.00,201139.20,355384.22,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000002069,0000001820,,CONTRATO,3157240.45,553223.00,2415837.87,2969060.87,188179.58,30.00,947172.14,165966.90,724751.37,890718.27,56453.87,2018,0
0000002070,0000001821,,CONTRATO,3157240.45,186867.60,0.00,3155928.47,1311.98,30.00,947172.14,56453.87,0.00,947172.14,0.00,2018,0
0000002071,0000001822,,CONTRATO,355453.35,0.00,0.00,0.00,0.00,30.00,106636.00,0.00,0.00,0.00,106636.00,2018,0
0000002072,0000001822,0000000091,AMPLIACIÓN 1,473460.79,128664.71,0.00,128664.71,344796.08,30.00,142038.24,38599.42,0.00,38599.42,103438.82,2018,0
0000002073,0000001823,,CONTRATO,26728.70,24055.82,0.00,24055.82,2672.88,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000002074,0000001824,,CONTRATO,212438.11,189774.82,0.00,189774.82,22663.29,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000002075,0000001825,,CONTRATO,66512.24,59857.96,0.00,59857.96,6654.28,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000002077,0000001827,,CONTRATO,5099293.10,1069627.21,0.00,5099293.10,0.00,50.00,2549646.55,534813.60,0.00,2549646.55,0.00,2018,0
0000002078,0000001828,,CONTRATO,233286.02,209957.07,0.00,209957.07,23328.95,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000002079,0000001829,,CONTRATO,47449.82,42703.80,0.00,42703.80,4746.02,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000002080,0000001830,,CONTRATO,1630300.98,443941.26,0.00,1402351.75,227949.23,30.00,489090.29,133182.38,0.00,420705.53,68384.76,2018,0
0000002081,0000001831,,CONTRATO,130140.39,74953.43,0.00,74953.43,55186.96,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000002082,0000001832,,CONTRATO,130140.39,41207.43,0.00,116160.86,13979.53,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000002083,0000001833,,CONTRATO,2359978.00,575583.45,0.00,575583.45,1784394.55,50.00,1179988.99,287791.73,0.00,287791.73,892197.26,2018,0
0000002084,0000001834,,CONTRATO,2359978.00,1522252.69,0.00,2097836.14,262141.86,50.00,1179988.99,761126.35,0.00,1048918.08,131070.91,2018,0
0000002085,0000001835,,CONTRATO,997756.91,512848.74,0.00,820235.47,177521.44,50.00,498878.45,256424.37,0.00,410117.74,88760.71,2018,0
0000002086,0000001835,0000000095,AMPLIACIÓN 1,83170.84,0.00,0.00,0.00,83170.84,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000002087,0000001836,,CONTRATO,398456.69,358410.64,0.00,358410.64,40046.05,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000002088,0000001837,,CONTRATO,612141.21,101330.62,0.00,612141.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000002089,0000001838,,CONTRATO,827967.14,104679.76,0.00,187851.27,640115.87,30.00,248390.14,31403.93,0.00,56355.38,192034.76,2018,0
0000002090,0000001839,,CONTRATO,827967.14,192165.65,0.00,380016.92,447950.22,30.00,248390.14,57649.70,0.00,114005.08,134385.06,2018,0
0000002091,0000001840,,CONTRATO,252324.14,251698.70,0.00,251698.70,625.44,30.00,75697.24,75697.24,0.00,75697.24,0.00,2018,0
0000002092,0000001841,,CONTRATO,88553.56,88553.56,0.00,88553.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000002093,0000001842,,CONTRATO,869197.77,185226.77,0.00,869197.72,0.05,30.00,260759.33,55568.04,0.00,260759.33,0.00,2018,0
0000002094,0000001843,,CONTRATO,808808.81,808808.81,0.00,808808.81,0.00,50.00,404404.41,404404.41,0.00,404404.41,0.00,2018,0
0000002095,0000001844,,CONTRATO,1405265.50,138387.87,0.00,1403471.69,1793.81,30.00,421579.65,0.00,0.00,0.00,421579.65,2018,0
0000002096,0000001845,,CONTRATO,1179806.86,9501.37,0.00,9501.37,1170305.49,30.00,353942.07,2850.41,0.00,2850.41,351091.66,2018,0
0000002097,0000001845,0000000099,AMPLIACIÓN 1,93585.77,0.00,0.00,0.00,93585.77,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000002098,0000001846,,CONTRATO,1179806.86,154048.34,0.00,163549.71,1016257.15,30.00,353942.07,46214.50,0.00,49064.91,304877.16,2018,0
0000002099,0000001846,0000000099,AMPLIACIÓN 1,93585.77,0.00,0.00,0.00,93585.77,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000002100,0000001847,,CONTRATO,1179806.86,186579.23,0.00,350128.94,829677.92,30.00,353942.07,55973.77,0.00,105038.68,248903.39,2018,0
0000002101,0000001847,0000000099,AMPLIACIÓN 1,93585.77,0.00,0.00,0.00,93585.77,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
